,full_word,pt1,rest
303,tudhatott,tud,hatott
304,tárgyat,tárgy,at
305,tiltakozást,tiltakozás,t
306,tisztségeitől,tisztség,eitől
307,lesznek,lesz,nek
308,otthonukból,otthon,ukból
309,szorgalmazza,szorgalmaz,za
310,vádolja,vádol,ja
311,rádiófelvételeink,rádiófelvétel,eink
312,szerepében,szerep,ében
313,Wolframját,Wolfram,ját
314,célállomásra,célállomás,ra
315,ezekkel,ez,ekkel
316,szocdemek,szocdem,ek
317,finomítók,finomító,k
318,amelyeknek,amely,eknek
319,anyaga,anyag,a
320,körzetben,körzet,ben
321,tettét,tett,ét
322,akadályt,akadály,t
323,munkatársától,munkatárs,ától
324,próbálunk,próbál,unk
325,hullámot,hullám,ot
326,szövegek,szöveg,ek
327,termelésben,termelés,ben
328,Operbe,Oper,be
329,kicsit,kicsi,t
330,váltani,vált,ani
331,művet,mű,vet
332,Mituinak,Mitui,nak
333,napján,nap,ján
334,kompozíciókat,kompozíció,kat
335,civileknek,civil,eknek
336,szolgálatot,szolgálat,ot
337,napon,nap,on
338,Labemben,Labem,ben
339,százalékkal,százalék,kal
340,páncélszekrényének,páncélszekrény,ének
341,lapunknak,lap,unknak
342,ismertté,ismert,té
343,leszünk,lesz,ünk
344,tapsolhattunk,tapsol,hattunk
345,villanyáramot,villanyáram,ot
346,barátom,barát,om
347,hozná,hoz,ná
348,lába,láb,a
349,nézőnek,néző,nek
350,veszélyt,veszély,t
351,kiürített,kiürít,ett
352,terelték,terel,ték
353,szerzeményekből,szerzemény,ekből
354,tereli,terel,i
355,Pozsonyban,Pozsony,ban
356,társadalomban,társadalom,ban
357,túlzottan,túlzott,an
358,Schrödert,Schröder,t
359,kórházba,kórház,ba
360,hétfőn,hétfő,n
361,montenegróiak,montenegrói,ak
362,mondtam,mond,tam
363,találni,talál,ni
364,próbálok,próbál,ok
365,azért,az,ért
366,szerepelnek,szerepel,nek
367,járműveiket,jármű,veiket
368,erők,erő,k
369,állt,áll,t
370,sorozatot,sorozat,ot
371,beszélek,beszél,ek
372,filmben,film,ben
373,műveit,mű,veit
374,Andrásé,András,é
375,többször,több,ször
376,szenzációja,szenzáció,ja
377,egyetértenek,egyetért,enek
378,kivételével,kivétel,ével
379,csapást,csapás,t
380,szellemiségét,szellemiség,ét
381,akarunk,akar,unk
382,Koszovóban,Koszovó,ban
383,jelzőt,jelző,t
384,fogtak,fog,tak
385,nyújtják,nyújt,ják
386,hiteleire,hitel,eire
387,városba,város,ba
388,barátunknak,barát,unknak
389,küldtek,küld,tek
390,párhuzamosan,párhuzamos,an
391,került,kerül,t
392,érti,ért,i
393,motoron,motor,on
394,művészek,művész,ek
395,működését,működés,ét
396,parlamentje,parlament,je
397,adóval,adó,val
398,fogyaszthatja,fogyaszt,hatja
399,rabul,rab,ul
400,értékesítése,értékesítés,e
401,Isztambulból,Isztambul,ból
402,ellátások,ellátás,ok
403,részei,rész,ei
404,üzletek,üzlet,ek
405,légideszantost,légideszantos,t
406,csődbe,csőd,be
407,megszégyenítések,megszégyenítés,ek
408,albuma,album,a
409,főhadiszállásra,főhadiszállás,ra
410,férjének,férj,ének
411,archetípusok,archetípus,ok
412,darabjai,darab,jai
413,kezességet,kezesség,et
414,megmenteni,megment,eni
415,zárójelbe,zárójel,be
416,okozott,okoz,ott
417,közvetlenül,közvetlen,ül
418,rájuk,rá,juk
419,cége,cég,e
420,alapkövetelményem,alapkövetelmény,em
421,cselédkönyvezni,cselédkönyvez,ni
422,gyakorolt,gyakorol,t
423,kormánynak,kormány,nak
424,rendezővel,rendező,vel
425,informatikusokat,informatikus,okat
426,taxisok,taxis,ok
427,növekedését,növekedés,ét
428,kérdéseiben,kérdés,eiben
429,őreként,őr,eként
430,motorcsónakon,motorcsónak,on
431,szemmel,szem,mel
432,magánbűnbe,magánbűn,be
433,millióan,millió,an
434,napja,nap,ja
435,címoldalán,címoldal,án
436,valószínűnek,valószínű,nek
437,hómentesítésre,hómentesítés,re
438,szerepeltem,szerepel,tem
439,munkahelyéről,munkahely,éről
440,tudata,tudat,a
441,gorillacsaládban,gorillacsalád,ban
442,természetesen,természetes,en
443,elszállításához,elszállítás,ához
444,szépen,szép,en
445,esztendővel,esztendő,vel
446,győzött,győz,ött
447,célja,cél,ja
448,talált,talál,t
449,vizsgálni,vizsgál,ni
450,fejlesztéseket,fejlesztés,eket
451,jelentette,jelent,ette
452,kezelésével,kezelés,ével
453,tanácsadást,tanácsadás,t
454,eltüntette,eltüntet,te
455,életre,élet,re
456,kettéválását,kettéválás,át
457,közlések,közlés,ek
458,kiírását,kiírás,át
459,elnököt,elnök,öt
460,kezdhette,kezd,hette
461,hallgathatóbb,hallgatható,bb
462,kutatások,kutatás,ok
463,gondozásában,gondozás,ában
464,kapják,kap,ják
465,szomszédok,szomszéd,ok
466,tanácskozása,tanácskozás,a
467,végtelenné,végtelen,né
468,mindazokhoz,mindaz,okhoz
469,tudni,tud,ni
470,megszerezzen,megszerez,zen
471,rendűre,rendű,re
472,életük,élet,ük
473,kamaraművet,kamaramű,vet
474,hegyekben,hegy,ekben
475,attaséja,attasé,ja
476,adórendőre,adórendőr,e
477,visszajelzést,visszajelzés,t
478,gyerekek,gyerek,ek
479,fedőnéven,fedőnév,en
480,állítja,állít,ja
481,rendfenntartók,rendfenntartó,k
482,egyesek,egyes,ek
483,történelemben,történelem,ben
484,ülésén,ülés,én
485,kisebb,kis,ebb
486,aszfalton,aszfalt,on
487,ügynöknévsorok,ügynöknévsor,ok
488,útmunkások,útmunkás,ok
489,százaléka,százalék,a
490,valljuk,vall,juk
491,akadályait,akadály,ait
492,gyűjteményéből,gyűjtemény,éből
493,követőnek,követő,nek
494,számítanak,számít,anak
495,dollárért,dollár,ért
496,továbbadott,továbbad,ott
497,módot,mód,ot
498,újságírója,újságíró,ja
499,remélik,remél,ik
500,értetődően,értetődő,en
501,Lehmannhoz,Lehmann,hoz
502,ezekben,ez,ekben
503,főszereplője,főszereplő,je
504,pénzéből,pénz,éből
505,kelt,kel,t
506,juttatásaik,juttatás,aik
507,erőteljesen,erőteljes,en
508,időpontjáról,időpont,járól
509,Budapestre,Budapest,re
510,erőfeszítéseit,erőfeszítés,eit
511,halálát,halál,át
512,feloldását,feloldás,át
513,székében,szék,ében
514,utalt,utal,t
515,alakítja,alakít,ja
516,mindenek,minden,ek
517,Cserkassziban,Cserkasszi,ban
518,formagazdagsága,formagazdagság,a
519,kérte,kér,te
520,megformálása,megformálás,a
521,gépészmérnököket,gépészmérnök,öket
522,értelmetlenségig,értelmetlenség,ig
523,tiltja,tilt,ja
524,képviselővel,képviselő,vel
525,ajánlatával,ajánlat,ával
526,indulnak,indul,nak
527,csökkenteni,csökkent,eni
528,táborában,tábor,ában
529,támadásokra,támadás,okra
530,gyanújukat,gyanú,jukat
531,Kohllal,Kohl,lal
532,Kölnben,Köln,ben
533,vélem,vél,em
534,Klubban,Klub,ban
535,megmutatása,megmutatás,a
536,téren,tér,en
537,férfiaknál,férfi,aknál
538,lángjait,láng,jait
539,muszlimok,muszlim,ok
540,Pirotba,Pirot,ba
541,élt,él,t
542,díjamért,díj,amért
543,kérdésekről,kérdés,ekről
544,szépek,szép,ek
545,kötelességének,kötelesség,ének
546,alakult,alakul,t
547,segítségét,segítség,ét
548,dühöt,düh,öt
549,pénzén,pénz,én
550,részvények,részvény,ek
551,szerepeket,szerep,eket
552,sajnálom,sajnál,om
553,sofőrjei,sofőr,jei
554,államának,állam,ának
555,kilométerrel,kilométer,rel
556,elviselése,elviselés,e
557,különvonatnak,különvonat,nak
558,menedzsere,menedzser,e
559,Bodmérre,Bodmér,re
560,megtiltották,megtilt,ották
561,kérdezné,kérdez,né
562,beleegyezése,beleegyezés,e
563,lehetett,lehet,ett
564,testbe,test,be
565,rácsokat,rács,okat
566,ezt,ez,t
567,egységre,egység,re
568,kapjon,kap,jon
569,használta,használ,ta
570,támogatják,támogat,ják
571,százalékára,százalék,ára
572,tömkelegében,tömkeleg,ében
573,jóslata,jóslat,a
574,járhatóvá,járható,vá
575,mutatják,mutat,ják
576,kialakítására,kialakítás,ára
577,munkásságáról,munkásság,áról
578,tűzkárok,tűzkár,ok
579,festmények,festmény,ek
580,részéről,rész,éről
581,szólhatnak,szól,hatnak
582,minősége,minőség,e
583,ajánlják,ajánl,ják
584,óvatosak,óvatos,ak
585,februárjában,február,jában
586,autók,autó,k
587,tényét,tény,ét
588,háborút,háború,t
589,módszerek,módszer,ek
590,tudtuk,tud,tuk
591,mérni,mér,ni
592,megöltétek,megöl,tétek
593,kezelői,kezelő,i
594,diákot,diák,ot
595,Dubceknak,Dubcek,nak
596,darabokat,darab,okat
597,elfelejtheti,elfelejthet,i
598,meneküléséről,menekülés,éről
599,viselkedésüket,viselkedés,üket
600,közpénzekből,közpénz,ekből
601,mindennel,minden,nel
602,energiahordozókért,energiahordozó,kért
603,állapotban,állapot,ban
604,elnökéhez,elnök,éhez
605,beszélt,beszél,t
606,inflációt,infláció,t
607,útja,út,ja
608,dalszínházban,dalszínház,ban
609,körülményekről,körülmény,ekről
610,átéléssel,átélés,sel
611,időhúzásra,időhúzás,ra
612,követett,követ,ett
613,gondolunk,gondol,unk
614,látványosan,látványos,an
615,produkcióm,produkció,m
616,álljanak,áll,janak
617,tanulmányait,tanulmány,ait
618,kutatói,kutató,i
619,látott,lát,ott
620,képviselője,képviselő,je
621,tekintette,tekint,ette
622,párbeszédet,párbeszéd,et
623,építse,épít,se
624,elérzékenyülten,elérzékenyült,en
625,jelenlétében,jelenlét,ében
626,nézni,néz,ni
627,elemében,elem,ében
628,segített,segít,ett
629,felváltaniuk,felvált,aniuk
630,kötelezte,kötelez,te
631,filmet,film,et
632,intézmények,intézmény,ek
633,kiállításból,kiállítás,ból
634,napjainkban,nap,jainkban
635,NATO-bombázások,NATO-bombázás,ok
636,halmaza,halmaz,a
637,februárban,február,ban
638,növeli,növel,i
639,megpróbáltatásairól,megpróbáltatás,airól
640,boltját,bolt,ját
641,szándékosan,szándékos,an
642,komponálhattam,komponál,hattam
643,leromlottakat,leromlott,akat
644,kellett,kell,ett
645,többségét,többség,ét
646,kapjanak,kap,janak
647,meggyilkoltak,meggyilkolt,ak
648,püspökségek,püspökség,ek
649,foglaltaknak,foglalt,aknak
650,bizonyítania,bizonyít,ania
651,pályázatokra,pályázat,okra
652,oldaláról,oldal,áról
653,EU-tagállamokhoz,EU-tagállam,okhoz
654,magányosan,magányos,an
655,rendszerből,rendszer,ből
656,globalizációról,globalizáció,ról
657,miből,mi,ből
658,látogatása,látogatás,a
659,akciót,akció,t
660,helyettesítheti,helyettesít,heti
661,váltsák,vált,sák
662,egyszer,egy,szer
663,fegyveresek,fegyveres,ek
664,sérüléssel,sérülés,sel
665,egységek,egység,ek
666,egyezséget,egyezség,et
667,színhelyén,színhely,én
668,emberek,ember,ek
669,Andrással,András,sal
670,készenlétihitel-megállapodáshoz,készenlétihitel-megállapodás,hoz
671,FIK-részvényeit,FIK-részvény,eit
672,Donyeckben,Donyeck,ben
673,németeknek,német,eknek
674,életét,élet,ét
675,sebességváltón,sebességváltó,n
676,novemberében,november,ében
677,megbékélést,megbékélés,t
678,várnak,vár,nak
679,előadással,előadás,sal
680,felkérést,felkérés,t
681,létét,lét,ét
682,fedezi,fedez,i
683,rendszeresen,rendszeres,en
684,számítaniuk,számít,aniuk
685,szeretem,szeret,em
686,elégedetten,elégedett,en
687,fotók,fotó,k
688,közgyűlésen,közgyűlés,en
689,kiállítása,kiállítás,a
690,változtatnak,változtat,nak
691,kérdéseket,kérdés,eket
692,végéig,vég,éig
693,eszközzel,eszköz,zel
694,gerjeszti,gerjeszt,i
695,megszerezte,megszerez,te
696,körökre,kör,ökre
697,napokban,nap,okban
698,hatással,hatás,sal
699,másodpercen,másodperc,en
700,helyzete,helyzet,e
701,kezdtem,kezd,tem
702,imádják,imád,ják
703,köre,kör,e
704,őt,ő,t
705,indult,indul,t
706,dugók,dugó,k
707,atrocitások,atrocitás,ok
708,filmnek,film,nek
709,feltételezné,feltételez,né
710,falat,fal,at
711,készülékkel,készülék,kel
712,akiktől,aki,ktől
713,becsülik,becsül,ik
714,baloldalon,baloldal,on
715,alkotmányban,alkotmány,ban
716,költségei,költség,ei
717,növekedése,növekedés,e
718,kölcsönössége,kölcsönösség,e
719,eltörléséről,eltörlés,éről
720,kedvelem,kedvel,em
721,lakosa,lakos,a
722,nemet,nem,et
723,példányban,példány,ban
724,tétele,tétel,e
725,értéknek,érték,nek
726,eredményük,eredmény,ük
727,csúcsidőben,csúcsidő,ben
728,információszolgáltatást,információszolgáltatás,t
729,síremlékét,síremlék,ét
730,albumot,album,ot
731,ülök,ül,ök
732,szponzorának,szponzor,ának
733,kínálják,kínál,ják
734,körülményei,körülmény,ei
735,tulajdonába,tulajdon,ába
736,lakói,lakó,i
737,alapuljon,alapul,jon
738,szerepét,szerep,ét
739,korlátozza,korlátoz,za
740,nyilvánosságnak,nyilvánosság,nak
741,szervezetének,szervezet,ének
742,célpontjai,célpont,jai
743,távozást,távozás,t
744,tulajdonban,tulajdon,ban
745,sikert,siker,t
746,nyújtott,nyújt,ott
747,boldoggá,boldog,gá
748,éveken,év,eken
749,körzetbe,körzet,be
750,folytatni,folytat,ni
751,rendszerében,rendszer,ében
752,látogatásuk,látogatás,uk
753,hatékonyabb,hatékony,abb
754,támogatást,támogatás,t
755,jele,jel,e
756,verseinek,vers,einek
757,összpontosítottak,összpontosít,ottak
758,igazuk,igaz,uk
759,szedett,szed,ett
760,feljelentését,feljelentés,ét
761,frázisok,frázis,ok
762,ennyien,ennyi,en
763,épületében,épület,ében
764,Kft.-t,Kft.,-t
765,szorítani,szorít,ani
766,távlatokat,távlat,okat
767,rendőrre,rendőr,re
768,Zsolnay-tárgyak,Zsolnay-tárgy,ak
769,telephelyeiket,telephely,eiket
770,vállalt,vállal,t
771,országaiban,ország,aiban
772,akarjuk,akar,juk
773,számolni,számol,ni
774,tanúsága,tanúság,a
775,dolgozói,dolgozó,i
776,tőketörlesztésre,tőketörlesztés,re
777,elosztására,elosztás,ára
778,segítségéért,segítség,éért
779,státusát,státus,át
780,inflációkiegyenlítésben,inflációkiegyenlítés,ben
781,hatóságoknak,hatóság,oknak
782,javasolta,javasol,ta
783,társaságában,társaság,ában
784,végére,vég,ére
785,kegytárgyak,kegytárgy,ak
786,látogatókra,látogató,kra
787,szenvedett,szenved,ett
788,harcolnak,harcol,nak
789,küldjék,küld,jék
790,olcsóbban,olcsó,bban
791,törökök,török,ök
792,velem,vele,m
793,barátomra,barát,omra
794,keresnek,keres,nek
795,tartják,tart,ják
796,jelentik,jelent,ik
797,műteremben,műterem,ben
798,szerepeit,szerep,eit
799,Brandenburgban,Brandenburg,ban
800,visszatelepülése,visszatelepülés,e
801,szavatolása,szavatolás,a
802,lehetőségük,lehetőség,ük
803,jogásza,jogász,a
804,rázta,ráz,ta
805,tőketartalékba,tőketartalék,ba
806,létrehozását,létrehozás,át
807,orvosaival,orvos,aival
808,évvel,év,vel
809,ezzel,ez,zel
810,kezdte,kezd,te
811,száma,szám,a
812,választóival,választó,ival
813,hagyják,hagy,ják
814,mamutcégek,mamutcég,ek
815,konzorciumnak,konzorcium,nak
816,erőlteti,erőltet,i
817,évfordulója,évforduló,ja
818,tudtam,tud,tam
819,kapcsolatát,kapcsolat,át
820,hozzásegített,hozzásegít,ett
821,árai,ár,ai
822,betegeket,beteg,eket
823,elhelyezzék,elhelyez,zék
824,rivalizálásukat,rivalizálás,ukat
825,időben,idő,ben
826,készítésénél,készítés,énél
827,vonja,von,ja
828,adnak,ad,nak
829,okozta,okoz,ta
830,veszem,vesz,em
831,védjegyek,védjegy,ek
832,dőlt,dől,t
833,kátyúból,kátyú,ból
834,marsallnak,marsall,nak
835,visszaesését,visszaesés,ét
836,eladósodást,eladósodás,t
837,viselt,visel,t
838,szótára,szótár,a
839,vágták,vág,ták
840,sírhelyét,sírhely,ét
841,hiányában,hiány,ában
842,súlyát,súly,át
843,ügyek,ügy,ek
844,napilapot,napilap,ot
845,jelensége,jelenség,e
846,falatot,falat,ot
847,főnemesek,főnemes,ek
848,tulajdonosa,tulajdonos,a
849,jegyéért,jegy,éért
850,ráadásul,ráadás,ul
851,várják,vár,ják
852,hangszereket,hangszer,eket
853,vészhelyzetből,vészhelyzet,ből
854,akadályozta,akadályoz,ta
855,kedvezőtlenül,kedvezőtlen,ül
856,kiállításon,kiállítás,on
857,döntést,döntés,t
858,lehetne,lehet,ne
859,százalékban,százalék,ban
860,apróságot,apróság,ot
861,erővel,erő,vel
862,garanciavállalása,garanciavállalás,a
863,Würzburgban,Würzburg,ban
864,szédüljön,szédül,jön
865,szállítani,szállít,ani
866,csomagtervhez,csomagterv,hez
867,repülőtéren,repülőtér,en
868,elnökére,elnök,ére
869,megfelelni,megfelel,ni
870,hatásairól,hatás,airól
871,tagadják,tagad,ják
872,csökkenően,csökkenő,en
873,életfontosságúnak,életfontosságú,nak
874,lezárását,lezárás,át
875,tárgyalásokon,tárgyalás,okon
876,látni,lát,ni
877,élveztem,élvez,tem
878,jelentések,jelentés,ek
879,háborúban,háború,ban
880,életet,élet,et
881,hóval,hó,val
882,amivel,ami,vel
883,segítséget,segítség,et
884,esetében,eset,ében
885,történetének,történet,ének
886,egymásnak,egymás,nak
887,szovjeteknek,szovjet,eknek
888,városban,város,ban
889,alkalomból,alkalom,ból
890,összege,összeg,e
891,csomópontja,csomópont,ja
892,konfliktusok,konfliktus,ok
893,változatlanul,változatlan,ul
894,kutatók,kutató,k
895,programban,program,ban
896,futóművet,futómű,vet
897,családtagjai,családtag,jai
898,szavatolni,szavatol,ni
899,gőzmozdonyok,gőzmozdony,ok
900,napra,nap,ra
901,ENSZ-nagykövete,ENSZ-nagykövet,e
902,kereteken,keret,eken
903,tagjának,tag,jának
904,harcosok,harcos,ok
905,amihez,ami,hez
906,autóba,autó,ba
907,kezdeményezett,kezdeményez,ett
908,források,forrás,ok
909,épületének,épület,ének
910,sorozatban,sorozat,ban
911,alkotmánybíróságnál,alkotmánybíróság,nál
912,süllyedt,süllyed,t
913,kimondhatóvá,kimondható,vá
914,illetékesek,illetékes,ek
915,megbízásából,megbízás,ából
916,forintra,forint,ra
917,fotókra,fotó,kra
918,életmódjára,életmód,jára
919,úthálózaton,úthálózat,on
920,Rezníknek,Rezník,nek
921,köztiszteletnek,köztisztelet,nek
