,full_word,pt1,rest
188,стражата,стража,та
189,гостуването,гостуване,то
190,отражението,отражение,то
191,десницата,десница,та
192,неоспоримата,неоспорим,ата
193,въоръжението,въоръжение,то
194,французойката,французойка,та
195,репортажи,репортаж,и
196,стареца,старец,а
197,заседнал,заседна,л
198,бяло,бял,о
199,ръкави,ръкав,и
200,посвещението,посвещение,то
201,пазари,пазар,и
202,филма,филм,а
203,берат,бера,т
204,новости,новост,и
205,органите,орган,ите
206,вродено,вроден,о
207,писателите,писател,ите
208,изборът,избор,ът
209,любителите,любител,ите
210,неправдата,неправда,та
211,скъпи,скъп,и
212,отзоваването,отзоваване,то
213,искови,исков,и
214,бузата,буза,та
215,речта,реч,та
216,несподелена,несподелен,а
217,кърпичката,кърпичка,та
218,форуми,форум,и
219,апостолите,апостол,ите
220,учителят,учител,ят
221,певеца,певец,а
222,по-дълъг,по-,дълъг
223,досиетата,досие,тата
224,обединяването,обединяване,то
225,съвестта,съвест,та
226,тълпата,тълпа,та
227,статистиката,статистика,та
228,таксата,такса,та
229,кварталът,квартал,ът
230,бюрото,бюро,то
231,проектирането,проектиране,то
232,промишлените,промишлен,ите
233,моменти,момент,и
234,гафове,гаф,ове
235,извозването,извозване,то
236,бадемови,бадемов,и
237,интелектът,интелект,ът
238,по-трудно,по-,трудно
239,изпълнимо,изпълним,о
240,ползването,ползване,то
241,френските,френски,те
242,болката,болка,та
243,тенденцията,тенденция,та
244,преминал,премина,л
245,атентати,атентат,и
246,членството,членство,то
247,заплашваме,заплашвам,е
248,съдията,съдия,та
249,печката,печка,та
250,автоматите,автомат,ите
251,фонда,фонд,а
252,обща,общ,а
253,крадеца,крадец,а
254,незадоволения,незадоволен,ия
255,внасяме,внасям,е
256,стояха,стоя,ха
257,начини,начин,и
258,съотношението,съотношение,то
259,ректорския,ректорски,я
260,бизнесмените,бизнесмен,ите
261,приветствието,приветствие,то
262,разговора,разговор,а
263,фантазията,фантазия,та
264,социалистическия,социалистически,я
265,фотографията,фотография,та
266,захапят,захапя,т
267,заминало,замина,ло
268,лентата,лента,та
269,семената,семе,ната
270,лодката,лодка,та
271,дрехата,дреха,та
272,чифта,чифт,а
273,консулството,консулство,то
274,минимача,минимач,а
275,маркетинговите,маркетингов,ите
276,губернаторът,губернатор,ът
277,изглеждало,изглежда,ло
278,рискът,риск,ът
279,пенсионерите,пенсионер,ите
280,патицата,патица,та
281,лоши,лош,и
282,запалянковци,запалянко,вци
283,гетото,гето,то
284,проспекти,проспект,и
285,дървена,дървен,а
286,активисти,активист,и
287,моливи,молив,и
288,ерата,ера,та
289,корелацията,корелация,та
290,поскъпнаха,поскъпна,ха
291,шумотевицата,шумотевица,та
292,основани,основа,ни
293,картата,карта,та
294,знамето,знаме,то
295,седмичника,седмичник,а
296,най-късно,най-,късно
297,продукцията,продукция,та
298,жертвата,жертва,та
299,искането,искане,то
300,интервюта,интервю,та
301,спорове,спор,ове
302,осъществяването,осъществяване,то
303,капитала,капитал,а
304,мнозинството,мнозинство,то
305,икономиката,икономика,та
306,компроматите,компромат,ите
307,корпорацията,корпорация,та
308,слуха,слух,а
309,митинги,митинг,и
310,посланика,посланик,а
311,увеличаването,увеличаване,то
312,поскъпването,поскъпване,то
313,смахнати,смахнат,и
314,графата,графа,та
315,скиорите,скиор,ите
316,актът,акт,ът
317,президентския,президентски,я
318,изваждането,изваждане,то
319,преследвачите,преследвач,ите
320,заминаването,заминаване,то
321,мултимилионера,мултимилионер,а
322,христолюбивата,христолюбив,ата
323,печалбата,печалба,та
324,единственият,единствен,ият
325,лулата,лула,та
326,спрежението,спрежение,то
327,ритъма,ритъм,а
328,ефектът,ефект,ът
329,газопровода,газопровод,а
330,Оттам,От,там
331,контролата,контрола,та
332,масираната,масиран,ата
333,машината,машина,та
334,оставаме,оставам,е
335,куршума,куршум,а
336,насрочването,насрочване,то
337,щангистът,щангист,ът
338,светлината,светлина,та
339,основана,основа,на
340,пекат,пека,т
341,стената,стена,та
342,атакуваме,атакувам,е
343,Най-обикновен,Най-,обикновен
344,златари,златар,и
345,безразличието,безразличие,то
346,купувачите,купувач,ите
347,кръвоизливи,кръвоизлив,и
348,даването,даване,то
349,каналите,канал,ите
350,отделението,отделение,то
351,партньори,партньор,и
352,лидерката,лидерка,та
353,любимеца,любимец,а
354,дрипльовци,дрипльо,вци
355,привилегията,привилегия,та
356,най-странен,най-,странен
357,устойчива,устойчив,а
358,гъвкава,гъвкав,а
359,съставянето,съставяне,то
360,прекратят,прекратя,т
361,моста,мост,а
362,поддържаме,поддържам,е
363,стресово,стресов,о
364,колежа,колеж,а
365,бърсалката,бърсалка,та
366,директорът,директор,ът
367,играчи,играч,и
368,наематели,наемател,и
369,изводът,извод,ът
370,доларът,долар,ът
371,телефона,телефон,а
372,браншовите,браншов,ите
373,раждането,раждане,то
374,конфликта,конфликт,а
375,ликвидираме,ликвидирам,е
376,скъпотията,скъпотия,та
377,мюсюлманските,мюсюлмански,те
378,изданието,издание,то
379,гастроли,гастрол,и
380,числено,числен,о
381,скока,скок,а
382,партньорите,партньор,ите
383,пръстено-жълти,пръстено-жълт,и
384,спечелването,спечелване,то
385,инфлацията,инфлация,та
386,курсовете,курс,овете
387,публиката,публика,та
388,творческия,творчески,я
389,бюджети,бюджет,и
390,космическите,космически,те
391,преминат,премина,т
392,устойчиво,устойчив,о
393,достигнат,достигна,т
394,фондови,фондов,и
395,отрежат,отрежа,т
396,дистанцията,дистанция,та
397,писарят,писар,ят
398,селекцията,селекция,та
399,изминалата,измина,лата
400,шансовете,шанс,овете
401,лява,ляв,а
402,оцеляваме,оцелявам,е
403,финалът,финал,ът
404,осиновителите,осиновител,ите
405,будката,будка,та
406,директорите,директор,ите
407,планинските,планински,те
408,халата,халат,а
409,колибата,колиба,та
410,ционисткия,ционистки,я
411,автомобили,автомобил,и
412,заявката,заявка,та
413,глътнал,глътна,л
414,проникването,проникване,то
415,Понякога,По,някога
416,памука,памук,а
417,редакторката,редакторка,та
418,особено,особен,о
419,домакина,домакин,а
420,простори,простор,и
421,историята,история,та
422,именитости,именитост,и
423,финансова,финансов,а
424,господине,господин,е
425,актьори,актьор,и
426,бързите,бърз,ите
427,талантите,талант,ите
428,откъдето,от,където
429,способността,способност,та
430,поевтинеят,поевтинея,т
431,секрети,секрет,и
432,социологическия,социологически,я
433,кабинетът,кабинет,ът
434,магарето,магаре,то
435,руменото,румен,ото
436,задържането,задържане,то
437,автосалони,автосалон,и
438,луди,луд,и
439,по-рано,по-,рано
440,съда,съд,а
441,пораснаха,порасна,ха
442,месеци,месец,и
443,структурата,структура,та
444,пламнаха,пламна,ха
445,полетът,полет,ът
446,телеграмата,телеграма,та
447,прасета,прасе,та
448,инженерът,инженер,ът
449,мързелива,мързелив,а
450,докторите,доктор,ите
451,нарушителите,нарушител,ите
452,девствената,девствен,ата
453,агнета,агне,та
454,по-силно,по-,силно
455,земеделието,земеделие,то
456,ненаказани,ненаказан,и
457,започнат,започна,т
458,завеждането,завеждане,то
459,епохата,епоха,та
460,победителката,победителка,та
461,изхода,изход,а
462,духа,дух,а
463,инициаторите,инициатор,ите
464,човешките,човешки,те
465,врачанския,врачански,я
466,вурстчета,вурстче,та
467,щатските,щатски,те
468,внучета,внуче,та
469,отечеството,отечество,то
470,личността,личност,та
471,непоставянето,непоставяне,то
472,франка,франк,а
473,семинари,семинар,и
474,фабриката,фабрика,та
475,мъжествени,мъжествен,и
476,очакваме,очаквам,е
477,вертолети,вертолет,и
478,нагласата,нагласа,та
479,хвойнови,хвойнов,и
480,по-обективен,по-,обективен
481,грубото,груб,ото
482,задоволството,задоволство,то
483,олиото,олио,то
484,варненските,варненски,те
485,силуети,силует,и
486,важат,важа,т
487,останах,остана,х
488,органи,орган,и
489,спирането,спиране,то
490,нашият,наш,ият
491,войника,войник,а
492,хубави,хубав,и
493,ъгловите,ъглов,ите
494,спречкването,спречкване,то
495,искреността,искреност,та
496,тримата,трима,та
497,талантливо,талантлив,о
498,управителя,управител,я
499,твърдял,твърдя,л
500,необходимата,необходим,ата
501,професорите,професор,ите
502,иска,иск,а
503,прегледът,преглед,ът
504,територията,територия,та
505,валежи,валеж,и
506,торбата,торба,та
507,полето,поле,то
508,прехода,преход,а
509,започнало,започна,ло
510,враждебностите,враждебност,ите
511,вносители,вносител,и
512,фалша,фалш,а
513,маршове,марш,ове
514,проблемът,проблем,ът
515,говорителката,говорителка,та
516,стигнахме,стигна,хме
517,обикновените,обикновен,ите
518,планината,планина,та
519,ценности,ценност,и
520,работодателите,работодател,ите
521,дистанцирането,дистанциране,то
522,френският,френски,ят
523,конкурси,конкурс,и
524,нервите,нерви,те
525,приоритета,приоритет,а
526,коша,кош,а
527,поводи,повод,и
528,изминал,измина,л
529,публикуването,публикуване,то
530,бившите,бивш,ите
531,уточнят,уточня,т
532,пресичането,пресичане,то
533,оттеглянето,оттегляне,то
534,рока,рок,а
535,пушачи,пушач,и
536,кълбото,кълбо,то
537,акълът,акъл,ът
538,вярваме,вярвам,е
539,езерото,езеро,то
540,волана,волан,а
541,градове,град,ове
542,конференцията,конференция,та
543,тревожността,тревожност,та
544,потомството,потомство,то
545,съставът,състав,ът
546,собствеността,собственост,та
547,комбинирането,комбиниране,то
548,клиентката,клиентка,та
549,резервоари,резервоар,и
550,рисковете,риск,овете
551,гербът,герб,ът
552,провали,провал,и
553,горивото,гориво,то
554,допуснаха,допусна,ха
555,разминаването,разминаване,то
556,бягството,бягство,то
557,парижкия,парижки,я
558,единствения,единствен,ия
559,визитата,визита,та
560,одобряваме,одобрявам,е
561,ума,ум,а
562,вагината,вагина,та
563,ревюто,ревю,то
564,регулатори,регулатор,и
565,ризата,риза,та
566,бутнат,бутна,т
567,бебета,бебе,та
568,проектите,проект,ите
569,пустинята,пустиня,та
570,шишето,шише,то
571,разсекретяването,разсекретяване,то
572,президентските,президентски,те
573,дузината,дузина,та
574,ледът,лед,ът
575,зрители,зрител,и
576,хотели,хотел,и
577,свикналите,свикна,лите
578,комплекса,комплекс,а
579,цяло,цял,о
580,патрони,патрон,и
581,грабежи,грабеж,и
582,босоного,босоног,о
583,изброят,изброя,т
584,идентифицирането,идентифициране,то
585,подходящият,подходящ,ият
586,леглото,легло,то
587,бодигардът,бодигард,ът
588,свирепа,свиреп,а
589,акцията,акция,та
590,слабо,слаб,о
591,бонбони,бонбон,и
592,същия,същ,ия
593,мярката,мярка,та
594,най-самотен,най-,самотен
595,локуми,локум,и
596,британския,британски,я
597,попаднат,попадна,т
598,отминалите,отмина,лите
599,изходът,изход,ът
600,етноси,етнос,и
601,кандидат-президента,кандидат-президент,а
602,изминалия,измина,лия
603,европейските,европейски,те
604,нафтата,нафта,та
605,имоти,имот,и
606,политизирането,политизиране,то
607,почивката,почивка,та
608,частите,част,ите
609,доклада,доклад,а
610,насилственият,насилствен,ият
611,футболисти,футболист,и
612,фиксирането,фиксиране,то
613,векове,век,ове
614,високото,висок,ото
615,кривите,крив,ите
616,най-висок,най-,висок
617,масови,масов,и
618,съществото,същество,то
619,кавъри,кавър,и
620,таланти,талант,и
621,рентгена,рентген,а
622,изчезнат,изчезна,т
623,бързи,бърз,и
624,области,област,и
625,добродетели,добродетел,и
626,изрязването,изрязване,то
627,загрижеността,загриженост,та
628,атентаторите,атентатор,ите
629,магазините,магазин,ите
630,визовите,визов,ите
631,гръмната,гръмна,та
632,остроумничат,остроумнича,т
633,светския,светски,я
634,израелския,израелски,я
635,процента,процент,а
636,детските,детски,те
637,обемът,обем,ът
638,изкуството,изкуство,то
639,предлагаме,предлагам,е
640,въпросите,въпрос,ите
641,полетите,полет,ите
642,по-дебел,по-,дебел
643,грешката,грешка,та
644,играчите,играч,ите
645,цигарената,цигарен,ата
646,тестът,тест,ът
647,чуждите,чужд,ите
648,подсъдимият,подсъдим,ият
649,проблеми,проблем,и
650,общинския,общински,я
651,процесите,процес,ите
652,изобретателя,изобретател,я
653,събитието,събитие,то
654,времена,време,на
655,етикетите,етикет,ите
656,масова,масов,а
657,статията,статия,та
658,треньори,треньор,и
659,талантливите,талантлив,ите
660,потребители,потребител,и
661,снайперисти,снайперист,и
662,плътта,плът,та
663,женствеността,женственост,та
664,хранилището,хранилище,то
665,екипи,екип,и
666,общото,общ,ото
667,началото,начало,то
668,комедията,комедия,та
669,замърсяването,замърсяване,то
670,уикендите,уикенд,ите
671,цикъла,цикъл,а
672,новия,нов,ия
673,месеците,месец,ите
674,мотивите,мотив,ите
675,женствена,женствен,а
676,несъвместими,несъвместим,и
677,челото,чело,то
678,кучето,куче,то
679,пусията,пусия,та
680,шампанското,шампанско,то
681,търговията,търговия,та
682,кастинга,кастинг,а
683,засмяно,засмян,о
684,по-често,по-,често
685,тома,том,а
686,партера,партер,а
687,вярата,вяра,та
688,само,сам,о
689,присъща,присъщ,а
690,кредита,кредит,а
691,обществено,обществен,о
692,активи,актив,и
693,отварянето,отваряне,то
694,необмислените,необмислен,ите
695,бележника,бележник,а
696,задухата,задуха,та
697,изземването,изземване,то
698,дълбока,дълбок,а
699,общности,общност,и
700,бъдещият,бъдещ,ият
701,подсилят,подсиля,т
702,ставало,става,ло
703,полегнал,полегна,л
704,банкови,банков,и
705,съчинението,съчинение,то
706,свалят,сваля,т
707,издъхнал,издъхна,л
708,поемат,поема,т
709,туристи,турист,и
710,отвсякъде,от,всякъде
711,люкът,люк,ът
712,качамачената,качамачен,ата
713,отборът,отбор,ът
714,познаването,познаване,то
715,словашкия,словашки,я
716,сесията,сесия,та
717,ромския,ромски,я
718,кортежи,кортеж,и
719,бизнесът,бизнес,ът
720,природата,природа,та
721,предоставят,предоставя,т
722,материала,материал,а
723,мириса,мирис,а
724,борда,борд,а
725,управителят,управител,ят
726,госпожата,госпожа,та
727,начините,начин,ите
728,непознатия,непознат,ия
729,растежа,растеж,а
730,курсове,курс,ове
731,стандарти,стандарт,и
732,трябвало,трябва,ло
733,резерватите,резерват,ите
734,неизяснена,неизяснен,а
735,сферата,сфера,та
736,произведението,произведение,то
737,следенето,следене,то
738,положението,положение,то
739,водопада,водопад,а
740,небивали,небивал,и
741,аванпостове,аванпост,ове
742,смълчаната,смълчан,ата
743,предизвикателството,предизвикателство,то
744,босовете,бос,овете
745,вицепрезидентът,вицепрезидент,ът
746,портата,порта,та
747,униформени,униформен,и
748,писателя,писател,я
749,инвеститорите,инвеститор,ите
750,озаптят,озаптя,т
751,най-често,най-,често
752,президентството,президентство,то
753,сарафите,сараф,ите
754,обикновеният,обикновен,ият
755,скъпа,скъп,а
756,веригата,верига,та
757,фенера,фенер,а
758,култове,култ,ове
759,Най-вероятно,Най-,вероятно
760,искаме,искам,е
761,университетите,университет,ите
762,офицера,офицер,а
763,тържествена,тържествен,а
764,обекти,обект,и
765,панталона,панталон,а
766,зреят,зрея,т
767,дрипавата,дрипав,ата
768,консула,консул,а
769,фантаста,фантаст,а
770,достижима,достижим,а
771,приватизатори,приватизатор,и
772,горницата,горница,та
773,богословите,богослов,ите
774,останала,остана,ла
775,границата,граница,та
776,прецеденти,прецедент,и
777,уредбата,уредба,та
778,демокрацията,демокрация,та
779,достъпът,достъп,ът
780,косовските,косовски,те
781,бюджетът,бюджет,ът
782,доходите,доход,ите
783,висят,вися,т
784,можеше,може,ше
785,неочаквано,неочакван,о
786,приема,прием,а
787,плика,плик,а
788,стадиона,стадион,а
789,неуспеха,неуспех,а
790,усмихнатите,усмихнат,ите
791,юридическите,юридически,те
792,лошата,лош,ата
793,фактът,факт,ът
794,редовите,редов,ите
795,правата,права,та
796,понятието,понятие,то
797,маркирането,маркиране,то
798,основан,основа,н
799,отецът,отец,ът
800,глупаво,глупав,о
801,вестникарите,вестникар,ите
802,юристи,юрист,и
803,пренебрегнат,пренебрегна,т
804,готово,готов,о
805,бомбената,бомбен,ата
806,костта,кост,та
807,дланта,длан,та
808,младите,млад,ите
809,части,част,и
810,малкото,малко,то
811,хлапета,хлапе,та
812,хубостта,хубост,та
813,метрото,метро,то
814,влизането,влизане,то
815,разложението,разложение,то
816,интелекта,интелект,а
817,користта,корист,та
818,гостенина,гостенин,а
819,лицето,лице,то
820,закриването,закриване,то
821,щастието,щастие,то
822,рогата,рог,ата
823,ръкава,ръкав,а
824,тревата,трева,та
825,телеграфа,телеграф,а
826,сезона,сезон,а
827,дилърът,дилър,ът
828,пипкава,пипкав,а
829,вървят,вървя,т
830,боговете,бог,овете
831,букети,букет,и
832,допинга,допинг,а
833,ателиета,ателие,та
834,свято,свят,о
835,подводницата,подводница,та
836,офиси,офис,и
837,психиатъра,психиатър,а
838,шареният,шарен,ият
839,селото,село,то
840,въдичката,въдичка,та
841,еврейските,еврейски,те
842,летуването,летуване,то
843,процесуално-следствени,процесуално-следствен,и
844,залата,зала,та
845,тестове,тест,ове
846,по-добре,по-,добре
847,вилата,вила,та
848,вноса,внос,а
849,похарчат,похарча,т
850,загинал,загина,л
851,смущението,смущение,то
852,учението,учение,то
853,въведат,въведа,т
854,либералите,либерал,ите
855,изхвърчах,изхвърча,х
856,класове,клас,ове
857,финансово,финансов,о
858,оригинала,оригинал,а
859,демографския,демографски,я
860,обвиняемите,обвиняем,ите
861,дружеството,дружество,то
862,детето,дете,то
863,хода,ход,а
864,лошото,лош,ото
865,денят,ден,ят
866,лайкучката,лайкучка,та
867,полуразпадането,полуразпадане,то
868,старо,стар,о
869,науката,наука,та
870,докторът,доктор,ът
871,примирието,примирие,то
872,евтините,евтин,ите
873,аргументите,аргумент,ите
874,националите,национал,ите
875,потенциала,потенциал,а
876,треньорът,треньор,ът
877,търговецът,търговец,ът
878,народи,народ,и
879,песимисти,песимист,и
880,костите,кост,ите
881,съчувствието,съчувствие,то
882,необходими,необходим,и
883,стигнало,стигна,ло
884,коментираме,коментирам,е
885,чернокосата,чернокос,ата
886,коня,кон,я
887,стихията,стихия,та
888,собствени,собствен,и
889,загубата,загуба,та
890,подробностите,подробност,ите
891,коне,кон,е
892,бъдещите,бъдещ,ите
893,политическите,политически,те
894,годеника,годеник,а
895,анекса,анекс,а
896,движението,движение,то
897,слуховете,слух,овете
898,подсъдимите,подсъдим,ите
899,хеликоптера,хеликоптер,а
900,руси,рус,и
901,привлекат,привлека,т
902,съгласието,съгласие,то
903,часовника,часовник,а
904,визовия,визов,ия
905,присъдата,присъда,та
906,замълчаха,замълча,ха
907,вито,вит,о
908,авторските,авторски,те
909,банкета,банкет,а
910,барчето,барче,то
911,хармонизирането,хармонизиране,то
912,долари,долар,и
913,съюзи,съюз,и
914,възобновяването,възобновяване,то
915,визовата,визов,ата
916,цензурата,цензура,та
917,приключването,приключване,то
918,окопите,окоп,ите
919,настройката,настройка,та
920,текуща,текущ,а
921,умората,умора,та
922,регистрацията,регистрация,та
923,поръчката,поръчка,та
924,добронамерени,добронамерен,и
925,ветото,вето,то
926,времето,време,то
927,вътрешността,вътрешност,та
928,финансовите,финансов,ите
929,момъка,момък,а
930,колбаси,колбас,и
931,таткото,татко,то
932,резултата,резултат,а
933,редовете,ред,овете
934,престъпността,престъпност,та
935,прераснат,прерасна,т
936,линейката,линейка,та
937,посегнал,посегна,л
938,спокойствието,спокойствие,то
939,изчезнаха,изчезна,ха
940,моноспектакъла,моноспектакъл,а
941,разчистването,разчистване,то
942,люти,лют,и
943,добруването,добруване,то
944,преговорите,преговори,те
945,контролът,контрол,ът
946,предполагаемото,предполагаем,ото
947,строежът,строеж,ът
948,заличаването,заличаване,то
949,наводнението,наводнение,то
950,проучването,проучване,то
951,бръснача,бръснач,а
952,фактите,факт,ите
953,розови,розов,и
954,солта,сол,та
955,концепцията,концепция,та
956,основаването,основаване,то
957,строителството,строителство,то
958,младежкият,младежки,ят
959,речевити,речевит,и
960,приспособяването,приспособяване,то
961,кръга,кръг,а
962,въздуха,въздух,а
963,напредъка,напредък,а
964,сектори,сектор,и
965,сънища,сън,ища
966,прибори,прибор,и
967,благоденствието,благоденствие,то
968,банкери,банкер,и
969,кафенетата,кафене,тата
970,зависят,завися,т
971,младият,млад,ият
972,твореца,творец,а
973,масовия,масов,ия
974,билетите,билет,ите
975,женският,женски,ят
976,благодарствено,благодарствен,о
977,леки,лек,и
978,комплекта,комплект,а
979,градуса,градус,а
980,радиоизотопа,радиоизотоп,а
981,формацията,формация,та
982,химическият,химически,ят
983,теловете,тел,овете
984,следствени,следствен,и
985,комунистическите,комунистически,те
986,магазини,магазин,и
987,провала,провал,а
988,външнополитическия,външнополитически,я
989,имало,има,ло
990,работата,работа,та
991,боеспособността,боеспособност,та
992,прости,прост,и
993,прането,пране,то
994,Докъде,До,къде
995,пианисти,пианист,и
996,важността,важност,та
997,погасят,погася,т
998,царя,цар,я
999,дългове,дълг,ове
1000,отколкото,от,колкото
1001,налога,налог,а
1002,лицензирането,лицензиране,то
1003,базовото,базов,ото
1004,пият,пия,т
1005,банкерите,банкер,ите
1006,писмено,писмен,о
1007,осиновяването,осиновяване,то
1008,характера,характер,а
1009,по-зле,по-,зле
1010,пръсти,пръст,и
1011,проектобюджета,проектобюджет,а
1012,актове,акт,ове
1013,заместника,заместник,а
1014,плодова,плодов,а
1015,кабинети,кабинет,и
1016,бога,бог,а
1017,изпаднат,изпадна,т
1018,дебюта,дебют,а
1019,абонати,абонат,и
1020,запаси,запас,и
1021,кариерата,кариера,та
1022,ексхумацията,ексхумация,та
1023,текста,текст,а
1024,фразата,фраза,та
1025,манекенката,манекенка,та
1026,министерството,министерство,то
1027,сиренето,сирене,то
1028,приятели,приятел,и
1029,трилиона,трилион,а
1030,компютъра,компютър,а
1031,адресите,адрес,ите
1032,статута,статут,а
1033,селището,селище,то
1034,сервиза,сервиз,а
1035,телефони,телефон,и
1036,самочувствието,самочувствие,то
1037,обслужването,обслужване,то
1038,перваза,перваз,а
1039,отклоняването,отклоняване,то
1040,канала,канал,а
1041,отбележат,отбележа,т
1042,форума,форум,а
1043,шанса,шанс,а
1044,пропуснала,пропусна,ла
1045,превозът,превоз,ът
1046,халфът,халф,ът
1047,сиренета,сирене,та
1048,прокурорът,прокурор,ът
1049,хомосексуалистите,хомосексуалист,ите
1050,архивите,архив,ите
1051,проверката,проверка,та
1052,съвета,съвет,а
1053,часове,час,ове
1054,рефера,рефер,а
1055,войнишкия,войнишки,я
1056,прегазят,прегазя,т
1057,возилото,возило,то
1058,дейността,дейност,та
1059,жестоко,жесток,о
1060,пристрастеността,пристрастеност,та
1061,дължимата,дължим,ата
1062,вероятността,вероятност,та
1063,щурмовите,щурмов,ите
1064,посочат,посоча,т
1065,гарата,гара,та
1066,писането,писане,то
1067,гърмежи,гърмеж,и
1068,следяха,следя,ха
1069,обичливо,обичлив,о
1070,уикенда,уикенд,а
1071,браншове,бранш,ове
1072,Най-напред,Най-,напред
1073,фракцията,фракция,та
1074,козата,коза,та
1075,любящ,любя,щ
1076,творчеството,творчество,то
