,full_word,pt1,rest
414,사신,사,신
415,패닉,패,닉
416,다성성,다,성성
417,스모,스,모
418,감시,감,시
419,메모리,메,모리
420,희사,희,사
421,일개,일,개
422,평화,평,화
423,베베,베,베
424,권위,권,위
425,대화주의,대,화주의
426,할머니,할,머니
427,에스더,에,스더
428,뽀뽀프,뽀,뽀프
429,버들가지,버,들가지
430,국정,국,정
431,망령,망,령
432,장장,장,장
433,정상화,정,상화
434,정운길,정,운길
435,이러쿵,이,러쿵
436,에우클리데스,에,우클리데스
437,하락,하,락
438,규칙,규,칙
439,총칭,총,칭
440,종보형,종,보형
441,종합,종,합
442,노동부,노,동부
443,흑도,흑,도
444,후앙사스카사,후,앙사스카사
445,날개,날,개
446,정평,정,평
447,스물댓,스,물댓
448,아연,아,연
449,날짐승,날,짐승
450,전과자,전,과자
451,남북,남,북
452,운문선사,운,문선사
453,미리미리,미,리미리
454,아소산,아,소산
455,권유,권,유
456,내면,내,면
457,스물세,스,물세
458,심포지엄,심,포지엄
459,제약,제,약
460,승인,승,인
461,2백60조,2,백60조
462,고조선,고,조선
463,그렇건만,그,렇건만
464,식용유,식,용유
465,백령도,백,령도
466,신불해,신,불해
467,그러자,그,러자
468,독재자,독,재자
469,전쟁,전,쟁
470,상류,상,류
471,일반,일,반
472,민주주의,민,주주의
473,간단없이,간,단없이
474,확립,확,립
475,발언,발,언
476,북한,북,한
477,공공용,공,공용
478,취향,취,향
479,프랙탈,프,랙탈
480,보통,보,통
481,오스트리아,오,스트리아
482,십자가,십,자가
483,너무,너,무
484,대두,대,두
485,운판,운,판
486,어쨋든,어,쨋든
487,유마힐소설경강의,유,마힐소설경강의
488,임금,임,금
489,시일내,시,일내
490,동안,동,안
491,오래,오,래
492,이거,이,거
493,인류,인,류
494,미적,미,적
495,전세계,전,세계
496,픽추얼,픽,추얼
497,선거구,선,거구
498,미야자와,미,야자와
499,다짐,다,짐
500,망명,망,명
501,거기,거,기
502,함양제,함,양제
503,매초,매,초
504,발표,발,표
505,입체,입,체
506,우유,우,유
507,발트해,발,트해
508,크렘린,크,렘린
509,한국인,한,국인
510,바탕,바,탕
511,잔뜩,잔,뜩
512,숨결,숨,결
513,수리,수,리
514,이본,이,본
515,국가사멸론,국,가사멸론
516,국민투표,국,민투표
517,마찬가지,마,찬가지
518,지율자,지,율자
519,비극,비,극
520,선선히,선,선히
521,신임,신,임
522,관용,관,용
523,사오족,사,오족
524,미사리,미,사리
525,여섯,여,섯
526,종합지,종,합지
527,돼지,돼,지
528,제가,제,가
529,대학별,대,학별
530,코란도,코,란도
531,상형문자,상,형문자
532,다짜고짜,다,짜고짜
533,의료보호,의,료보호
534,마술,마,술
535,동서로마,동,서로마
536,마음가짐,마,음가짐
537,서넛,서,넛
538,고구마,고,구마
539,정통파,정,통파
540,개화파,개,화파
541,나따리,나,따리
542,포에인,포,에인
543,작성,작,성
544,양말,양,말
545,광대역,광,대역
546,기미,기,미
547,득수법,득,수법
548,전과치,전,과치
549,엉덩이,엉,덩이
550,저지,저,지
551,타당성,타,당성
552,함꼐,함,꼐
553,노인,노,인
554,담당,담,당
555,부시,부,시
556,지하,지,하
557,우산,우,산
558,서아시아,서,아시아
559,통합,통,합
560,사무실,사,무실
561,쑤이위안성,쑤,이위안성
562,서고트,서,고트
563,잠복기,잠,복기
564,추리,추,리
565,또다른,또,다른
566,신선,신,선
567,중독,중,독
568,단절,단,절
569,쥬토우,쥬,토우
570,데미안,데,미안
571,자본주의,자,본주의
572,기억,기,억
573,스탈린,스,탈린
574,주파수,주,파수
575,상승,상,승
576,무관심,무,관심
577,내천여관,내,천여관
578,기록상,기,록상
579,무심코,무,심코
580,진산,진,산
581,힐끔,힐,끔
582,흠뻑,흠,뻑
583,서울역,서,울역
584,개신교,개,신교
585,박트라,박,트라
586,지구의,지,구의
587,질서,질,서
588,태종,태,종
589,알프레드스테판,알,프레드스테판
590,과학,과,학
591,무지,무,지
592,황토,황,토
593,신라계,신,라계
594,국기,국,기
595,전시실,전,시실
596,너머,너,머
597,라디오,라,디오
598,가만,가,만
599,60억,6,0억
600,첨단,첨,단
601,꽃이먼저아러,꽃,이먼저아러
602,토양,토,양
603,농림수산부,농,림수산부
604,남자,남,자
605,아구스트,아,구스트
606,기근,기,근
607,태일,태,일
608,고물가,고,물가
609,멸균,멸,균
610,테니스,테,니스
611,무우,무,우
612,불끈,불,끈
613,서원,서,원
614,초나라,초,나라
615,혼례,혼,례
616,임시,임,시
617,치안,치,안
618,거대,거,대
619,아무튼,아,무튼
620,시혜,시,혜
621,탐지기,탐,지기
622,일생,일,생
623,연초,연,초
624,서울대,서,울대
625,노사,노,사
626,산유화,산,유화
627,철강,철,강
628,다포계,다,포계
629,발뒤꿈치,발,뒤꿈치
630,만약,만,약
631,호송,호,송
632,곰팡이,곰,팡이
633,분업화,분,업화
634,동물,동,물
635,풀썩,풀,썩
636,노소,노,소
637,분별력,분,별력
638,분수,분,수
639,나트륨,나,트륨
640,스타킹,스,타킹
641,깃발,깃,발
642,국력,국,력
643,시작품,시,작품
644,저서,저,서
645,자취,자,취
646,단체,단,체
647,가랑잎,가,랑잎
648,고아,고,아
649,북아프리카,북,아프리카
650,절망,절,망
651,무명,무,명
652,고분,고,분
653,수수께끼,수,수께끼
654,세공인,세,공인
655,증대,증,대
656,고찰,고,찰
657,도구주의,도,구주의
658,크레믈린,크,레믈린
659,중압,중,압
660,지혜,지,혜
661,공산주의자,공,산주의자
662,명제,명,제
663,행사,행,사
664,일급,일,급
665,농심_너구리,농,심_너구리
666,차하르,차,하르
667,골고루,골,고루
668,예외없이,예,외없이
669,직업,직,업
670,신촌,신,촌
671,요소,요,소
672,자문,자,문
673,기억력,기,억력
674,빙빙,빙,빙
675,편도선염,편,도선염
676,이론서,이,론서
677,의미상,의,미상
678,앞산,앞,산
679,조심스레,조,심스레
680,을지문덕,을,지문덕
681,공손히,공,손히
682,수용인,수,용인
683,시절,시,절
684,개정,개,정
685,행성,행,성
686,대서방,대,서방
687,반격,반,격
688,愁送대,愁,送대
689,피땀,피,땀
690,축수,축,수
691,해안,해,안
692,소비,소,비
693,동쪽,동,쪽
694,품성,품,성
695,보들레르,보,들레르
696,사마리아,사,마리아
697,마천령,마,천령
698,죠이스,죠,이스
699,재할인율,재,할인율
700,미래,미,래
701,아플리케,아,플리케
702,검출,검,출
703,류디아,류,디아
704,아이스터,아,이스터
705,조선족,조,선족
706,스탈린식,스,탈린식
707,조작,조,작
708,나플나플,나,플나플
709,안면도,안,면도
710,들러리,들,러리
711,금전,금,전
712,한스한,한,스한
713,금메달,금,메달
714,헛되이,헛,되이
715,이쯤,이,쯤
716,잔디,잔,디
717,고리버들,고,리버들
718,휘문고보,휘,문고보
719,한려수도,한,려수도
720,미제라블,미,제라블
721,동국여지승람,동,국여지승람
722,조사,조,사
723,마르크,마,르크
724,문경새재,문,경새재
725,식물,식,물
726,병자성사,병,자성사
727,하고,하,고
728,보안직,보,안직
729,구원,구,원
730,수메르,수,메르
731,허난,허,난
732,가짜,가,짜
733,좌향론,좌,향론
734,마케팅,마,케팅
735,자체,자,체
736,차모르,차,모르
737,롬바르드,롬,바르드
738,쇼와,쇼,와
739,역사,역,사
740,봉궐,봉,궐
741,채소류,채,소류
742,건축용,건,축용
743,후임,후,임
744,침투,침,투
745,점포,점,포
746,4조,4,조
747,고려인,고,려인
748,소액다수,소,액다수
749,스로프,스,로프
750,콘스탄티아,콘,스탄티아
751,양자강,양,자강
752,소설가,소,설가
753,외래,외,래
754,후스로,후,스로
755,아열대성,아,열대성
756,수출용,수,출용
757,마그누스,마,그누스
758,실수,실,수
759,정읍군,정,읍군
760,하사,하,사
761,중부,중,부
762,빠리,빠,리
763,텔루스,텔,루스
764,29조,2,9조
765,비효율,비,효율
766,정반,정,반
767,앙소,앙,소
768,이재명,이,재명
769,고자리,고,자리
770,임종,임,종
771,노동계층,노,동계층
772,독일식,독,일식
773,7천억,7,천억
774,부모,부,모
775,대충,대,충
776,지방,지,방
777,응축,응,축
778,중용,중,용
779,명문,명,문
780,1백조,1,백조
781,날마다,날,마다
782,언필칭,언,필칭
783,젓가락,젓,가락
784,게명산,게,명산
785,수성구,수,성구
786,천장,천,장
787,아비규환,아,비규환
788,관할,관,할
789,생기,생,기
790,적수공권,적,수공권
791,기습,기,습
792,풍력,풍,력
793,그러면서,그,러면서
794,화폐,화,폐
795,사회학자,사,회학자
796,황화안티몬,황,화안티몬
797,헤어,헤,어
798,아누쉬르반,아,누쉬르반
799,시가지,시,가지
800,권총,권,총
801,유럽공동체,유,럽공동체
802,규정,규,정
803,한껏,한,껏
804,수탈,수,탈
805,회담,회,담
806,김성수,김,성수
807,신관,신,관
808,형용사,형,용사
809,변두리,변,두리
810,배기,배,기
811,이상,이,상
812,부르군트,부,르군트
813,얼러팅,얼,러팅
814,저널리스트,저,널리스트
815,하마터면,하,마터면
816,조립식,조,립식
817,명승,명,승
818,이를테면,이,를테면
819,솔로몬,솔,로몬
820,그해,그,해
821,주문,주,문
822,남정,남,정
823,풍자,풍,자
824,시금석,시,금석
825,선비,선,비
826,다른,다,른
827,시니피앙,시,니피앙
828,일제히,일,제히
829,전년도,전,년도
830,문설주,문,설주
831,이래저래,이,래저래
832,역방향,역,방향
833,간행,간,행
834,피자,피,자
835,친자감응론,친,자감응론
836,호박,호,박
837,수일,수,일
838,히브리,히,브리
839,제로,제,로
840,가스치니챠,가,스치니챠
841,군사력,군,사력
842,신봉,신,봉
843,두메,두,메
844,틀림없이,틀,림없이
845,폴드만,폴,드만
846,잠꼬대,잠,꼬대
847,구멍,구,멍
848,비밀,비,밀
849,쉽사리,쉽,사리
850,코어,코,어
851,플라스틱,플,라스틱
852,혼인성사,혼,인성사
853,서울,서,울
854,반응성,반,응성
855,융합,융,합
856,고리,고,리
857,단순,단,순
858,만고,만,고
859,작중,작,중
860,장정,장,정
861,고정,고,정
862,가계,가,계
863,미신,미,신
864,펠로폰네소스,펠,로폰네소스
865,푸에르토,푸,에르토
866,홍적세,홍,적세
867,능력,능,력
868,프랑크족,프,랑크족
869,지점,지,점
870,라이벌,라,이벌
871,시시,시,시
872,신경제,신,경제
873,어른,어,른
874,보편성,보,편성
875,인력,인,력
876,몸뚱이,몸,뚱이
877,안타키아,안,타키아
878,물끄러미,물,끄러미
879,대마도,대,마도
880,워크스테이션,워,크스테이션
881,미남,미,남
882,투르크,투,르크
883,포도원,포,도원
884,각기,각,기
885,유생,유,생
886,보리수,보,리수
887,세균,세,균
888,자산가,자,산가
889,적수부락,적,수부락
890,위치,위,치
891,마이산,마,이산
892,표류선,표,류선
893,아니,아,니
894,서주,서,주
895,에이브,에,이브
896,동료,동,료
897,오르락내리락,오,르락내리락
898,김일성,김,일성
899,여타,여,타
900,조약,조,약
901,우주선,우,주선
902,정치학,정,치학
903,공해,공,해
904,총잡이,총,잡이
905,농경,농,경
906,유머리스트,유,머리스트
907,루카시언,루,카시언
908,한가지,한,가지
909,임의동행,임,의동행
910,발렌시타인,발,렌시타인
911,동시대,동,시대
912,사업가,사,업가
913,국립공원,국,립공원
914,4백69.49,4,백69.49
915,문자,문,자
916,공소,공,소
917,릴케,릴,케
918,침입,침,입
919,혈관,혈,관
920,번식,번,식
921,획책,획,책
922,파견,파,견
923,산림,산,림
924,청년,청,년
925,접근,접,근
926,공명,공,명
927,광섬유,광,섬유
928,걱정,걱,정
929,특혜,특,혜
930,요체,요,체
931,북경발,북,경발
932,하이테크,하,이테크
933,총독,총,독
934,고급,고,급
935,초록잎,초,록잎
936,테이프,테,이프
937,서면,서,면
938,기호화,기,호화
939,계기,계,기
940,영양,영,양
941,산업,산,업
942,편차,편,차
943,빨래,빨,래
944,아주아주,아,주아주
945,삼국,삼,국
946,아즈텍,아,즈텍
947,전송,전,송
948,약품,약,품
949,철학,철,학
950,자본,자,본
951,시종일관,시,종일관
952,기록,기,록
953,일레크,일,레크
954,초창기,초,창기
955,산시,산,시
956,은하수,은,하수
957,연마용,연,마용
958,따라서,따,라서
959,냉가슴,냉,가슴
960,트라스,트,라스
961,어느해,어,느해
962,호혈,호,혈
963,총중량,총,중량
964,사원,사,원
965,척탄병,척,탄병
966,위험,위,험
967,속히,속,히
968,가솔린,가,솔린
969,자바,자,바
970,상무,상,무
971,단보,단,보
972,물밀듯이,물,밀듯이
973,물밀듯,물,밀듯
974,왜놈,왜,놈
975,제천읍,제,천읍
976,팔관회,팔,관회
977,레오슈피처,레,오슈피처
978,대립,대,립
979,폐지,폐,지
980,공짜,공,짜
981,권농,권,농
982,로망,로,망
983,광응전,광,응전
984,봉건건력,봉,건건력
985,덩달아,덩,달아
986,나룻배와행인,나,룻배와행인
987,지지난해,지,지난해
988,온도르한,온,도르한
989,소총,소,총
990,창사시,창,사시
991,하순,하,순
992,번역시,번,역시
993,경험론,경,험론
994,빙글빙글,빙,글빙글
995,재야,재,야
996,구조주의,구,조주의
997,깊숙히,깊,숙히
998,황급히,황,급히
999,링컨,링,컨
1000,예컨데,예,컨데
1001,숭상굴,숭,상굴
1002,명백히,명,백히
1003,예금,예,금
1004,옐친,옐,친
1005,행여나,행,여나
1006,화형,화,형
1007,신사,신,사
1008,천도교,천,도교
1009,제품,제,품
1010,진보,진,보
1011,인기,인,기
1012,모스크비치,모,스크비치
1013,시학,시,학
1014,경유지,경,유지
1015,축소,축,소
1016,아무래도,아,무래도
1017,제도화,제,도화
1018,방위군,방,위군
1019,보카리톤,보,카리톤
1020,주욱,주,욱
1021,제법,제,법
1022,숙련도,숙,련도
1023,영고,영,고
1024,라틴,라,틴
1025,대화,대,화
1026,측면,측,면
1027,염료,염,료
1028,전제정,전,제정
1029,양생법,양,생법
1030,선호,선,호
1031,겟세마네,겟,세마네
1032,현시,현,시
1033,전단원,전,단원
1034,봉건제,봉,건제
1035,아랫물,아,랫물
1036,원자력,원,자력
1037,자기,자,기
1038,경치,경,치
1039,잎잎이,잎,잎이
1040,지정,지,정
1041,독단,독,단
1042,무수히,무,수히
1043,다행히,다,행히
1044,물기,물,기
1045,현실,현,실
1046,관련,관,련
1047,처자,처,자
1048,설비,설,비
1049,프란스,프,란스
1050,간윤,간,윤
1051,연구원,연,구원
1052,판명,판,명
1053,공업국가,공,업국가
1054,연체,연,체
1055,발행,발,행
1056,평민,평,민
1057,제단,제,단
1058,미치광이풀,미,치광이풀
1059,다음날,다,음날
1060,순대,순,대
1061,구주,구,주
1062,필요성,필,요성
1063,파급,파,급
1064,대외,대,외
1065,마디,마,디
1066,확정,확,정
1067,얼핏,얼,핏
1068,비누,비,누
1069,이동,이,동
1070,돌연,돌,연
1071,사르트르,사,르트르
1072,아이바르스,아,이바르스
1073,세력,세,력
1074,주장,주,장
1075,인애,인,애
1076,10월혁명,1,0월혁명
1077,소모사,소,모사
1078,지도층,지,도층
1079,얼음덩이,얼,음덩이
1080,증진,증,진
1081,소성,소,성
1082,기하학,기,하학
1083,아시아,아,시아
1084,보증금,보,증금
1085,너무나,너,무나
1086,벤틀리,벤,틀리
1087,가시,가,시
1088,당장,당,장
1089,까마귀,까,마귀
1090,퓨마족,퓨,마족
1091,민족성,민,족성
1092,일수회,일,수회
1093,백화,백,화
1094,조성도감,조,성도감
1095,조선인,조,선인
1096,방면,방,면
1097,스웨덴,스,웨덴
1098,이모저모,이,모저모
1099,반드시,반,드시
1100,예배,예,배
1101,에미,에,미
1102,평가,평,가
1103,민씨정권,민,씨정권
1104,호기심,호,기심
1105,죽방산,죽,방산
1106,서울구치소,서,울구치소
1107,히치콕,히,치콕
1108,입지,입,지
1109,유리창,유,리창
1110,그리,그,리
1111,잡티,잡,티
1112,노동력,노,동력
1113,단순히,단,순히
1114,마르구스성채,마,르구스성채
1115,뇌물,뇌,물
1116,우위,우,위
1117,이오니아,이,오니아
1118,인생,인,생
1119,스탠퍼드대학,스,탠퍼드대학
1120,포스트모더니즘,포,스트모더니즘
1121,모공,모,공
1122,삼성종합건설,삼,성종합건설
1123,소도시,소,도시
1124,조금,조,금
1125,섀년,섀,년
1126,턱없이,턱,없이
1127,아라랏,아,라랏
1128,언덕,언,덕
1129,야조프,야,조프
1130,노태우,노,태우
1131,미국식,미,국식
1132,상찬,상,찬
1133,돌무더기,돌,무더기
1134,회의실,회,의실
1135,타스코,타,스코
1136,캘거리,캘,거리
1137,은하,은,하
1138,문서,문,서
1139,이행기,이,행기
1140,출토품,출,토품
1141,지향,지,향
1142,미래형,미,래형
1143,강서,강,서
1144,취항,취,항
1145,요인,요,인
1146,노벨상,노,벨상
1147,중화,중,화
1148,일면,일,면
1149,중심,중,심
1150,양명학,양,명학
1151,코오탄,코,오탄
1152,아직도,아,직도
1153,파이완족,파,이완족
1154,오영호,오,영호
1155,잉어,잉,어
1156,예과,예,과
1157,고발문학론,고,발문학론
1158,해외시,해,외시
1159,법림,법,림
1160,이성,이,성
1161,감옥,감,옥
1162,요건,요,건
1163,산악,산,악
1164,지대석,지,대석
1165,게르만계,게,르만계
1166,깔개,깔,개
1167,초혼,초,혼
1168,프리드리히,프,리드리히
1169,생물학,생,물학
1170,가장,가,장
1171,제조업경쟁력,제,조업경쟁력
1172,창립,창,립
1173,구면,구,면
1174,신진,신,진
1175,아포리아,아,포리아
1176,간룡법,간,룡법
1177,라틴아메리카,라,틴아메리카
1178,탄력,탄,력
1179,저자,저,자
1180,하루빨리,하,루빨리
1181,다독,다,독
1182,양년,양,년
1183,파르티아,파,르티아
1184,번번이,번,번이
1185,경제사,경,제사
1186,한반도,한,반도
1187,전례,전,례
1188,점수,점,수
1189,회교도,회,교도
1190,인간,인,간
1191,정벌,정,벌
1192,대북,대,북
1193,상상력,상,상력
1194,길상,길,상
1195,그것,그,것
1196,하급,하,급
1197,필요치,필,요치
1198,바르셀로나,바,르셀로나
1199,정신,정,신
1200,동지,동,지
1201,보도,보,도
1202,단정,단,정
1203,추천,추,천
1204,특산물,특,산물
1205,한데,한,데
1206,천마,천,마
1207,필라델피아,필,라델피아
1208,명의상,명,의상
1209,한줌,한,줌
1210,범종루,범,종루
1211,단계,단,계
1212,도승,도,승
1213,화현,화,현
1214,시민,시,민
1215,햄랫,햄,랫
1216,한끼,한,끼
1217,강권,강,권
1218,본성,본,성
1219,판자문,판,자문
1220,이회광,이,회광
1221,고령화,고,령화
1222,재심청구,재,심청구
1223,님의침묵,님,의침묵
1224,메일,메,일
1225,신시,신,시
1226,후회,후,회
1227,학교조합,학,교조합
1228,타일랜드,타,일랜드
1229,목어,목,어
1230,또는,또,는
1231,미륵전,미,륵전
1232,스토리,스,토리
1233,풍경,풍,경
1234,개국,개,국
1235,장인,장,인
1236,열대성,열,대성
