,full_word,pt1,rest
151,نانوایی,نانوا,یی
152,تابوهایی,تابو,هایی
153,کم‌درآمدها,کم‌درآمد,ها
154,خنیاگران,خنیاگر,ان
155,تپ‌اخترها,تپ‌اختر,ها
156,لایقان,لایق,ان
157,رانندهٔ,راننده,ٔ
158,واگذاشت,وا,گذاشت
159,پراکندهٔ,پراکنده,ٔ
160,متکلمان,متکلم,ان
161,منجلابی,منجلاب,ی
162,گوینده‌ها,گوینده,‌ها
163,فاسدی,فاسد,ی
164,برگرداند,بر,گرداند
165,خمره‌های,خمره,‌های
166,دمیده‌اند,دمید,ه‌اند
167,خطاطانی,خطاط,انی
168,معادلهٔ,معادله,ٔ
169,آلوده‌ایم,آلود,ه‌ایم
170,اصطکاک‌ها,اصطکاک,‌ها
171,ریای,ریا,ی
172,فیلم‌های,فیلم,‌های
173,ماشهٔ,ماشه,ٔ
174,صفه‌ای,صفه,‌ای
175,استخاره‌های,استخاره,‌های
176,می‌یافت,می‌,یافت
177,می‌نشست,می‌,نشست
178,مصوبهٔ,مصوبه,ٔ
179,کودکی‌,کودکی,‌
180,بودجه‌های,بودجه,‌های
181,دل‌های,دل,‌های
182,دریانوردان,دریانورد,ان
183,برچید,بر,چید
184,بازرسانی,بازرس,انی
185,محتسبان,محتسب,ان
186,زینتی,زینت,ی
187,سرخوردگی‌های,سرخوردگی,‌های
188,نوجوانی,نوجوان,ی
189,بقعهٔ,بقعه,ٔ
190,حباب‌های,حباب,‌های
191,هندوها,هندو,ها
192,بسرایید,ب,سرایید
193,گل‌های,گل,‌های
194,افزونه‌های,افزونه,‌های
195,اسلحه‌ای,اسلحه,‌ای
196,دستگاه‌هایی,دستگاه,‌هایی
197,شوخی‌ها,شوخی,‌ها
198,فریضهٔ,فریضه,ٔ
199,توشه‌,توشه,‌
200,دریایی‌,دریایی,‌
201,موتورهای,موتور,های
202,برزنی,برزن,ی
203,برمی‌نشست,برمی‌,نشست
204,هواها,هوا,ها
205,کرکس‌ها,کرکس,‌ها
206,گلهٔ,گله,ٔ
207,گنجانیده,گنجانید,ه
208,کمالی,کمال,ی
209,جویبارهایی,جویبار,هایی
210,بیماران,بیمار,ان
211,چاپ‌های,چاپ,‌های
212,خطبه‌ها,خطبه,‌ها
213,ورزش‌ها,ورزش,‌ها
214,آسیب‌های,آسیب,‌های
215,بازیچه‌ای,بازیچه,‌ای
216,غرامتی,غرامت,ی
217,رقعه‌ای,رقعه,‌ای
218,حکومت‌های,حکومت,‌های
219,خیمه‌های,خیمه,‌های
220,حریفانی,حریف,انی
221,آیین‌ها,آیین,‌ها
222,دفترهای,دفتر,های
223,دیرینهٔ,دیرینه,ٔ
224,سیاهکارانهٔ,سیاهکارانه,ٔ
225,نظریه‌پردازان,نظریه‌پرداز,ان
226,بدبختی,بدبخت,ی
227,قدیمی‌تر,قدیمی,‌تر
228,می‌رهاند,می‌,رهاند
229,بازدیدها,بازدید,ها
230,کلاهبرداران,کلاهبردار,ان
231,وزارتخانهٔ,وزارتخانه,ٔ
232,تمنای,تمنا,ی
233,زمان‌های,زمان,‌های
234,نگهبانان,نگهبان,ان
235,تنی,تن,ی
236,قرمزها,قرمز,ها
237,بازشمرد,باز,شمرد
238,بگذارد,ب,گذارد
239,ناله‌های,ناله,‌های
240,گریه‌,گریه,‌
241,بیکاری,بیکار,ی
242,شتابندهٔ,شتابنده,ٔ
243,نرمی,نرم,ی
244,بزرگی,بزرگ,ی
245,شبی,شب,ی
246,بوسیده‌اند,بوسید,ه‌اند
247,حیطهٔ,حیطه,ٔ
248,چرخیدند,چرخید,ند
249,پسری,پسر,ی
250,مسلمین,مسلم,ین
251,مسجدی,مسجد,ی
252,قطع‌عضوی‌ها,قطع‌عضوی,‌ها
253,جویای,جویا,ی
254,راهنمایی‌ها,راهنمایی,‌ها
255,مخاطبین,مخاطب,ین
256,مدیریتی‌,مدیریتی,‌
257,یک‌دانه‌ای‌ها,یک‌دانه‌ای,‌ها
258,رفاقتی,رفاقت,ی
259,سرداران,سردار,ان
260,مدرسهٔ,مدرسه,ٔ
261,زننده‌ای,زننده,‌ای
262,بزرگ‌پیامبری,بزرگ‌پیامبر,ی
263,خورده‌اند,خورد,ه‌اند
264,معیارها,معیار,ها
265,زنان,زن,ان
266,نامه‌ای,نامه,‌ای
267,دانش‌آموزی,دانش‌آموز,ی
268,ابزارهای,ابزار,های
269,آمرزیده,آمرزید,ه
270,بخوراند,ب,خوراند
271,سکولاریست‌ها,سکولاریست,‌ها
272,تکاورهای,تکاور,های
273,برمی‌نهاد,برمی‌,نهاد
274,تخمین‌های,تخمین,‌های
275,دانش‌آموزان,دانش‌آموز,ان
276,بغلی,بغل,ی
277,تحصیلات,تحصیل,ات
278,بعثهٔ,بعثه,ٔ
279,گالن‌های,گالن,‌های
280,ناله‌,ناله,‌
281,بالغین,بالغ,ین
282,بازیکنانی,بازیکن,انی
283,محفظه‌هایی,محفظه,‌هایی
284,سخت‌ترین,سخت,‌ترین
285,تعهداتی,تعهد,اتی
286,سی-130هایی,سی-130,هایی
287,داده‌ها,داده,‌ها
288,بازده‌های,بازده,‌های
289,تقسیمات,تقسیم,ات
290,بازارچهٔ,بازارچه,ٔ
291,توپ‌ها,توپ,‌ها
292,بیدارگرانهٔ,بیدارگرانه,ٔ
293,بردم,برد,م
294,رودخانه‌ها,رودخانه,‌ها
295,توانمندتر,توانمند,تر
296,قیافهٔ,قیافه,ٔ
297,می‌ورزید,می‌,ورزید
298,لب‌ها,لب,‌ها
299,خاسته‌اند,خاست,ه‌اند
300,نیاکان,نیا,کان
301,آدم‌های,آدم,‌های
302,نانوایان,نانوا,یان
303,آیین‌نامهٔ,آیین‌نامه,ٔ
304,نظرسنجی‌ها,نظرسنجی,‌ها
305,توقفی,توقف,ی
306,عقدهٔ,عقده,ٔ
307,کمرنگ‌تر,کمرنگ,‌تر
308,مظلومین,مظلوم,ین
309,گسترانده,گستراند,ه
310,استرس‌ها,استرس,‌ها
311,چیده,چید,ه
312,اهریمنی,اهریمن,ی
313,نوترون‌ها,نوترون,‌ها
314,فرستادید,فرستاد,ید
315,مریضی,مریض,ی
316,آموخته‌اند,آموخت,ه‌اند
317,قطعنامه‌های,قطعنامه,‌های
318,بیمه‌نامهٔ,بیمه‌نامه,ٔ
319,یونانی‌ها,یونانی,‌ها
320,یهودی‌های,یهودی,‌های
321,زمین‌خواری‌های,زمین‌خواری,‌های
322,متجددان,متجدد,ان
323,بحران‌سازی‌ها,بحران‌سازی,‌ها
324,فرشته‌ها,فرشته,‌ها
325,بیمهٔ,بیمه,ٔ
326,شلفیهٔ,شلفیه,ٔ
327,حافظه‌ای,حافظه,‌ای
328,پنجه‌های,پنجه,‌های
329,بحثی,بحث,ی
330,کابینت‌سازی,کابینت‌ساز,ی
331,شورایی,شورا,یی
332,عسل‌هایی,عسل,‌هایی
333,بی‌غیرت‌ترین,بی‌غیرت,‌ترین
334,برقی,برق,ی
335,شعلهٔ,شعله,ٔ
336,گات‌های,گات,‌های
337,مستعاری,مستعار,ی
338,فرومی‌نشاند,فرومی‌,نشاند
339,معنی‌هایی,معنی,‌هایی
340,دل‌خواسته‌های,دل‌خواسته,‌های
341,بررسی‌ها,بررسی,‌ها
342,گزارش‌ها,گزارش,‌ها
343,زنده‌شدهٔ,زنده‌شده,ٔ
344,تمثیل‌ها,تمثیل,‌ها
345,دانشجوها,دانشجو,ها
346,مغولان,مغول,ان
347,تجربه‌,تجربه,‌
348,تنگهٔ,تنگه,ٔ
349,ورزیدی,ورزید,ی
350,تفاوت‌هایی,تفاوت,‌هایی
351,ذرهٔ,ذره,ٔ
352,جهانیان,جهانی,ان
353,بهانه‌ها,بهانه,‌ها
354,زندانی‌,زندانی,‌
355,بجنبید,ب,جنبید
356,سمینارهای,سمینار,های
357,اسپ‌های,اسپ,‌های
358,جامهٔ,جامه,ٔ
359,هدایتگرها,هدایتگر,ها
360,برده‌اند,برد,ه‌اند
361,لاک‌پشت‌های,لاک‌پشت,‌های
362,گناهانی,گناه,انی
363,آشوریان,آشوری,ان
364,لازمی,لازم,ی
365,گویی,گو,یی
366,متولیان,متولی,ان
367,جامعی,جامع,ی
368,درامه‌های,درامه,‌های
369,خیسانده,خیساند,ه
370,تصویری,تصویر,ی
371,قول‌های,قول,‌های
372,نشریهٔ,نشریه,ٔ
373,بسته‌های,بسته,‌های
374,چپ‌گرایان,چپ‌گرا,یان
375,سراییده,سرایید,ه
376,نوزادانی,نوزاد,انی
377,درشتی,درشت,ی
378,مرغداران,مرغدار,ان
379,طبیبان,طبیب,ان
380,برخاست,بر,خاست
381,لایقی,لایق,ی
382,ویرانی‌ها,ویرانی,‌ها
383,می‌غلطاند,می‌,غلطاند
384,کلیدواژه‌ها,کلیدواژه,‌ها
385,دنبه‌های,دنبه,‌های
386,پایه‌گذاران,پایه‌گذار,ان
387,قدرتمندتر,قدرتمند,تر
388,وظیفهٔ,وظیفه,ٔ
389,کفشی,کفش,ی
390,کارشناسانه‌ای,کارشناسانه,‌ای
391,خویشاوندان,خویشاوند,ان
392,کشتند,کشت,ند
393,گرانبهایی,گرانبها,یی
394,مویی,مو,یی
395,برسید,ب,رسید
396,گسیختند,گسیخت,ند
397,ریش‌های,ریش,‌های
398,اصلی,اصل,ی
399,شانه‌های,شانه,‌های
400,فیلی,فیل,ی
401,قدیمی‌ها,قدیمی,‌ها
402,منتقدین,منتقد,ین
403,محرومین,محروم,ین
404,دواندی,دواند,ی
405,صهیونیست‌ها,صهیونیست,‌ها
406,تماشاچیان,تماشاچی,ان
407,گسیخته,گسیخت,ه
408,گرفته‌اند,گرفت,ه‌اند
409,پانترکیست‌ها,پانترکیست,‌ها
410,طفلان,طفل,ان
411,تغییرات,تغییر,ات
412,گفت‌وگوها,گفت‌وگو,ها
413,رتبهٔ,رتبه,ٔ
414,اقلیمی‌ها,اقلیمی,‌ها
415,هخامنشیان,هخامنشی,ان
416,ناتوانان,ناتوان,ان
417,اندیشهٔ,اندیشه,ٔ
418,سبکی,سبک,ی
419,وضعیت‌های,وضعیت,‌های
420,آرایش‌ها,آرایش,‌ها
421,صحنه‌ها,صحنه,‌ها
422,پیشنهادهای,پیشنهاد,های
423,بزرگترین,بزرگ,ترین
424,گفتمان‌های,گفتمان,‌های
425,می‌خست,می‌,خست
426,آشامیده‌ام,آشامید,ه‌ام
427,قطب‌نمای,قطب‌نما,ی
428,هدف‌های,هدف,‌های
429,ریاست‌جمهوری‌,ریاست‌جمهوری,‌
430,کم‌بادی,کم‌باد,ی
431,پرسی,پرس,ی
432,کاموای,کاموا,ی
433,موها,مو,ها
434,خوردم,خورد,م
435,امیدبخشی,امیدبخش,ی
436,مژک‌ها,مژک,‌ها
437,سزای,سزا,ی
438,سرودهای,سروده,ای
439,جانوران,جانور,ان
440,شکنجه‌,شکنجه,‌
441,کنشگران,کنشگر,ان
442,جریمه‌ای,جریمه,‌ای
443,کمونیستی‌,کمونیستی,‌
444,زنجیرها,زنجیر,ها
445,قضایی‌,قضایی,‌
446,بندرهای,بندر,های
447,نوبهٔ,نوبه,ٔ
448,بازارهای,بازار,های
449,جدهٔ,جده,ٔ
450,بی‌خردی‌های,بی‌خردی,‌های
451,سفارشات,سفارش,ات
452,صادقانه‌ای,صادقانه,‌ای
453,آغازیده‌ام,آغازید,ه‌ام
454,افروخته‌اند,افروخت,ه‌اند
455,موییده,مویید,ه
456,برقصید,ب,رقصید
457,موکلان,موکل,ان
458,ملی‌پوشان,ملی‌پوش,ان
459,بی‌سابقه‌ای,بی‌سابقه,‌ای
460,بنوشید,ب,نوشید
461,مروری,مرور,ی
462,اتفاق‌های,اتفاق,‌های
463,روحانیانی,روحانی,انی
464,مراقبان,مراقب,ان
465,ذره‌های,ذره,‌های
466,مدعی‌تر,مدعی,‌تر
467,جلگهٔ,جلگه,ٔ
468,قصری,قصر,ی
469,باورهای,باور,های
470,شیرینی‌های,شیرینی,‌های
471,تفریط‌ها,تفریط,‌ها
472,رفته,رفت,ه
473,جوی‌های,جوی,‌های
474,پیش‌بینی‌های,پیش‌بینی,‌های
475,چادری,چادر,ی
476,ضرباتی,ضربات,ی
477,چرخیده‌ام,چرخید,ه‌ام
478,نپوشید,ن,پوشید
479,چشمهٔ,چشمه,ٔ
480,ویژگی‌هایی,ویژگی,‌هایی
481,هواپیماهایی,هواپیما,هایی
482,نانوروبات‌ها,نانوروبات,‌ها
483,برافشاند,بر,افشاند
484,شهرک‌ها,شهرک,‌ها
485,هشداردهنده‌ای,هشداردهنده,‌ای
486,نمی‌برد,نمی‌,برد
487,جسمی,جسم,ی
488,بانک‌های,بانک,‌های
489,ربطی,ربط,ی
490,احساسات,احساس,ات
491,کاندیداها,کاندیدا,ها
492,ماندهٔ,مانده,ٔ
493,نانوایی‌ها,نانوایی,‌ها
494,نوهٔ,نوه,ٔ
495,خرمگسی,خرمگس,ی
496,پیشرفت‌هایی,پیشرفت,‌هایی
497,افکندم,افکند,م
498,جمهوری‌های,جمهوری,‌های
499,نام‌های,نام,‌های
500,نیرویی,نیرو,یی
501,تمامی,تمام,ی
502,تهیهٔ,تهیه,ٔ
503,دلقک‌ها,دلقک,‌ها
504,پروانهٔ,پروانه,ٔ
505,دادیم,داد,یم
506,عزیزان,عزیز,ان
507,عاشقانهٔ,عاشقانه,ٔ
508,بومیان,بومی,ان
509,رستوران‌ها,رستوران,‌ها
510,صنعتگران,صنعتگر,ان
511,زیستگاه‌های,زیستگاه,‌های
512,نمی‌رویاند,نمی‌,رویاند
513,کناره‌های,کناره,‌های
514,مرجان‌های,مرجان,‌های
515,نگاهی,نگاه,ی
516,جنبیده,جنبید,ه
517,تصوری,تصور,ی
518,برکت‌های,برکت,‌های
519,چاپلوسی,چاپلوس,ی
520,تحلیلی,تحلیل,ی
521,باکتری‌های,باکتری,‌های
522,می‌گرداند,می‌,گرداند
523,تحقیق‌ها,تحقیق,‌ها
524,هم‌محله‌ای‌های,هم‌محله‌ای,‌های
525,منادیان,منادی,ان
526,صورتکی,صورتک,ی
527,بزرگ‌تر,بزرگ,‌تر
528,توانستی,توانست,ی
529,کابوس‌هایی,کابوس,‌هایی
530,پیکره‌ای,پیکره,‌ای
531,تقلای,تقلا,ی
532,شاخک‌های,شاخک,‌های
533,برافراشته‌تر,برافراشته,‌تر
534,شدیدتری,شدید,تری
535,تعهدات,تعهد,ات
536,رفتند,رفت,ند
537,مشاورهٔ,مشاوره,ٔ
538,سارقان,سارق,ان
539,می‌ترساند,می‌,ترساند
540,محله‌ها,محله,‌ها
541,گزیده‌اند,گزید,ه‌اند
542,پاها,پا,ها
543,ریخته‌ام,ریخت,ه‌ام
544,مسلحانهٔ,مسلحانه,ٔ
545,نشانه‌ها,نشانه,‌ها
546,هجمه‌های,هجمه,‌های
547,تحریفات,تحریف,ات
548,سرمازده‌ای,سرمازده,‌ای
549,یادداشت‌ها,یادداشت,‌ها
550,فرامی‌داد,فرامی‌,داد
551,عکس‌ها,عکس,‌ها
552,کوتاهی,کوتاه,ی
553,پیش‌سقراطیان,پیش‌سقراطی,ان
554,دهانی,دهان,ی
555,چشمه‌های,چشمه,‌های
556,پرانرژی‌تر,پرانرژی,‌تر
557,پنداشت‌ها,پنداشت,‌ها
558,ماجراهای,ماجرا,های
559,چپاولگران,چپاولگر,ان
560,مناظرهٔ,مناظره,ٔ
561,دانسته‌ایم,دانست,ه‌ایم
562,شورایاری‌ها,شورایاری,‌ها
563,جادوگرها,جادوگر,ها
564,کاوهٔ,کاوه,ٔ
565,فشردم,فشرد,م
566,خوانده‌ام,خواند,ه‌ام
567,بچه‌تر,بچه,‌تر
568,تختهٔ,تخته,ٔ
569,تافتند,تافت,ند
570,اختلافات,اختلاف,ات
571,مجله‌های,مجله,‌های
572,تأکیدهای,تأکید,های
573,ملکی,ملک,ی
574,صدمه‌دیده‌,صدمه‌دیده,‌
575,مدیدی,مدید,ی
576,زحمتی,زحمت,ی
577,روزگاران,روزگار,ان
578,ارجاعات,ارجاع,ات
579,مؤاخذه‌ای,مؤاخذه,‌ای
580,بنده‌های,بنده,‌های
581,شوروی‌ها,شوروی,‌ها
582,آلوده‌ترین,آلوده,‌ترین
583,دورانی,دوران,ی
584,خروس‌ها,خروس,‌ها
585,برنمی‌داشت,برنمی‌,داشت
586,چندتایی‌ها,چندتایی,‌ها
587,شناساندیم,شناساند,یم
588,قبولانده,قبولاند,ه
589,تپیده‌اند,تپید,ه‌اند
590,کاربران,کاربر,ان
591,هستند,هست,ند
592,درازتر,دراز,تر
593,اقرارها,اقرار,ها
594,قرن‌ها,قرن,‌ها
595,نریخته‌,نریخته,‌
596,اجارهٔ,اجاره,ٔ
597,شیران,شیر,ان
598,دل‌ها,دل,‌ها
599,ریاضت‌های,ریاضت,‌های
600,پوزخندی,پوزخند,ی
601,آوردهٔ,آورده,ٔ
602,زیارتگاه‌ها,زیارتگاه,‌ها
603,کفش‌ها,کفش,‌ها
604,دانش‌بنیانی,دانش‌بنیان,ی
605,رادیکال‌ها,رادیکال,‌ها
606,خفاش‌های,خفاش,‌های
607,اندیشه‌,اندیشه,‌
608,همایش‌ها,همایش,‌ها
609,خواهری,خواهر,ی
610,ناهمواری‌هایی,ناهمواری,‌هایی
611,حباب‌ها,حباب,‌ها
612,عکاسانی,عکاس,انی
613,گریزی,گریز,ی
614,لبخندها,لبخند,ها
615,برنمی‌تافت,برنمی‌,تافت
616,تپش‌های,تپش,‌های
617,شنیدم,شنید,م
618,جدی‌تر,جدی,‌تر
619,اعتنای,اعتنا,ی
620,فراتر,فرا,تر
621,پرها,پر,ها
622,کلراید,کلر,اید
623,موفق‌تر,موفق,‌تر
624,ستاره‌شناسان,ستاره‌شناس,ان
625,فتنه‌گران,فتنه‌گر,ان
626,عصاره‌گیری‌های,عصاره‌گیری,‌های
627,هنرپیشهٔ,هنرپیشه,ٔ
628,ماتریس‌ها,ماتریس,‌ها
629,کشته‌های,کشته,‌های
630,سرورها,سرور,ها
631,دعاهای,دعا,های
632,می‌دوخت,می‌,دوخت
633,بودند,بود,ند
634,مأموریتی,مأموریت,ی
635,محافظه‌کاران,محافظه‌کار,ان
636,ساده‌تر,ساده,‌تر
637,بوزاند,ب,وزاند
638,بیوه‌زنان,بیوه‌زن,ان
639,بچگی‌,بچگی,‌
640,آمدیم,آمد,یم
641,توانسته‌ام,توانست,ه‌ام
642,امامزاده‌ای,امامزاده,‌ای
643,قرینه‌ها,قرینه,‌ها
644,پسندیده,پسندید,ه
645,لیزردرمانی‌ها,لیزردرمانی,‌ها
646,بازیگران,بازیگر,ان
647,سرسره‌,سرسره,‌
648,تحلیلگران,تحلیلگر,ان
649,گم‌شده‌,گم‌شده,‌
650,طرف‌های,طرف,‌های
651,کوهستان‌ها,کوهستان,‌ها
652,کوه‌نشینان,کوه‌نشین,ان
653,پروتئین‌ها,پروتئین,‌ها
654,یقهٔ,یقه,ٔ
655,اقتصادهایی,اقتصاد,هایی
656,ابری,ابر,ی
657,مرحله‌ای,مرحله,‌ای
658,برگشت,بر,گشت
659,سیخی,سیخ,ی
660,جلوه‌های,جلوه,‌های
661,چپ‌ها,چپ,‌ها
662,بخورد,ب,خورد
663,آمادهٔ,آماده,ٔ
664,حصهٔ,حصه,ٔ
665,گفتید,گفت,ید
666,وضوی,وضو,ی
667,تمایلی,تمایل,ی
668,منزلهٔ,منزله,ٔ
669,حلقهٔ,حلقه,ٔ
670,پررنگی,پررنگ,ی
671,هویت‌های,هویت,‌های
672,ترسیدم,ترسید,م
673,گذاشته‌ایم,گذاشت,ه‌ایم
674,جوراب‌های,جوراب,‌های
675,سپاهانی‌ها,سپاهانی,‌ها
676,پیچکی,پیچک,ی
677,تیغه‌های,تیغه,‌های
678,آبشارها,آبشار,ها
679,هیجان‌های,هیجان,‌های
680,وام‌های,وام,‌های
681,مسافت‌هایی,مسافت,‌هایی
682,مصدقین,مصدق,ین
683,فولادهای,فولاد,های
684,بنیادی‌ترین,بنیادی,‌ترین
685,منزلگاه‌هایی,منزلگاه,‌هایی
686,بهره‌جویی,بهره‌جو,یی
687,هراسیده,هراسید,ه
688,آبشش‌های,آبشش,‌های
689,بازآورده‌,بازآورده,‌
690,پوتین‌های,پوتین,‌های
691,انگیخته‌ام,انگیخت,ه‌ام
692,آموختند,آموخت,ند
693,زخمی,زخم,ی
694,ممتازی,ممتاز,ی
695,ایستاده‌ام,ایستاد,ه‌ام
696,مشخصی,مشخص,ی
697,شکوفه‌ای,شکوفه,‌ای
698,جنگنده‌هایی,جنگنده,‌هایی
699,ستدی,ستد,ی
700,گرمی‌ای,گرمی,‌ای
701,نهال‌های,نهال,‌های
702,هیئت‌ها,هیئت,‌ها
703,کودتاچیان,کودتاچی,ان
704,هنردوستان,هنردوست,ان
705,شاتوت‌هایی,شاتوت,‌هایی
706,مردی,مرد,ی
707,لای,لا,ی
708,آموزش‌های,آموزش,‌های
709,دزدیده,دزدید,ه
710,اتهامات,اتهام,ات
711,وحشی‌ترین,وحشی,‌ترین
712,زیردریایی‌های,زیردریایی,‌های
713,بوته‌های,بوته,‌های
714,نابازیگرها,نابازیگر,ها
715,گنجیده,گنجید,ه
716,ستمکاران,ستمکار,ان
717,شوخی‌,شوخی,‌
718,کارکنانی,کارکن,انی
719,کوزه‌ها,کوزه,‌ها
720,تفنگ‌ها,تفنگ,‌ها
721,رقصیده,رقصید,ه
722,مرفهی,مرفه,ی
723,باتجربه‌تر,باتجربه,‌تر
724,حامله‌ای,حامله,‌ای
725,ستون‌ها,ستون,‌ها
726,باران‌های,باران,‌های
727,نمای,نما,ی
728,برخی‌ها,برخی,‌ها
729,سرودهایی,سرود,هایی
730,انجمن‌ها,انجمن,‌ها
731,بام‌ها,بام,‌ها
732,اتفاقاتی,اتفاق,اتی
733,سازهٔ,سازه,ٔ
734,ریهٔ,ریه,ٔ
735,کشوهای,کشو,های
736,کالاها,کالا,ها
737,متحدین,متحد,ین
738,باصرفه‌ترین,باصرفه,‌ترین
739,آزادانه‌تر,آزادانه,‌تر
740,نتیجه‌ای,نتیجه,‌ای
