,full_word,pt1,rest
108,ndiaidh,n,diaidh
109,easpartan,easparta,n
110,ritheann,rith,eann
111,hé,h,é
112,iasachta,iasacht,a
113,postanna,post,anna
114,deonadh,deon,adh
115,luaidhtear,luaidh,tear
116,áite,áit,e
117,ócáidí,ócáid,í
118,ndéantús,n,déantús
119,tionsclaíochta,tionsclaíocht,a
120,bhféinmhuinín,bh,féinmhuinín
121,scileanna,scil,eanna
122,iontu,i,ontu
123,tógadh,tóg,adh
124,clocha,cloch,a
125,Fraince,Frainc,e
126,leat,le,at
127,airde,aird,e
128,pobalbhreitheanna,pobalbhreith,eanna
129,gcoinne,g,coinne
130,cogaíochta,cogaíocht,a
131,polaiteoirí,polaiteoir,í
132,dteannta,d,teannta
133,nótaí,nóta,í
134,liostasa,liosta,sa
135,scríbhneoirí,scríbhneoir,í
136,mBaile,m,Baile
137,habair,h,abair
138,haigne,h,aigne
139,nuaíochta,nuaíocht,a
140,fágadh,fág,adh
141,deineadh,dein,eadh
142,loisceadh,loisc,eadh
143,gcailliúint,g,cailliúint
144,agam,ag,am
145,déanfar,déan,far
146,measúnachtaí,measúnacht,aí
147,íocadh,íoc,adh
148,tarraingthe,tarraingt,he
149,fadbhreathnaitheacha,fadbhreathnaitheach,a
150,dlíthe,dlí,the
151,finnéithe,finné,ithe
152,bhfianaise,bh,fianaise
153,Breatnaise,Breatnais,e
154,gcónaí,g,cónaí
155,gclár,g,clár
156,drithlíní,drithlín,í
157,scéine,scéin,e
158,gceartlár,g,ceartlár
159,Gaillimhe,Gaillimh,e
160,deonacha,deonach,a
161,pailine,pailin,e
162,spreagfaidh,spreag,faidh
163,éifeachtaí,éifeacht,aí
164,ngach,n,gach
165,teachtaireachtaí,teachtaireacht,aí
166,urchomhaireacha,urchomhaireach,a
167,lansacha,lansach,a
168,ascaillí,ascaill,í
169,ngaoth,n,gaoth
170,mbás,m,bás
171,glaonna,glao,nna
172,caithfidh,caith,fidh
173,sealadacha,sealadach,a
174,gcos,g,cos
175,tsúil,t,súil
176,fostaíochta,fostaíocht,a
177,gcrág,g,crág
178,bhfabhar,bh,fabhar
179,tsíocháin,t,síocháin
180,dteocht,d,teocht
181,aislingí,aisling,í
182,ngannchuid,n,gannchuid
183,bhfíorú,bh,fíorú
184,dtús,d,tús
185,spreagann,spreag,ann
186,seomraí,seomra,í
187,hiomlán,h,iomlán
188,mbean,m,bean
189,tsiopa,t,siopa
190,gceannas,g,ceannas
191,dtreo,d,treo
192,eolaíochta,eolaíocht,a
193,gcorp,g,corp
194,héisteacht,h,éisteacht
195,againne,ag,ainne
196,roimhe,roimh,e
197,hí,h,í
198,hordú,h,ordú
199,snámhaim,snámh,aim
200,sruthanna,sruth,anna
201,ama,am,a
202,ndeireadh,n,deireadh
203,gcluiche,g,cluiche
204,scoile,scoil,e
205,nGearmáin,n,Gearmáin
206,gcarr,g,carr
207,cáipéisí,cáipéis,í
208,gceist,g,ceist
209,cainte,caint,e
210,éisteachta,éisteacht,a
211,teilifíse,teilifís,e
212,rátaí,ráta,í
213,lárnacha,lárnach,a
214,neantóga,neantóg,a
215,copóga,copóg,a
216,báireoirí,báireoir,í
217,bhfile,bh,file
218,doirteadh,doirt,eadh
219,imeachtaí,imeacht,aí
220,siadsan,siad,san
221,tríd,trí,d
222,bhforógra,bh,forógra
223,gcumhacht,g,cumhacht
224,eilimintí,eilimint,í
225,dramhaíle,dramhaíl,e
226,aisteacha,aisteach,a
227,scoileanna,scoil,eanna
228,gCeilteach,g,Ceilteach
229,itheann,ith,eann
230,gcéad,g,céad
231,suimiúila,suimiúil,a
232,déanann,déan,ann
233,gcloch,g,cloch
234,Bóinne,Bóinn,e
235,ngeansaí,n,geansaí
236,bhfuil,bh,fuil
237,moille,moill,e
238,Gaelscoileanna,Gaelscoil,eanna
239,dom,do,m
240,hálainn,h,álainn
241,iarrachtaí,iarracht,aí
242,cén,cé,n
243,mbun,m,bun
244,seachtaine,seachtain,e
245,gabhaimis,gabh,aimis
246,mionsonraí,mionsonra,í
247,creidim,creid,im
248,gceart,g,ceart
249,Riadach,Riada,ch
250,gcultúr,g,cultúr
251,réiteoirí,réiteoir,í
252,tharainn,thar,ainn
253,súile,súil,e
254,gcur,g,cur
255,tríthi,trí,thi
256,Éireann,Éire,ann
257,ceoltóirí,ceoltóir,í
258,damhsóirí,damhsóir,í
259,ceolchoirmeacha,ceolchoirm,eacha
260,siopaí,siopa,í
261,gclúdach,g,clúdach
262,Breataine,Breatain,e
263,Fianna,Fiann,a
264,oifige,oifig,e
265,ngrianghrafadóir,n,grianghrafadóir
266,roinneadh,roinn,eadh
267,buaiteoirí,buaiteoir,í
268,cailíní,cailín,í
269,gcomhluadar,g,comhluadar
270,ollscoile,ollscoil,e
271,míonna,mí,onna
272,ngearán,n,gearán
273,ainmneacha,ainm,neacha
274,crobhaingí,crobhaing,í
275,crúcacha,crúcach,a
276,itheamar,ith,eamar
277,binne,binn,e
278,margaíochta,margaíocht,a
279,gcraoladh,g,craoladh
280,nglas,n,glas
281,bpoll,b,poll
282,óga,óg,a
283,ngrian,n,grian
284,truaillí,truaill,í
285,scothóga,scothóg,a
286,mairfinn,mair,finn
287,stailce,stailc,e
288,ngrá,n,grá
289,bhfeidhm,bh,feidhm
290,heisimirce,h,eisimirce
291,scolaíochta,scolaíocht,a
292,inar,i,nar
293,nGiúdais,n,Giúdais
294,hEabhrais,h,Eabhrais
295,Gaeltachta,Gaeltacht,a
296,gcurach,g,curach
297,casadh,cas,adh
298,mbéal,m,béal
299,meastar,meas,tar
300,dreamanna,dream,anna
301,dianscaoileann,dianscaoil,eann
302,orgánacha,orgánach,a
303,marbha,marbh,a
304,substaintí,substaint,í
305,scáileanna,scáil,eanna
306,réada,réad,a
307,baineann,bain,eann
308,cuireadh,cuir,eadh
309,Gearmáine,Gearmáin,e
310,taidhleoireachta,taidhleoireacht,a
311,fiara,fiar,a
312,ingearacha,ingearach,a
313,asat,as,at
314,ins,i,ns
315,gcailín,g,cailín
316,agamsa,ag,amsa
317,déanaim,déan,aim
318,dtúr,d,túr
319,seirbhísí,seirbhís,í
320,gcnuasach,g,cnuasach
321,hamháin,h,amháin
322,trín,trí,n
323,cúiseanna,cúis,eanna
324,catalóga,catalóg,a
325,háit,h,áit
326,liathróide,liathróid,e
327,turasóirí,turasóir,í
328,strainséirí,strainséir,í
329,sinne,sinn,e
330,gcúlsráid,g,cúlsráid
331,príosúnachta,príosúnacht,a
332,príomhchineálacha,príomhchineál,acha
333,eiblitheoirí,eiblitheoir,í
334,cobhsaitheoirí,cobhsaitheoir,í
335,milsitheoirí,milsitheoir,í
336,fadhbanna,fadhb,anna
337,gconspóid,g,conspóid
338,daltaí,dalta,í
339,bhfuirm,bh,fuirm
340,gcóir,g,cóir
341,deonfar,deon,far
342,féadfidh,féad,fidh
343,deise,deis,e
344,leanas,lean,as
345,bhfios,bh,fios
346,haturnae,h,aturnae
347,gcomparáid,g,comparáid
348,mbóthar,m,bóthar
349,mBéarla,m,Béarla
350,hiad,h,iad
351,hiondúil,h,iondúil
352,bPiarsach,b,Piarsach
353,dteangbháil,d,teangbháil
354,ndeara,n,deara
355,seirbhíse,seirbhís,e
356,forbairtí,forbairt,í
357,nGaeltacht,n,Gaeltacht
358,pleananna,plean,anna
359,oidhreachta,oidhreacht,a
360,aighneachtaí,aighneacht,aí
361,maithe,maith,e
362,cruinne,cruinn,e
363,rithime,rithim,e
364,cosa,cos,a
365,peile,peil,e
366,baineadh,bain,eadh
367,iadsan,iad,san
368,cadhnaíochta,cadhnaíocht,a
369,núicléacha,núicléach,a
370,mbrathadóir,m,brathadóir
371,fuaime,fuaim,e
372,gcraobh,g,craobh
373,paráideanna,paráid,eanna
374,gcomhairle,g,comhairle
375,leosan,le,osan
376,dtosach,d,tosach
377,dealbhóireachta,dealbhóireacht,a
378,deasa,deas,a
379,brioscaí,briosca,í
380,gearrscéalta,gearrscéal,ta
381,lenar,le,nar
382,coinníollacha,coinníoll,acha
383,caorach,caora,ch
384,úlla,úll,a
385,mbád,m,bád
386,uirlisí,uirlis,í
387,obráide,obráid,e
388,bhfeidhmiú,bh,feidhmiú
389,measann,meas,ann
390,Peirse,Peirs,e
391,mbord,m,bord
392,leagtar,leag,tar
393,bulóga,bulóg,a
394,sabóideacha,sabóideach,a
395,áise,áis,e
396,tsórt,t,sórt
397,dos,do,s
398,tslí,t,slí
399,bpobal,b,pobal
400,aimsire,aimsir,e
401,gceobhrán,g,ceobhrán
402,tornádónna,tornádó,nna
403,tsamhail,t,samhail
404,trioblóideacha,trioblóideach,a
405,bothántaíochta,bothántaíocht,a
406,ranganna,rang,anna
407,seiteanna,seit,eanna
408,nGaillimh,n,Gaillimh
409,cnámha,cnámh,a
410,domsa,do,msa
411,cannaí,canna,í
412,sleánna,sleá,nna
413,deiseanna,deis,eanna
414,acmhainní,acmhainn,í
415,ruda,rud,a
416,gceann,g,ceann
417,páirceanna,páirc,eanna
418,mionteangacha,mionteanga,cha
419,Danmhairge,Danmhairg,e
420,bhfochuideachta,bh,fochuideachta
421,bpáirtí,b,páirtí
422,tráthanna,tráth,anna
423,consighneachta,consighneacht,a
424,cóipeanna,cóip,eanna
425,iarrfidh,iarr,fidh
426,éinní,éin,ní
427,gcoitinne,g,coitinne
428,nósanna,nós,anna
429,steireitípeanna,steireitíp,eanna
430,hathair,h,athair
431,dtoghachán,d,toghachán
432,dtoghcheantar,d,toghcheantar
433,ngníomhaíocht,n,gníomhaíocht
434,úsáideadh,úsáid,eadh
435,hiontach,h,iontach
436,glacaim,glac,aim
437,ngabháil,n,gabháil
438,samplaí,sampla,í
439,cúrsaí,cúrsa,í
440,hoifig,h,oifig
441,feidhme,feidhm,e
442,ham,h,am
443,acht,ach,t
444,ainnire,ainnir,e
445,leagfar,leag,far
446,gcoláiste,g,coláiste
447,gcólucht,g,cólucht
448,ngairm,n,gairm
449,héifeachtúil,h,éifeachtúil
450,déanfidh,déan,fidh
451,seandálaíochta,seandálaíocht,a
452,dtaca,d,taca
453,snátha,snáth,a
454,sceimhlitheoirí,sceimhlitheoir,í
455,ndála,n,dála
456,goilleann,goill,eann
457,scairteacha,scairt,eacha
458,ós,ó,s
459,sroicheadh,sroich,eadh
460,leasa,leas,a
461,hithe,h,ithe
462,bplána,b,plána
463,tsochaí,t,sochaí
464,hais,h,ais
465,himeacht,h,imeacht
466,pósadh,pós,adh
467,céasadh,céas,adh
468,Ultacha,Ultach,a
469,lámha,lámh,a
470,tslua,t,slua
471,íocaíochtaí,íocaíocht,aí
472,gunnadóirí,gunnadóir,í
473,hannamh,h,annamh
474,scéime,scéim,e
475,dtalamh,d,talamh
476,ngóilín,n,góilín
477,dtír,d,tír
478,ceiste,ceist,e
479,gciorcal,g,ciorcal
480,mbodach,m,bodach
481,bpaitinn,b,paitinn
482,gceannasaí,g,ceannasaí
483,íoctha,íoc,tha
484,míosa,mí,osa
485,bhfód,bh,fód
486,loitfeadh,loit,feadh
487,loiscfeadh,loisc,feadh
488,díospóireachtaí,díospóireacht,aí
489,inár,i,nár
490,tsaoghal,t,saoghal
491,cuirfí,cuir,fí
492,mbaile,m,baile
493,tsíollann,t,síollann
494,feithidí,feithid,í
495,gcomhrá,g,comhrá
496,ligeadh,lig,eadh
497,gairide,gairid,e
498,duaiseanna,duais,eanna
499,gcaitheamh,g,caitheamh
500,parlaiminte,parlaimint,e
501,hócáid,h,ócáid
502,measaim,meas,aim
503,bríonna,brí,onna
504,spriocanna,sprioc,anna
505,naíonraí,naíonra,í
506,ealaíne,ealaín,e
507,lónadóireachta,lónadóireacht,a
508,fréamhacha,fréamh,acha
509,iontacha,iontach,a
510,dtuairim,d,tuairim
511,réamhráite,réamhrá,ite
512,bhfrustracht,bh,frustracht
513,scóipe,scóip,e
514,lámhscríbhinní,lámhscríbhinn,í
515,ochtú,ocht,ú
516,haois,h,aois
517,siombailí,siombail,í
518,caighdeánacha,caighdeánach,a
519,cnaguirlisí,cnaguirlis,í
520,séiseacha,séiseach,a
521,mbarra,m,barra
522,fuaimeanna,fuaim,eanna
523,díoscánacha,díoscánach,a
524,busanna,bus,anna
525,páirce,páirc,e
526,ráibe,ráib,e
527,neamhspleácha,neamhspleách,a
528,Críostaíochta,Críostaíocht,a
529,dtuairisc,d,tuairisc
530,dóigheanna,dóigh,eanna
531,séadchomharthaí,séadchomhartha,í
532,gnéithe,gné,ithe
533,mairfidh,mair,fidh
534,foirmeacha,foirm,eacha
535,iarrthóirí,iarrthóir,í
536,cuireataí,cuireata,í
537,earraí,earra,í
538,húsáid,h,úsáid
539,gcomhthéacs,g,comhthéacs
540,ríomhaireachta,ríomhaireacht,a
541,dlúthcheirníní,dlúthcheirnín,í
542,nGearmánach,n,Gearmánach
543,seolann,seol,ann
544,longa,long,a
545,fíona,fíon,a
546,bhfeamainn,bh,feamainn
547,bhfarraige,bh,farraige
548,teangacha,teanga,cha
549,tsainidrín,t,sainidrín
550,tríothu,trí,othu
551,gcuma,g,cuma
552,nochtann,nocht,ann
553,ndáiríre,n,dáiríre
554,tonnaíocha,tonnaíoch,a
555,riostaí,riosta,í
556,nGaeilge,n,Gaeilge
557,trína,trí,na
558,hAoláin,h,Aoláin
559,gluaiseachta,gluaiseacht,a
560,bhfealsúnacht,bh,fealsúnacht
561,cláracha,clár,acha
562,óna,ó,na
563,bhfuiseog,bh,fuiseog
564,síoraíochta,síoraíocht,a
565,asam,as,am
566,gcuntas,g,cuntas
567,coinsiasa,coinsias,a
568,dtreascairt,d,treascairt
569,saighdiúirí,saighdiúir,í
570,sopóga,sopóg,a
571,nglár,n,glár
572,gclábar,g,clábar
573,bpléasc,b,pléasc
574,cumarsáide,cumarsáid,e
575,polaitíochta,polaitíocht,a
576,astu,as,tu
577,iarchéime,iarchéim,e
578,Fionlainne,Fionlainn,e
579,ngreim,n,greim
580,creideann,creid,eann
581,deisbhéalacha,deisbhéalach,a
582,easnacha,easna,cha
583,droimníní,droimnín,í
584,gearra,gearr,a
585,cothrománacha,cothrománach,a
586,bhfeighil,bh,feighil
587,dtrácht,d,trácht
588,dlúthpháirtíochta,dlúthpháirtíocht,a
589,gcinneadh,g,cinneadh
590,dtraipisí,d,traipisí
591,trioblóidí,trioblóid,í
592,teitheann,teith,eann
593,sular,sula,r
594,seoladh,seol,adh
595,gcomhréir,g,comhréir
596,imeachta,imeacht,a
597,dteaghlach,d,teaghlach
598,pinginí,pingin,í
599,mídhleathacha,mídhleathach,a
600,tsaol,t,saol
601,dtólamh,d,tólamh
602,bpíonós,b,píonós
603,cuireann,cuir,eann
604,neodrachta,neodracht,a
605,séideann,séid,eann
606,tsíoraíocht,t,síoraíocht
607,réalaíocha,réalaíoch,a
608,osréalaíocha,osréalaíoch,a
609,gConamara,g,Conamara
610,héadrom,h,éadrom
611,hintinn,h,intinn
612,mbrú,m,brú
613,ríphíosaí,ríphíosa,í
614,hoscailte,h,oscailte
615,gcac,g,cac
616,cuirfead,cuir,fead
617,fichead,fiche,ad
618,teipeann,teip,eann
619,tsíorchoimhlint,t,síorchoimhlint
620,hól,h,ól
621,gcomhpháirtí,g,comhpháirtí
622,nGall,n,Gall
623,lorgóidh,lorg,óidh
624,ionstraimí,ionstraim,í
625,infheistíochta,infheistíocht,a
626,íocfaidh,íoc,faidh
627,cinnfidh,cinn,fidh
628,uaigheanna,uaigh,eanna
629,buachaillí,buachaill,í
630,bacadh,bac,adh
631,gcathú,g,cathú
632,gCorcaigh,g,Corcaigh
633,rollaí,rolla,í
634,Ginéive,Ginéiv,e
635,ngnáthlá,n,gnáthlá
636,ranga,rang,a
637,bhFrainc,bh,Frainc
638,hiomaíocht,h,iomaíocht
639,póilíní,póilín,í
640,minicí,minic,í
641,comhlachtaí,comhlacht,aí
642,bpróiseas,b,próiseas
643,bpier,b,pier
644,gcéibh,g,céibh
645,tsaoirseacht,t,saoirseacht
646,Veinéise,Veinéis,e
647,Eochaille,Eochaill,e
648,bhFinn,bh,Finn
649,gceantar,g,ceantar
650,gCamus,g,Camus
651,huncail,h,uncail
652,cearta,ceart,a
653,liricí,liric,í
654,scéimeanna,scéim,eanna
655,críocha,críoch,a
656,brionglóidí,brionglóid,í
657,dtroscán,d,troscán
658,mbialann,m,bialann
659,caitheadh,caith,eadh
660,stailceanna,stailc,eanna
661,glasa,glas,a
662,carbaihiodráití,carbaihiodráit,í
663,fótaisintéise,fótaisintéis,e
664,tithíochta,tithíocht,a
665,ndeontas,n,deontas
666,spéaclaí,spéacla,í
667,scaoilfaidh,scaoil,faidh
668,nguthán,n,guthán
669,bádaí,bád,aí
670,iascaireachta,iascaireacht,a
671,bhformhór,bh,formhór
672,ollscoileanna,ollscoil,eanna
673,caithfear,caith,fear
674,ngléasadh,n,gléasadh
675,cásanna,cás,anna
676,ngeata,n,geata
677,catóide,catóid,e
678,fanann,fan,ann
679,leictreacha,leictreach,a
680,braitheann,braith,eann
681,gcill,g,cill
682,gConnachta,g,Connachta
683,nduine,n,duine
684,hIndia,h,India
685,tseansíleáil,t,seansíleáil
686,bpointe,b,pointe
687,ndeisceart,n,deisceart
688,nDoire,n,Doire
689,hionad,h,ionad
690,dtiúin,d,tiúin
691,linne,linn,e
692,lenár,le,nár
693,gcáinteoir,g,cáinteoir
694,dosna,do,sna
695,ascaillín,ascaill,ín
696,mbeadaíocht,m,beadaíocht
697,nÉireannach,n,Éireannach
698,gcomhair,g,comhair
699,staitisticí,staitistic,í
700,guthanna,guth,anna
701,ngluaiseacht,n,gluaiseacht
702,daicheadaí,daichead,aí
703,luacha,luach,a
704,hAlpa,h,Alpa
705,gcoirt,g,coirt
706,imitate,imita,te
707,bonnachaí,bonn,achaí
708,sciobtar,sciob,tar
709,hAlbain,h,Albain
710,luchóga,luchóg,a
711,logainmneacha,logainm,neacha
712,mbaint,m,baint
713,bhFiann,bh,Fiann
714,huair,h,uair
715,Gaeltachtaí,Gaeltacht,aí
716,geamaireachtaí,geamaireacht,aí
717,málaí,mála,í
718,drámaí,dráma,í
719,téamaí,téama,í
720,gcumadh,g,cumadh
721,ngleic,n,gleic
722,gcoiriúlacht,g,coiriúlacht
723,cladhaireachta,cladhaireacht,a
724,laochra,laoch,ra
725,gcosúlacht,g,cosúlacht
726,maireann,mair,eann
727,feirmeacha,feirm,eacha
728,dealbha,dealbh,a
729,gcnámh,g,cnámh
730,ceapaim,ceap,aim
731,driseacha,dris,eacha
732,dtábhairne,d,tábhairne
733,aoise,aois,e
734,gcúigiú,g,cúigiú
735,molfadh,mol,fadh
736,comhairleoirí,comhairleoir,í
737,Féineacha,Féineach,a
738,uaireanta,uair,eanta
739,gcuideachta,g,cuideachta
740,aireachtaí,aireacht,aí
741,comharthaí,comhartha,í
742,chífí,chí,fí
743,feicfimid,feic,fimid
744,múineadh,múin,eadh
745,leagadh,leag,adh
746,scríobhann,scríobh,ann
747,gloria,glori,a
748,Scéaltachta,Scéaltacht,a
749,matamaitice,matamaitic,e
750,Éireannacha,Éireannach,a
751,nuachta,nuacht,a
752,bPáras,b,Páras
753,ndán,n,dán
754,eagarthóireachta,eagarthóireacht,a
755,gceol,g,ceol
756,gcló,g,cló
757,insa,i,nsa
758,tseanamhúchán,t,seanamhúchán
759,teagmhasacha,teagmhasach,a
760,forlíontacha,forlíontach,a
761,iarmhartacha,iarmhartach,a
762,tseilg,t,seilg
763,ndíbheargach,n,díbheargach
764,ceisteanna,ceist,eanna
765,oireann,oir,eann
766,dornálaíochta,dornálaíocht,a
767,bronnadh,bronn,adh
768,gClár,g,Clár
769,drámaíochta,drámaíocht,a
770,saincheisteanna,saincheist,eanna
771,faigheann,faigh,eann
772,sluaite,slua,ite
773,haonar,h,aonar
774,tseirbhís,t,seirbhís
775,sibhialtachtaí,sibhialtacht,aí
776,staire,stair,e
777,dtaithí,d,taithí
778,seascaidí,seasca,idí
779,lige,lig,e
780,cúlbhinseoirí,cúlbhinseoir,í
781,toghchánaíochta,toghchánaíocht,a
782,cineálacha,cineál,acha
783,ndromchla,n,dromchla
784,fabraicí,fabraic,í
785,treise,treis,e
786,hIorua,h,Iorua
787,féadfaidh,féad,faidh
788,dochta,docht,a
789,géara,géar,a
790,cérbh,cé,rbh
791,cúirte,cúirt,e
792,duillíní,duillín,í
793,mbarr,m,barr
794,amanna,am,anna
795,hEoghan,h,Eoghan
796,ciúine,ciúin,e
797,caithfimíd,caith,fimíd
798,hionadaíocht,h,ionadaíocht
799,feirmeoirí,feirmeoir,í
800,Polainne,Polainn,e
801,gcaolchuid,g,caolchuid
802,ngar,n,gar
803,tuigeadh,tuig,eadh
804,trúpaí,trúpa,í
805,tuismitheoirí,tuismitheoir,í
806,luachanna,luach,anna
807,hoidhreacht,h,oidhreacht
808,Bulgáire,Bulgáir,e
809,Gréige,Gréig,e
810,Seirbeacha,Seirbeach,a
811,neamhchúiseacha,neamhchúiseach,a
812,Eorpacha,Eorpach,a
813,cuirtear,cuir,tear
814,déantar,déan,tar
815,grúpaí,grúpa,í
816,cailleadh,caill,eadh
817,saoithe,saoi,the
818,gcigire,g,cigire
819,gcanáil,g,canáil
820,tréadacha,tréadach,a
821,miondaigheachta,miondaigheacht,a
822,deire,deir,e
823,gcúnamh,g,cúnamh
824,gceardchumann,g,ceardchumann
825,léitheoireachta,léitheoireacht,a
826,snasa,snas,a
827,tseanduine,t,seanduine
828,gceachtar,g,ceachtar
829,nDeireadh,n,Deireadh
830,Paraí,Para,í
831,gcosair,g,cosair
832,reáchtáileann,reáchtáil,eann
833,eagraíochtaí,eagraíocht,aí
834,ólann,ól,ann
835,bhFirenze,bh,Firenze
836,spéire,spéir,e
837,agaibh,ag,aibh
838,cainteanna,caint,eanna
839,bíodh,bí,odh
840,ligfeadh,lig,feadh
841,gcuimhne,g,cuimhne
842,hIarlaithe,h,Iarlaithe
843,maitheasa,maitheas,a
844,tSínis,t,Sínis
845,léachtanna,léacht,anna
846,scéalaíochta,scéalaíocht,a
847,amhránaíochta,amhránaíocht,a
848,ndícheall,n,dícheall
849,líonfar,líon,far
850,tsrón,t,srón
851,stríoca,stríoc,a
852,scairín,scair,ín
853,bpána,b,pána
854,teasa,teas,a
855,frithchaitheann,frithchaith,eann
856,gníomhaíochtaí,gníomhaíocht,aí
857,deicheanna,deich,eanna
858,tuairisce,tuairisc,e
859,háthas,h,áthas
860,stáblaí,stábla,í
861,gealladh,geall,adh
862,cíosa,cíos,a
863,ceannródaíochta,ceannródaíocht,a
864,tuiscintí,tuiscint,í
865,dtraidisiún,d,traidisiún
866,tsraith,t,sraith
867,frapaí,frapa,í
868,tsail,t,sail
869,gcléireach,g,cléireach
870,hathréimiú,h,athréimiú
871,cruthanna,cruth,anna
872,siméadrachta,siméadracht,a
873,ndáileadh,n,dáileadh
874,roinntear,roinn,tear
875,Rúise,Rúis,e
876,nochtfaidh,nocht,faidh
877,dtoscaireacht,d,toscaireacht
878,Aonghusa,Aonghus,a
879,ceapadh,ceap,adh
880,sirtheoirí,sirtheoir,í
881,Spáinne,Spáinn,e
882,bPortaingéil,b,Portaingéil
883,fearainntisí,fearainntis,í
884,coilíneachtaí,coilíneacht,aí
885,uaimheanna,uaimh,eanna
886,freagraí,freagra,í
887,fachtóirí,fachtóir,í
888,dearga,dearg,a
889,tSeicslóvaic,t,Seicslóvaic
890,ráflaí,ráfla,í
891,glacadh,glac,adh
892,bpionós,b,pionós
893,céard,cé,ard
894,gcontúirt,g,contúirt
895,sonracha,sonrach,a
896,cuspóirí,cuspóir,í
897,ligfidh,lig,fidh
898,dílseoirí,dílseoir,í
899,mbréagriocht,m,bréagriocht
900,úsáideann,úsáid,eann
901,moltar,mol,tar
902,gcomhbheartas,g,comhbheartas
903,talmhaíochta,talmhaíocht,a
904,bataí,bata,í
905,troma,trom,a
906,tairgeann,tairg,eann
907,molann,mol,ann
908,litríochta,litríocht,a
909,samhlaíochta,samhlaíocht,a
910,hobann,h,obann
911,ndoras,n,doras
912,ionam,i,onam
913,carraigeacha,carraig,eacha
914,deacrachtaí,deacracht,aí
915,ciumhaise,ciumhais,e
916,stoitheachta,stoitheacht,a
917,déanacha,déanach,a
918,caogaidí,caoga,idí
919,imreoirí,imreoir,í
920,gcnoc,g,cnoc
921,éifeachtachta,éifeachtacht,a
922,cuirfear,cuir,fear
923,fuinneoga,fuinneog,a
924,mbliain,m,bliain
925,toghadh,togh,adh
926,bhfothoghchán,bh,fothoghchán
927,gConallach,g,Conallach
928,gCaitliceach,g,Caitliceach
929,foraoiseacha,foraois,eacha
930,fairsinge,fairsing,e
931,gcorpán,g,corpán
932,feamainne,feamainn,e
933,bpeannlua,b,peannlua
934,tseanaimsir,t,seanaimsir
935,leanfadh,lean,fadh
936,bhfearann,bh,fearann
937,míreanna,mír,eanna
938,gcónasc,g,cónasc
939,dtabhairt,d,tabhairt
