,full_word,pt1,rest
209,nanilotha,nani,lotha
210,iyacela,iya,cela
211,zipheka,zi,pheka
212,eluka,e,luka
213,yimbuzi,y,imbuzi
214,bazobeletha,bazo,beletha
215,nilima,ni,lima
216,zizobola,zizo,bola
217,bugeza,bu,geza
218,ayahlamba,aya,hlamba
219,bengibonga,bengi,bonga
220,owezinsimba,owez,insimba
221,lwaluphenduka,lwalu,phenduka
222,ngizohlala,ngizo,hlala
223,wawuthula,wawu,thula
224,ukugqoka,uku,gqoka
225,bulunga,bu,lunga
226,babonana,ba,bonana
227,kwakubeka,kwaku,beka
228,wawuqotha,wawu,qotha
229,ubebetha,ube,betha
230,bekusuza,beku,suza
231,landula,l,andula
232,obezingonyama,obez,ingonyama
233,ngumuThwa,ng,umuThwa
234,izobumba,izo,bumba
235,lalibonela,lali,bonela
236,uzobetha,uzo,betha
237,bewuxoxa,bewu,xoxa
238,izoluma,izo,luma
239,beyihlwa,beyi,hlwa
240,azolila,azo,lila
241,belithela,beli,thela
242,laligoba,lali,goba
243,awezimbube,awez,imbube
244,lalixoxa,lali,xoxa
245,nguNhlaba,ng,uNhlaba
246,siqalisa,si,qalisa
247,elezinsimbi,elez,insimbi
248,uyafowuna,uya,fowuna
249,nālila,nā,lila
250,bekulingana,beku,lingana
251,ngangikha,ngangi,kha
252,kuyalima,kuya,lima
253,zazifuna,zazi,funa
254,lalikha,lali,kha
255,babeletha,babe,letha
256,yamanzi,y,amanzi
257,ubencela,ube,ncela
258,kwakubhukuda,kwaku,bhukuda
259,lincela,li,ncela
260,kuzobonga,kuzo,bonga
261,zihlenga,zi,hlenga
262,bewumunca,bewu,munca
263,uLwesihlanu,uLwesihlanu,
264,bebulala,be,bulala
265,obezindlovu,obez,indlovu
266,lunuka,lu,nuka
267,ngumlamu,ng,umlamu
268,abenika,abe,nika
269,uyavunguza,uya,vunguza
270,beluqaleka,belu,qaleka
271,bayanika,baya,nika
272,bebemunca,bebe,munca
273,beyizinga,beyi,zinga
274,abevunguza,abe,vunguza
275,iphimisa,i,phimisa
276,sizoquba,sizo,quba
277,mude,mu,de
278,uyaluka,uya,luka
279,bewubumba,bewu,bumba
280,nāzila,nā,zila
281,ziyabhala,ziya,bhala
282,obezinhloko,obez,inhloko
283,sezinja,sez,inja
284,ziya,zi,ya
285,obungaki,obu,ngaki
286,nanihlwa,nani,hlwa
287,kuzoqotha,kuzo,qotha
288,olwezingane,olwez,ingane
289,lizobhalela,lizo,bhalela
290,belenga,be,lenga
291,yizintamo,yiz,intamo
292,zazijabula,zazi,jabula
293,kwāmunya,kwā,munya
294,luzobala,luzo,bala
295,kuyaguquka,kuya,guquka
296,niza,n,iza
297,bazobuya,bazo,buya
298,zazima,zaz,ima
299,sasikha,sasi,kha
300,zābhabha,zā,bhabha
301,nibeluma,nibe,luma
302,kwezimpi,kwez,impi
303,lwāhleka,lwā,hleka
304,lwāphahla,lwā,phahla
305,nibephahla,nibe,phahla
306,sasigoba,sasi,goba
307,omfisha,om,fisha
308,lwezimbewu,lwez,imbewu
309,zezintela,zez,intela
310,besitha,besi,tha
311,owezinduna,owez,induna
312,ngangibonela,ngangi,bonela
313,ngibaza,ngi,baza
314,azila,a,zila
315,ezimpi,ez,impi
316,owezimpi,owez,impi
317,iyabulala,iya,bulala
318,wābika,wā,bika
319,zālwa,zā,lwa
320,siyashona,siya,shona
321,uyathandana,uya,thandana
322,thandanani,thandana,ni
323,abezinyoni,abez,inyoni
324,ayetshala,aye,tshala
325,ngizogwaza,ngizo,gwaza
326,ezezingulube,ezez,ingulube
327,ukuthengisa,uku,thengisa
328,buza,buza,
329,olubi,olu,bi
330,ingwe,ingwe,
331,bazolima,bazo,lima
332,izobaleka,izo,baleka
333,ngāpha,ngā,pha
334,kwakulobola,kwaku,lobola
335,ayephumula,aye,phumula
336,sigoba,si,goba
337,nivunguza,ni,vunguza
338,phefumula,phefumula,
339,okwezintamo,okwez,intamo
340,nibedabula,nibe,dabula
341,nibenda,nib,enda
342,bathenga,ba,thenga
343,eyezindlebe,eyez,indlebe
344,liqhawe,l,iqhawe
345,azosinga,azo,singa
346,bekubonana,beku,bonana
347,lalipheka,lali,pheka
348,lezindlala,lez,indlala
349,beluqala,belu,qala
350,elezimpumulo,elez,impumulo
351,kuyajabula,kuya,jabula
352,kwāzinga,kwā,zinga
353,budla,bu,dla
354,azonuka,azo,nuka
355,zazibonana,zazi,bonana
356,buyaqotha,buya,qotha
357,sasilanda,sasi,landa
358,ayancela,aya,ncela
359,sizophumula,sizo,phumula
360,beba,b,eba
361,eyezinduna,eyez,induna
362,uzothandana,uzo,thandana
363,ukhala,u,khala
364,kubheka,ku,bheka
365,sizokwakha,sizokw,akha
366,besiqaleka,besi,qaleka
367,uzokwakhiwa,uzokw,akhiwa
368,sasenda,sas,enda
369,belobola,be,lobola
370,sibebala,sibe,bala
371,uyashona,uya,shona
372,lizophuma,lizo,phuma
373,obezinsimbi,obez,insimbi
374,ngangishela,ngangi,shela
375,buzokweba,buzokw,eba
376,nishona,ni,shona
377,beluma,be,luma
378,yinkosi,y,inkosi
379,ayaphila,aya,phila
380,yābopha,yā,bopha
381,bebevala,bebe,vala
382,lubulala,lu,bulala
383,zibhalela,zi,bhalela
384,iyathela,iya,thela
385,nibeshona,nibe,shona
386,bebunquma,bebu,nquma
387,esibaningi,esiba,ningi
388,ayaphimisa,aya,phimisa
389,azokwona,azokw,ona
390,abezinyosi,abez,inyosi
391,yayibetha,yayi,betha
392,ukusuza,uku,suza
393,liphumula,li,phumula
394,limunya,li,munya
395,siyahlala,siya,hlala
396,ayebhekana,aye,bhekana
397,ezimpumulo,ez,impumulo
398,wayekhetha,waye,khetha
399,zābola,zā,bola
400,enibangaki,eniba,ngaki
401,esezintombi,esez,intombi
402,ayethenga,aye,thenga
403,ezezindlala,ezez,indlala
404,ngangibhala,ngangi,bhala
405,bakha,b,akha
406,liyalinda,liya,linda
407,bebethula,bebe,thula
408,ukubhekana,uku,bhekana
409,lwaluqotha,lwalu,qotha
410,bafika,ba,fika
411,wesaba,w,esaba
412,isilonda,isilonda,
413,bewulotha,bewu,lotha
414,nanibhukuda,nani,bhukuda
415,ngiyakhetha,ngiya,khetha
416,sibebika,sibe,bika
417,zābaza,zā,baza
418,beguquka,be,guquka
419,siyahleka,siya,hleka
420,kuMashi,k,uMashi
421,izolila,izo,lila
422,yinyathi,y,inyathi
423,athengisa,a,thengisa
424,uzocabanga,uzo,cabanga
425,ngibonana,ngi,bonana
426,sincinyane,si,ncinyane
427,beyibhala,beyi,bhala
428,babubaleka,babu,baleka
429,sibancane,siba,ncane
430,kuzolila,kuzo,lila
431,kwāmunca,kwā,munca
432,sizokwandula,sizokw,andula
433,ubenya,ube,nya
434,lalibhukuda,lali,bhukuda
435,buyabuza,buya,buza
436,yinyoka,y,inyoka
437,nibegoba,nibe,goba
438,abafuphi,aba,fuphi
439,niyaqotha,niya,qotha
440,ngābonga,ngā,bonga
441,wābhabha,wā,bhabha
442,liyalunga,liya,lunga
443,ligijima,li,gijima
444,kumSuthu,k,umSuthu
445,yintombi,y,intombi
446,yizingubo,yiz,ingubo
447,ezinkungu,ez,inkungu
448,yezimbuzikazi,yez,imbuzikazi
449,lwācabanga,lwā,cabanga
450,sizolima,sizo,lima
451,besiqala,besi,qala
452,yizintwala,yiz,intwala
453,luyapha,luya,pha
454,awezinyoni,awez,inyoni
455,lwālala,lwā,lala
456,siyancela,siya,ncela
457,zezintonga,zez,intonga
458,intombi,intombi,
459,ngihlangana,ngi,hlangana
460,yinqola,y,inqola
461,kwezinsizwa,kwez,insizwa
462,sibala,si,bala
463,nanakhiwa,nan,akhiwa
464,beluxoxa,belu,xoxa
465,kunyoko,k,unyoko
466,yezimpi,yez,impi
467,bebulunga,bebu,lunga
468,nizoqala,nizo,qala
469,limani,lima,ni
470,sezintambo,sez,intambo
471,owezimvemvane,owez,imvemvane
472,wezimbasa,wez,imbasa
473,bayavela,baya,vela
474,kuJanuwari,k,uJanuwari
475,buzondiza,buzo,ndiza
476,ehlenga,e,hlenga
477,beluphumula,belu,phumula
478,kwakusondela,kwaku,sondela
479,ngikhetha,ngi,khetha
480,zezindlela,zez,indlela
481,okwezinkungu,okwez,inkungu
482,lālanda,lā,landa
483,bezibola,bezi,bola
484,kwāshela,kwā,shela
485,nāhamba,nā,hamba
486,besisebenza,besi,sebenza
487,lizozila,lizo,zila
488,isiHebheru,isiHebheru,
489,zezinyoni,zez,inyoni
490,siyaphalaza,siya,phalaza
491,ubuthuntu,ubuthuntu,
492,lalibonana,lali,bonana
493,lalisinga,lali,singa
494,luzobhukuda,luzo,bhukuda
495,azokuhlwa,azoku,hlwa
496,iyasika,iya,sika
497,bekulinda,beku,linda
498,babebeka,babe,beka
499,luyaluma,luya,luma
500,ngālima,ngā,lima
501,isihlahla,isihlahla,
502,elezimvu,elez,imvu
503,ebhala,e,bhala
504,bengithela,bengi,thela
505,ayazingela,aya,zingela
506,kwezinhlamvu,kwez,inhlamvu
507,okuhle,oku,hle
508,engimncane,engim,ncane
509,buhlenga,bu,hlenga
510,abedoda,abe,doda
511,bageza,ba,geza
512,siyahlenga,siya,hlenga
513,udoda,u,doda
514,kuzolima,kuzo,lima
515,ngithela,ngi,thela
516,lwaluphalaza,lwalu,phalaza
517,sasifika,sasi,fika
518,lishela,li,shela
519,kuNtulikazi,k,uNtulikazi
520,yezingwenya,yez,ingwenya
521,okwezindawo,okwez,indawo
522,zizokwandula,zizokw,andula
523,besilunga,besi,lunga
524,eyezinhlaba,eyez,inhlaba
525,ngumhluzi,ng,umhluzi
526,ngizobetha,ngizo,betha
527,lwalufika,lwalu,fika
528,niyaphila,niya,phila
529,bebulila,bebu,lila
530,eyezinkunzi,eyez,inkunzi
531,buzobhalela,buzo,bhalela
532,bengizinga,bengi,zinga
533,ayalingisa,aya,lingisa
534,bezingonyama,bez,ingonyama
535,nizotshala,nizo,tshala
536,babephalaza,babe,phalaza
537,bavala,ba,vala
538,intamo,intamo,
539,luphahla,l,uphahla
540,belutha,belu,tha
541,azolima,azo,lima
542,bekucambalala,beku,cambalala
543,ngizobhala,ngizo,bhala
544,lithumbu,l,ithumbu
545,nanilinda,nani,linda
546,elezimbali,elez,imbali
547,ngābhukuda,ngā,bhukuda
548,ngiyajika,ngiya,jika
549,phalaza,phalaza,
550,liyahlenga,liya,hlenga
551,elezingane,elez,ingane
552,yayidabula,yayi,dabula
553,yisiSwazi,y,isiSwazi
554,iyaphenduka,iya,phenduka
555,bazokudla,bazoku,dla
556,nāqala,nā,qala
557,lipheka,li,pheka
558,indaba,indaba,
559,sālingana,sā,lingana
560,ngumuhlwa,ng,umuhlwa
561,lwāsondela,lwā,sondela
562,bongani,bonga,ni
563,kwābhekana,kwā,bhekana
564,obezimbuzikazi,obez,imbuzikazi
565,afuna,a,funa
566,ayavunguza,aya,vunguza
567,beyibala,beyi,bala
568,yezinkathi,yez,inkathi
569,wezimvu,wez,imvu
570,bazophenduka,bazo,phenduka
571,wezinganekwane,wez,inganekwane
572,buzophila,buzo,phila
573,nibecela,nibe,cela
574,yākhetha,yā,khetha
575,izoshona,izo,shona
576,sasithengisa,sasi,thengisa
577,izoqalisa,izo,qalisa
578,zizoqotha,zizo,qotha
579,belulotha,belu,lotha
580,silingisa,si,lingisa
581,izinduna,iz,induna
582,ezezinzima,ezez,inzima
583,sivela,si,vela
584,buyalala,buya,lala
585,okwezinganekwane,okwez,inganekwane
586,ngizobopha,ngizo,bopha
587,yezinyama,yez,inyama
588,wāhlala,wā,hlala
589,izoquba,izo,quba
590,babusinga,babu,singa
591,ngiyaba,ngiy,aba
592,ngibonela,ngi,bonela
593,luyancela,luya,ncela
594,bazosukuma,bazo,sukuma
595,wawucela,wawu,cela
596,besimunca,besi,munca
597,kuyamunca,kuya,munca
598,kumlungu,k,umlungu
599,wawuzingela,wawu,zingela
600,belufowunela,belu,fowunela
601,nguJanuwari,ng,uJanuwari
602,bewesaba,bew,esaba
603,kwāphila,kwā,phila
604,kwezintaba,kwez,intaba
605,bewulunga,bewu,lunga
606,bayasukuma,baya,sukuma
607,sizolamba,sizo,lamba
608,olwezintela,olwez,intela
609,luyashaya,luya,shaya
610,zazipha,zazi,pha
611,buzothula,buzo,thula
612,indoda,indoda,
613,ngiyaluma,ngiya,luma
614,elezinyoka,elez,inyoka
615,bekuncela,beku,ncela
616,sāluma,sā,luma
617,wāsondela,wā,sondela
618,yayiphahla,yayi,phahla
619,nguMandulo,ng,uMandulo
620,bezimbuzana,bez,imbuzana
621,kwakufika,kwaku,fika
622,okwezintombi,okwez,intombi
623,beliqalisa,beli,qalisa
624,izokwakha,izokw,akha
625,uyalalela,uya,lalela
626,beyinuka,beyi,nuka
627,ubelotha,ube,lotha
628,beyihlaba,beyi,hlaba
629,ngangibeletha,ngangi,beletha
630,nanibhalela,nani,bhalela
631,bengiphahla,bengi,phahla
632,eyezindlala,eyez,indlala
633,kwakuhlamba,kwaku,hlamba
634,bayathandana,baya,thandana
635,ngumlomo,ng,umlomo
636,beluphefumula,belu,phefumula
637,abezindlovu,abez,indlovu
638,bekuquba,beku,quba
639,lwābeka,lwā,beka
640,lwalwakhiwa,lwalw,akhiwa
641,bebelalela,bebe,lalela
642,luyasukuma,luya,sukuma
643,ayalotha,aya,lotha
644,bazonuka,bazo,nuka
645,sezimbewu,sez,imbewu
646,iyahlenga,iya,hlenga
647,buphahla,bu,phahla
648,sezintwala,sez,intwala
649,wāvela,wā,vela
650,beyithenga,beyi,thenga
651,wānya,wā,nya
652,umXhosa,umXhosa,
653,sibevula,sibe,vula
654,lwalukhetha,lwalu,khetha
655,zibhabha,zi,bhabha
656,ngisondela,ngi,sondela
657,zizovula,zizo,vula
658,lwāphimisa,lwā,phimisa
659,zizocabanga,zizo,cabanga
660,ingaki,i,ngaki
661,siyabuya,siya,buya
662,ezinsimba,ez,insimba
663,ziyabonisa,ziya,bonisa
664,kuyasinga,kuya,singa
665,oluncane,olu,ncane
666,sasifa,sasi,fa
667,ubezila,ube,zila
668,kwābhukuda,kwā,bhukuda
669,ngangijika,ngangi,jika
670,sibephimisa,sibe,phimisa
671,belivela,beli,vela
672,wezindlovu,wez,indlovu
673,bekufuna,beku,funa
674,abefika,abe,fika
675,yālobola,yā,lobola
676,sezinganekwane,sez,inganekwane
677,bewulinga,bewu,linga
678,ngiyenza,ngiy,enza
679,ngāthengisa,ngā,thengisa
680,kubhukuda,ku,bhukuda
681,siyabumba,siya,bumba
682,emihlanu,emi,hlanu
683,kuzodabula,kuzo,dabula
684,wawulalela,wawu,lalela
685,ngizodabula,ngizo,dabula
686,bewulamba,bewu,lamba
687,ayephenduka,aye,phenduka
688,bengikha,bengi,kha
689,ziyakhetha,ziya,khetha
690,yābhukuda,yā,bhukuda
691,āncela,ā,ncela
692,hambani,hamba,ni
693,ngangiya,ngangi,ya
694,abulala,a,bulala
695,ngiyanuka,ngiya,nuka
696,yisitshalo,y,isitshalo
697,sindiza,si,ndiza
698,sibephefumula,sibe,phefumula
699,ngangibhabha,ngangi,bhabha
700,ngangiqala,ngangi,qala
701,yimvu,y,imvu
702,niphahla,ni,phahla
703,kuyazinga,kuya,zinga
704,ngangisuza,ngangi,suza
705,kwakuphefumula,kwaku,phefumula
706,ebulala,e,bulala
707,luzokupha,luzoku,pha
708,zazifa,zazi,fa
709,lwāya,lwā,ya
710,ezinyosi,ez,inyosi
711,ezimbuzana,ez,imbuzana
712,ājika,ā,jika
713,ayafowunela,aya,fowunela
714,iyathula,iya,thula
715,nindiza,ni,ndiza
716,wayeqalisa,waye,qalisa
717,ngithandeka,ngi,thandeka
718,luzolobola,luzo,lobola
719,ubethandeka,ube,thandeka
720,ziyaquba,ziya,quba
721,kuyenza,kuy,enza
722,lwezindaba,lwez,indaba
723,abahle,aba,hle
724,bewuzingela,bewu,zingela
725,awezinsimba,awez,insimba
726,nizokwakha,nizokw,akha
727,nābeletha,nā,beletha
728,sibandula,sib,andula
729,wāhlaba,wā,hlaba
730,zithela,zi,thela
731,sizoguquka,sizo,guquka
732,ngitshala,ngi,tshala
733,sālila,sā,lila
734,bazohamba,bazo,hamba
735,lāphalaza,lā,phalaza
736,bāshisa,bā,shisa
737,nanibonela,nani,bonela
738,luzokunya,luzoku,nya
739,liyafowuna,liya,fowuna
740,lwezinyoka,lwez,inyoka
741,ezezinkanyezi,ezez,inkanyezi
742,yābola,yā,bola
743,ngigoba,ngi,goba
744,bekusinga,beku,singa
745,nilwa,ni,lwa
746,wayebeka,waye,beka
747,luyafowuna,luya,fowuna
748,ngimude,ngimu,de
749,sezindlovu,sez,indlovu
750,kudabula,ku,dabula
751,sizobonela,sizo,bonela
752,sāndiza,sā,ndiza
753,lezimbewu,lez,imbewu
754,sādabula,sā,dabula
755,buzobola,buzo,bola
756,wāletha,wā,letha
757,nibhukuda,ni,bhukuda
758,babegwaza,babe,gwaza
759,liyabala,liya,bala
760,azoletha,azo,letha
761,nābaleka,nā,baleka
762,ngāhlenga,ngā,hlenga
763,kwakuthula,kwaku,thula
764,yāthula,yā,thula
765,nizokutha,nizoku,tha
766,kwakha,kw,akha
767,yāmunya,yā,munya
768,āsika,ā,sika
769,okwezimvula,okwez,imvula
770,besiluma,besi,luma
771,yābonela,yā,bonela
772,yayibhabha,yayi,bhabha
773,ngiyabumba,ngiya,bumba
774,iphuma,i,phuma
775,ubuqotho,ubuqotho,
776,ubegijima,ube,gijima
777,lalimunya,lali,munya
778,zila,zila,
779,lalifowunela,lali,fowunela
780,ziyaphahla,ziya,phahla
781,beyisondela,beyi,sondela
782,bengiya,bengi,ya
783,izosinga,izo,singa
784,sācabanga,sā,cabanga
785,kwāhlangana,kwā,hlangana
786,kwāpenda,kwā,penda
787,uyatshala,uya,tshala
788,āqalisa,ā,qalisa
789,bewunya,bewu,nya
790,zibika,zi,bika
791,ayahleka,aya,hleka
792,bengijika,bengi,jika
793,ukutha,uku,tha
794,belivunguza,beli,vunguza
795,nanibeletha,nani,beletha
796,kuNovemba,k,uNovemba
797,yezimvubu,yez,imvubu
798,lubomvu,l,ubomvu
799,belubhalela,belu,bhalela
800,kwakuvela,kwaku,vela
801,buyabhekana,buya,bhekana
802,babhalela,ba,bhalela
803,ebuza,e,buza
804,ivunguza,i,vunguza
805,bebubaleka,bebu,baleka
806,kuyafa,kuya,fa
807,inhlamvu,inhlamvu,
808,ngumbombo,ng,umbombo
809,zāzila,zā,zila
810,beyilenga,beyi,lenga
811,babevala,babe,vala
812,bekuthandana,beku,thandana
813,ngizolingana,ngizo,lingana
814,bekuvula,beku,vula
815,bāsinga,bā,singa
816,siyacela,siya,cela
817,lānquma,lā,nquma
818,hlabani,hlaba,ni
819,ngumngane,ng,umngane
820,wānquma,wā,nquma
821,ulunga,u,lunga
822,nijabula,ni,jabula
823,izohlamba,izo,hlamba
824,awa,a,wa
825,ezezimbuzi,ezez,imbuzi
826,zibhekana,zi,bhekana
827,wātshala,wā,tshala
828,ngangipha,ngangi,pha
829,lāpheka,lā,pheka
830,bezihleka,bezi,hleka
831,ayebala,aye,bala
832,yayizila,yayi,zila
833,wezinkathi,wez,inkathi
834,lima,lima,
835,nizolalela,nizo,lalela
836,bebuhlangana,bebu,hlangana
837,lalilamba,lali,lamba
838,kuyahlangana,kuya,hlangana
839,iyahleka,iya,hleka
840,ziyaqalisa,ziya,qalisa
841,ngāphimisa,ngā,phimisa
842,bujika,bu,jika
843,ukubonga,uku,bonga
844,uyabonana,uya,bonana
845,wezinkungu,wez,inkungu
846,bekuzingela,beku,zingela
847,bebuthandeka,bebu,thandeka
848,luyaquba,luya,quba
849,lāfowuna,lā,fowuna
850,bekubonisa,beku,bonisa
851,bekuqotha,beku,qotha
852,babukhetha,babu,khetha
853,zizokuhlwa,zizoku,hlwa
854,bekusika,beku,sika
855,lizosebenza,lizo,sebenza
856,luyabumba,luya,bumba
857,babecela,babe,cela
858,obuhlanu,obu,hlanu
859,zezimpumulo,zez,impumulo
860,wāpheka,wā,pheka
861,iyalamba,iya,lamba
862,belwenza,belw,enza
863,okuthathu,oku,thathu
864,buzokhetha,buzo,khetha
865,sivala,si,vala
866,benginika,bengi,nika
867,ibhalela,i,bhalela
868,sizoshisa,sizo,shisa
869,kwezindaba,kwez,indaba
870,lalicabanga,lali,cabanga
871,lwāfika,lwā,fika
872,ezezinduna,ezez,induna
873,zisondela,zi,sondela
874,uzothengisa,uzo,thengisa
875,ukucabanga,uku,cabanga
876,omubi,omu,bi
877,belupha,belu,pha
878,ayelingana,aye,lingana
879,wawuhlamba,wawu,hlamba
880,zitha,zi,tha
881,bāhlangana,bā,hlangana
882,sibethela,sibe,thela
883,inzima,inzima,
884,lizopheka,lizo,pheka
885,buzobumba,buzo,bumba
886,obezindlela,obez,indlela
887,babeqaleka,babe,qaleka
888,bengiqalisa,bengi,qalisa
889,imunca,i,munca
890,nibika,ni,bika
891,bebakhiwa,beb,akhiwa
892,bengiluma,bengi,luma
893,liyabopha,liya,bopha
894,ibika,i,bika
895,ayandiza,aya,ndiza
896,iyadla,iya,dla
897,mingaki,mi,ngaki
898,sasigijima,sasi,gijima
899,bebependa,bebe,penda
900,niyaguquka,niya,guquka
901,luzohlaba,luzo,hlaba
902,lwādoda,lwā,doda
903,ayalunga,aya,lunga
904,behlaba,be,hlaba
