,full_word,pt1,rest
102,samemu,sam,emu
103,inženirji,inženir,ji
104,senzibilnosti,senzibilnost,i
105,členov,člen,ov
106,idiomov,idiom,ov
107,obvladanem,obvladan,em
108,posveta,posvet,a
109,prečiščenim,prečiščen,im
110,angelskim,angelski,m
111,generacijama,generacija,ma
112,vlagatelja,vlagatelj,a
113,minulem,minul,em
114,upravljalkam,upravljalka,m
115,opustošeni,opustošen,i
116,muzeje,muzej,e
117,toni,ton,i
118,rumenim,rumen,im
119,kriterija,kriterij,a
120,veterani,veteran,i
121,inštitutu,inštitut,u
122,delegatov,delegat,ov
123,lepi,lep,i
124,taka,tak,a
125,potepu,potep,u
126,ravnateljev,ravnatelj,ev
127,skupnostim,skupnost,im
128,tradicijami,tradicija,mi
129,lunaparku,lunapark,u
130,porabljena,porabljen,a
131,lista,list,a
132,strgane,strgan,e
133,izpostavami,izpostava,mi
134,vaši,vaš,i
135,pašnikih,pašnik,ih
136,cele,cel,e
137,kokainu,kokain,u
138,liki,lik,i
139,geometriziranih,geometriziran,ih
140,popustom,popust,om
141,hepeningi,hepening,i
142,vektorji,vektor,ji
143,prirojenem,prirojen,em
144,zadrti,zadrt,i
145,katerimi,kateri,mi
146,zaprtega,zaprt,ega
147,ogroženo,ogrožen,o
148,avtorja,avtor,ja
149,bokov,bok,ov
150,ugotovljeno,ugotovljen,o
151,tistim,tisti,m
152,reporterju,reporter,ju
153,vsakdana,vsakdan,a
154,županovo,županov,o
155,napisih,napis,ih
156,predsedniku,predsednik,u
157,umirjenih,umirjen,ih
158,dežjem,dež,jem
159,vprašljivo,vprašljiv,o
160,huda,hud,a
161,namenom,namen,om
162,zainteresirano,zainteresiran,o
163,zapisom,zapis,om
164,argona,argon,a
165,novinarji,novinar,ji
166,preširoke,preširok,e
167,načini,način,i
168,uprizarjanjem,uprizarjanje,m
169,ujetega,ujet,ega
170,zaželena,zaželen,a
171,truda,trud,a
172,osamljeni,osamljen,i
173,vzhodu,vzhod,u
174,filmih,film,ih
175,samozaznavami,samozaznava,mi
176,ognjemeti,ognjemet,i
177,fotografe,fotograf,e
178,mesecu,mesec,u
179,poplavljeno,poplavljen,o
180,sebi,se,bi
181,latinskih,latinski,h
182,pirino,pirin,o
183,froci,froc,i
184,izgredih,izgred,ih
185,registrirana,registriran,a
186,zadnjim,zadnji,m
187,splavom,splav,om
188,flashmobi,flashmob,i
189,subjektov,subjekt,ov
190,osrednjim,osrednji,m
191,tekstu,tekst,u
192,šokerjem,šoker,jem
193,sestavljena,sestavljen,a
194,onim,oni,m
195,sadov,sad,ov
196,kristalinskih,kristalinski,h
197,dopuščajoča,dopuščajoč,a
198,nadrejena,nadrejen,a
199,usmerjenim,usmerjen,im
200,dlanmi,dlan,mi
201,preračunljivosti,preračunljivost,i
202,prepirljivi,prepirljiv,i
203,veleposlanika,veleposlanik,a
204,zastopniku,zastopnik,u
205,balzamom,balzam,om
206,izvirnikom,izvirnik,om
207,ukaza,ukaz,a
208,steklom,steklo,m
209,samimi,sam,imi
210,varljive,varljiv,e
211,strahom,strah,om
212,odkrita,odkrit,a
213,predmetih,predmet,ih
214,živaljo,žival,jo
215,gozdov,gozd,ov
216,celih,cel,ih
217,tujo,tuj,o
218,premostitvenega,premostitven,ega
219,raka,rak,a
220,slovarjem,slovar,jem
221,prvaki,prvak,i
222,klubih,klub,ih
223,premazani,premazan,i
224,sveža,svež,a
225,organizacijah,organizacija,h
226,oranjem,oranje,m
227,zbirokratizirana,zbirokratiziran,a
228,podvigi,podvig,i
229,motene,moten,e
230,konjskih,konjski,h
231,vira,vir,a
232,odmoru,odmor,u
233,stare,star,e
234,svojeglavo,svojeglav,o
235,sodelujočim,sodelujoč,im
236,izumih,izum,ih
237,izpopolnjena,izpopolnjen,a
238,pridobljenih,pridobljen,ih
239,zastarelih,zastarel,ih
240,tečaje,tečaj,e
241,odebeljene,odebeljen,e
242,sinu,sin,u
243,ekcemi,ekcem,i
244,prvakinjam,prvakinja,m
245,elementov,element,ov
246,trebuha,trebuh,a
247,rožaste,rožast,e
248,albumu,album,u
249,kongresu,kongres,u
250,nasmehi,nasmeh,i
251,stisku,stisk,u
252,zanimivi,zanimiv,i
253,opisana,opisan,a
254,drese,dres,e
255,motorja,motor,ja
256,tečajev,tečaj,ev
257,slane,slan,e
258,meščani,meščan,i
259,ljubo,ljub,o
260,univerzuma,univerzum,a
261,izkazane,izkazan,e
262,videotraku,videotrak,u
263,grožnjah,grožnja,h
264,ribičev,ribič,ev
265,detektivom,detektiv,om
266,bogastvom,bogastvo,m
267,neizplačanih,neizplačan,ih
268,vzpostavljena,vzpostavljen,a
269,požiralnika,požiralnik,a
270,ponarejenih,ponarejen,ih
271,nakopičene,nakopičen,e
272,nakupom,nakup,om
273,laseh,las,eh
274,brezimnosti,brezimnost,i
275,turnirjih,turnir,jih
276,majorjih,major,jih
277,potepuha,potepuh,a
278,starostjo,starost,jo
279,kadettom,kadett,om
280,vrvjo,vrv,jo
281,italijanskih,italijanski,h
282,poskusom,poskus,om
283,šankom,šank,om
284,brvi,brv,i
285,krajih,kraj,ih
286,avtohtone,avtohton,e
287,krapi,krap,i
288,severnoameriških,severnoameriški,h
289,včlanjenih,včlanjen,ih
290,suhega,suh,ega
291,odprtemu,odprt,emu
292,nogometa,nogomet,a
293,atentatov,atentat,ov
294,informacijskimi,informacijski,mi
295,obrisih,obris,ih
296,okriljem,okrilje,m
297,neizkušeno,neizkušen,o
298,vzrokih,vzrok,ih
299,pesniki,pesnik,i
300,vladam,vlada,m
301,moteča,moteč,a
302,dlani,dlan,i
303,enostranskosti,enostranskost,i
304,zmajevim,zmajev,im
305,načinom,način,om
306,raztežajev,raztežaj,ev
307,bogovom,bog,ovom
308,hribe,hrib,e
309,procesih,proces,ih
310,slabi,slab,i
311,desetimi,deset,imi
312,iskalnikom,iskalnik,om
313,ruševinah,ruševina,h
314,vrtovi,vrt,ovi
315,strtih,strt,ih
316,slovanofilstvom,slovanofilstvo,m
317,osebnosti,osebnost,i
318,križarji,križar,ji
319,rdečemu,rdeč,emu
320,čipkah,čipka,h
321,ameriškimi,ameriški,mi
322,pacienti,pacient,i
323,načrtovanjem,načrtovanje,m
324,kioski,kiosk,i
325,pravilom,pravilo,m
326,petnajstimi,petnajst,imi
327,terabajtov,terabajt,ov
328,satelitov,satelit,ov
329,opredeljenih,opredeljen,ih
330,visokih,visok,ih
331,sproščenim,sproščen,im
332,gozdove,gozd,ove
333,etapah,etapa,h
334,knjigah,knjiga,h
335,izraza,izraz,a
336,zameglevanjem,zameglevanje,m
337,skoke,skok,e
338,uradovih,uradov,ih
339,tihi,tih,i
340,rastlinjakih,rastlinjak,ih
341,jezikih,jezik,ih
342,navadah,navada,h
343,takim,tak,im
344,razredom,razred,om
345,nepopravljivo,nepopravljiv,o
346,učinkovito,učinkovit,o
347,razpoložena,razpoložen,a
348,zahoda,zahod,a
349,korenjem,korenje,m
350,evropskimi,evropski,mi
351,časnike,časnik,e
352,prestolonaslednika,prestolonaslednik,a
353,minuse,minus,e
354,premeteno,premeten,o
355,zavodi,zavod,i
356,gotovostjo,gotovost,jo
357,pretehtanimi,pretehtan,imi
358,pepela,pepel,a
359,kibernapadi,kibernapad,i
360,virusih,virus,ih
361,vnetljivih,vnetljiv,ih
362,kraljevega,kraljev,ega
363,odstranjeni,odstranjen,i
364,obličjem,obličje,m
365,zavodov,zavod,ov
366,utelešeni,utelešen,i
367,laserja,laser,ja
368,operatorja,operator,ja
369,sedečo,sedeč,o
370,dragocenih,dragocen,ih
371,prejemnike,prejemnik,e
372,skalami,skala,mi
373,začrtana,začrtan,a
374,glavami,glava,mi
375,obsega,obseg,a
376,nefrita,nefrit,a
377,premnoge,premnog,e
378,namembnosti,namembnost,i
379,vlaka,vlak,a
380,ukazu,ukaz,u
381,romanu,roman,u
382,slabosti,slabost,i
383,potoka,potok,a
384,škodljivo,škodljiv,o
385,sodnikovega,sodnikov,ega
386,majhnosti,majhnost,i
387,preleta,prelet,a
388,popuste,popust,e
389,treninga,trening,a
390,potrošnikom,potrošnik,om
391,seminarje,seminar,je
392,gnjati,gnjat,i
393,izdanega,izdan,ega
394,nastopu,nastop,u
395,zrelosti,zrelost,i
396,vprašalnike,vprašalnik,e
397,primerov,primer,ov
398,kometu,komet,u
399,imenovano,imenovan,o
400,tveganjem,tveganje,m
401,zapore,zapor,e
402,vrtiljaka,vrtiljak,a
403,članicah,članica,h
404,prijateljih,prijatelj,ih
405,polotoku,polotok,u
406,endotoksinu,endotoksin,u
407,danem,dan,em
408,slapovi,slap,ovi
409,vpliva,vpliv,a
410,utori,utor,i
411,dodeljene,dodeljen,e
412,napihnjenosti,napihnjenost,i
413,prihodu,prihod,u
414,štadiona,štadion,a
415,neosvojljivo,neosvojljiv,o
416,diklorobenzamida,diklorobenzamid,a
417,odloženih,odložen,ih
418,tlaka,tlak,a
419,finišem,finiš,em
420,vrsticami,vrstica,mi
421,nesprejemljivega,nesprejemljiv,ega
422,brezzobo,brezzob,o
423,monarha,monarh,a
424,prebodi,prebod,i
425,nasičeni,nasičen,i
426,razlikam,razlika,m
427,bolgarskih,bolgarski,h
428,enakega,enak,ega
429,oboroženi,oborožen,i
430,oguljeno,oguljen,o
431,vnosa,vnos,a
432,neizgovorjeno,neizgovorjen,o
433,interesom,interes,om
434,pogosto,pogost,o
435,sprejemanjem,sprejemanje,m
436,stopnjah,stopnja,h
437,neusmiljenemu,neusmiljen,emu
438,akti,akt,i
439,sveta,svet,a
440,neumnosti,neumnost,i
441,kroga,krog,a
442,njegovih,njegov,ih
443,močjo,moč,jo
444,akumulatorje,akumulator,je
445,skritega,skrit,ega
446,prednostjo,prednost,jo
447,epidemioloških,epidemiološki,h
448,nagonom,nagon,om
449,mogoči,mogoč,i
450,sovinjona,sovinjon,a
451,razgibana,razgiban,a
452,čekane,čekan,e
453,njeno,njen,o
454,brskalnikih,brskalnik,ih
455,motorjev,motor,jev
456,kombinirani,kombiniran,i
457,prilagodljivo,prilagodljiv,o
458,izdani,izdan,i
459,valovih,val,ovih
460,krivo,kriv,o
461,vinogradih,vinograd,ih
462,alzheimerjeve,alzheimerjev,e
463,poroštvom,poroštvo,m
464,previsokimi,previsok,imi
465,umrle,umrl,e
466,priložena,priložen,a
467,majaronom,majaron,om
468,zapuščena,zapuščen,a
469,posameznikovo,posameznikov,o
470,dogovorom,dogovor,om
471,sumljiva,sumljiv,a
472,vladarju,vladar,ju
473,zmagami,zmaga,mi
474,laboratoriju,laboratorij,u
475,študijem,študij,em
476,povabljena,povabljen,a
477,našem,naš,em
478,dejavniki,dejavnik,i
479,metodah,metoda,h
480,giganti,gigant,i
481,krovu,krov,u
482,negotovimi,negotov,imi
483,namenjene,namenjen,e
484,poželjivosti,poželjivost,i
485,poplavljenih,poplavljen,ih
486,dobrinam,dobrina,m
487,oblekah,obleka,h
488,nezavarovanem,nezavarovan,em
489,subjekti,subjekt,i
490,sina,sin,a
491,teoloških,teološki,h
492,uporov,upor,ov
493,aktualnosti,aktualnost,i
494,presnete,presnet,e
495,raki,rak,i
496,luftarjem,luftar,jem
497,krivi,kriv,i
498,duhovnike,duhovnik,e
499,zunanjostjo,zunanjost,jo
500,gostujočih,gostujoč,ih
501,koša,koš,a
502,dlakavosti,dlakavost,i
503,verzi,verz,i
504,pozdrave,pozdrav,e
505,strogosti,strogost,i
506,naziva,naziv,a
507,travnikih,travnik,ih
508,stekleničeno,stekleničen,o
509,temnopolti,temnopolt,i
510,komentarjih,komentar,jih
511,pogreba,pogreb,a
512,poskusi,poskus,i
513,poslano,poslan,o
514,ptičjih,ptičji,h
515,oddaljenih,oddaljen,ih
516,zunanjosti,zunanjost,i
517,popravljene,popravljen,e
518,sladoledi,sladoled,i
519,tenisu,tenis,u
520,starše,starš,e
521,presneta,presnet,a
522,brezposelnostjo,brezposelnost,jo
523,dopustov,dopust,ov
524,izobraženi,izobražen,i
525,izgovora,izgovor,a
526,agentom,agent,om
527,dogovoru,dogovor,u
528,zvezdah,zvezda,h
529,pomaknjena,pomaknjen,a
530,obdelana,obdelan,a
531,obsegu,obseg,u
532,toksine,toksin,e
533,cesarjevega,cesarjev,ega
534,slojih,sloj,ih
535,roverja,rover,ja
536,integrirano,integriran,o
537,oficirjem,oficir,jem
538,pričakovanjem,pričakovanje,m
539,ustaljenega,ustaljen,ega
540,ustnicah,ustnica,h
541,nasprotnikov,nasprotnik,ov
542,teke,tek,e
543,ostala,ostal,a
544,načinu,način,u
545,oldtimerji,oldtimer,ji
546,spremembam,sprememba,m
547,gospodarskim,gospodarski,m
548,mandatov,mandat,ov
549,toge,tog,e
550,amonijaka,amonijak,a
551,pomarančami,pomaranča,mi
552,bilijona,bilijon,a
553,zakraselih,zakrasel,ih
554,pomanjkljivo,pomanjkljiv,o
555,favorita,favorit,a
556,kontingenta,kontingent,a
557,člani,član,i
558,razglašena,razglašen,a
559,muslimanskim,muslimanski,m
560,omejena,omejen,a
561,sankcijam,sankcija,m
562,komiteja,komite,ja
563,hidrolizirano,hidroliziran,o
564,mladiči,mladič,i
565,gledalčevem,gledalčev,em
566,razstavljena,razstavljen,a
567,prerokov,prerok,ov
568,sedanjih,sedanji,h
569,nobenemu,noben,emu
570,prodora,prodor,a
571,sopotnikovem,sopotnikov,em
572,ozaveščenosti,ozaveščenost,i
573,primernosti,primernost,i
574,odhajajočimi,odhajajoč,imi
575,zapori,zapor,i
576,neznanih,neznan,ih
577,teku,tek,u
578,obračunom,obračun,om
579,dnevniku,dnevnik,u
580,obstoječimi,obstoječ,imi
581,spoznavajočega,spoznavajoč,ega
582,ponatisi,ponatis,i
583,sklicem,sklic,em
584,študijskih,študijski,h
585,obloženi,obložen,i
586,oblečena,oblečen,a
587,levi,lev,i
588,rečenim,rečen,im
589,antibiotikov,antibiotik,ov
590,premika,premik,a
591,grižljajih,grižljaj,ih
592,ločljivostjo,ločljivost,jo
593,prižgane,prižgan,e
594,razbremenjeni,razbremenjen,i
595,planeti,planet,i
596,učinkoviti,učinkovit,i
597,zagnani,zagnan,i
598,leve,lev,e
599,vozu,voz,u
600,uspehu,uspeh,u
601,elektrolitskih,elektrolitski,h
602,priznana,priznan,a
603,sistema,sistem,a
604,njenega,njen,ega
605,pogojeni,pogojen,i
606,demokrati,demokrat,i
607,verzu,verz,u
608,vlomljeno,vlomljen,o
609,plašča,plašč,a
610,pisani,pisan,i
611,potnikov,potnik,ov
612,potezami,poteza,mi
613,pomnilniku,pomnilnik,u
614,zagonom,zagon,om
615,zamolčanim,zamolčan,im
616,zelenkaste,zelenkast,e
617,plesočem,plesoč,em
618,izpeljana,izpeljan,a
619,posameznika,posameznik,a
620,nakupi,nakup,i
621,jesenjo,jesen,jo
622,otvoritvena,otvoritven,a
623,nepremostljive,nepremostljiv,e
624,sprejeti,sprejet,i
625,prsta,prst,a
626,domu,dom,u
627,zamrznjena,zamrznjen,a
628,pooblaščeni,pooblaščen,i
629,položaje,položaj,e
630,rotavirusi,rotavirus,i
631,slehernikov,slehernik,ov
632,materiala,material,a
633,silovitim,silovit,im
634,obubožanih,obubožan,ih
635,geselskim,geselski,m
636,obolelih,obolel,ih
637,koristnosti,koristnost,i
638,mestom,mesto,m
639,nalezljiva,nalezljiv,a
640,stimulansov,stimulans,ov
641,conteja,conte,ja
642,prestarih,prestar,ih
643,favoritom,favorit,om
644,razgibano,razgiban,o
645,zaporu,zapor,u
646,ministrstvoma,ministrstvo,ma
647,krutem,krut,em
648,petindvajsetih,petindvajset,ih
649,brkov,brk,ov
650,mesarskih,mesarski,h
651,mineralov,mineral,ov
652,vojaških,vojaški,h
653,mrazu,mraz,u
654,cepljivega,cepljiv,ega
655,imeniku,imenik,u
656,vodenega,voden,ega
657,pločevinkami,pločevinka,mi
658,izpitov,izpit,ov
659,goreči,goreč,i
660,bahavemu,bahav,emu
661,stopnicah,stopnica,h
662,učenjakov,učenjak,ov
663,uroke,urok,e
664,njegovega,njegov,ega
665,svetega,svet,ega
666,krite,krit,e
667,kemiki,kemik,i
668,otožnosti,otožnost,i
669,gibu,gib,u
670,lepa,lep,a
671,konstruiranih,konstruiran,ih
672,gotovim,gotov,im
673,povzeto,povzet,o
674,razrezano,razrezan,o
675,diskaste,diskast,e
676,polov,pol,ov
677,osvojene,osvojen,e
678,manekenstvom,manekenstvo,m
679,izplačane,izplačan,e
680,kombija,kombi,ja
681,magnezija,magnezij,a
682,litijeve,litijev,e
683,kuhana,kuhan,a
684,temelje,temelj,e
685,porazov,poraz,ov
686,tire,tir,e
687,tovariše,tovariš,e
688,likvidnosti,likvidnost,i
689,dežju,dež,ju
690,potrditvene,potrditven,e
691,častniki,častnik,i
692,opaženo,opažen,o
693,vašo,vaš,o
694,borbah,borba,h
695,zvezdniki,zvezdnik,i
696,obsedena,obseden,a
697,presežena,presežen,a
698,doseženih,dosežen,ih
699,sadeži,sadež,i
700,poimenovanih,poimenovan,ih
701,brati,brat,i
702,dovršene,dovršen,e
703,boni,bon,i
704,zvoka,zvok,a
705,oboževana,oboževan,a
706,gorjanskih,gorjanski,h
707,evrov,evro,v
708,vhodu,vhod,u
709,preglednosti,preglednost,i
710,znanih,znan,ih
711,neuspehom,neuspeh,om
712,načrtovane,načrtovan,e
713,pretovorjenega,pretovorjen,ega
714,prvakov,prvak,ov
715,ameriškima,ameriški,ma
716,nosovoma,nos,ovoma
717,jugu,jug,u
718,noža,nož,a
719,šaši,šaš,i
720,generalova,generalov,a
721,snegu,sneg,u
722,prilivov,priliv,ov
723,neosvinčeni,neosvinčen,i
724,prostorskih,prostorski,h
725,rešena,rešen,a
726,strukturiranosti,strukturiranost,i
727,socialistov,socialist,ov
728,sklepe,sklep,e
729,slovitega,slovit,ega
730,urejene,urejen,e
731,telegrafu,telegraf,u
732,lokalih,lokal,ih
733,pripravljenih,pripravljen,ih
734,predmeti,predmet,i
735,vsakega,vsak,ega
736,neizplačane,neizplačan,e
737,njeni,njen,i
738,nivoja,nivo,ja
739,leoparda,leopard,a
740,zaprte,zaprt,e
741,ponujeno,ponujen,o
742,samozavesti,samozavest,i
743,zaobljenim,zaobljen,im
744,orlovih,orlov,ih
745,zgledi,zgled,i
746,hotdogov,hotdog,ov
747,vsakih,vsak,ih
748,prizadeti,prizadet,i
749,izpostavljenostjo,izpostavljenost,jo
750,podeželskih,podeželski,h
751,modrosti,modrost,i
752,črtah,črta,h
753,lova,lov,a
754,tehnoloških,tehnološki,h
755,napadalnosti,napadalnost,i
756,goli,gol,i
757,osebjem,osebje,m
758,zgodovinskih,zgodovinski,h
759,stolpu,stolp,u
760,steklanih,steklan,ih
761,šolarja,šolar,ja
762,splavih,splav,ih
763,kontrastih,kontrast,ih
764,temeljih,temelj,ih
765,programih,program,ih
766,visoških,visoški,h
767,usnjenim,usnjen,im
768,gozdarskih,gozdarski,h
769,bolezenskih,bolezenski,h
770,zaskrbljene,zaskrbljen,e
771,zapolnjene,zapolnjen,e
772,klubi,klub,i
773,črvom,črv,om
774,blogu,blog,u
775,demokratičnosti,demokratičnost,i
776,nedotakljivi,nedotakljiv,i
777,živalih,žival,ih
778,zasedeno,zaseden,o
779,legendah,legenda,h
780,zbrana,zbran,a
781,deloma,del,oma
782,devetih,devet,ih
783,referendumu,referendum,u
784,zbornikih,zbornik,ih
785,specializirani,specializiran,i
786,imeni,ime,ni
787,tramvaja,tramvaj,a
788,vpletenimi,vpleten,imi
789,prikazana,prikazan,a
790,razbremenjene,razbremenjen,e
791,redu,red,u
792,odhodu,odhod,u
793,rani,ran,i
794,kajenjem,kajenje,m
795,prihranjeno,prihranjen,o
796,amandmaje,amandma,je
797,obstoječe,obstoječ,e
798,paracetamolom,paracetamol,om
799,padalom,padalo,m
800,zapletih,zaplet,ih
801,prepognjene,prepognjen,e
802,zasužnjene,zasužnjen,e
803,sprehoda,sprehod,a
804,predpisom,predpis,om
805,žarometoma,žaromet,oma
806,nepriljubljenih,nepriljubljen,ih
807,presenečeni,presenečen,i
808,denarju,denar,ju
809,datumi,datum,i
810,aprilom,april,om
811,taki,tak,i
812,vonjem,vonj,em
813,visoko,visok,o
814,nacionalizirani,nacionaliziran,i
815,inštitutom,inštitut,om
816,angažirani,angažiran,i
817,robove,rob,ove
818,stolu,stol,u
819,živečim,živeč,im
820,preračunanega,preračunan,ega
821,rudarji,rudar,ji
822,nobenim,noben,im
823,obsege,obseg,e
824,skrbeh,skrb,eh
825,hudo,hud,o
826,dejanjem,dejanje,m
827,albuma,album,a
828,prelepljeni,prelepljen,i
829,preskušnjah,preskušnja,h
830,parfume,parfum,e
831,ravnodušnostjo,ravnodušnost,jo
832,časti,čast,i
833,raztopljenega,raztopljen,ega
834,zaposlene,zaposlen,e
835,spoznanjem,spoznanje,m
836,vodnjakov,vodnjak,ov
837,zadevam,zadeva,m
838,pogostnosti,pogostnost,i
839,slogu,slog,u
840,rojstvom,rojstvo,m
841,izgnane,izgnan,e
842,zgodovinarja,zgodovinar,ja
843,kuponov,kupon,ov
844,klorida,klorid,a
845,upnikov,upnik,ov
846,celovito,celovit,o
847,nedokončane,nedokončan,e
848,direktorja,direktor,ja
849,minimuma,minimum,a
850,mraku,mrak,u
851,osvetljena,osvetljen,a
852,zadolžena,zadolžen,a
853,oddaljene,oddaljen,e
854,deklicam,deklica,m
855,letake,letak,e
856,zagovorniki,zagovornik,i
857,laufarji,laufar,ji
858,razčlembah,razčlemba,h
859,ustanovah,ustanova,h
860,notranjim,notranji,m
861,premišljeni,premišljen,i
862,spetimi,spet,imi
863,poskusov,poskus,ov
864,ostalo,ostal,o
865,bazenov,bazen,ov
866,tiho,tih,o
867,trojanskih,trojanski,h
868,ljudskih,ljudski,h
869,športniku,športnik,u
870,predgovornikom,predgovornik,om
871,sklepov,sklep,ov
872,rojena,rojen,a
873,miselnega,miseln,ega
874,nožem,nož,em
875,renesančniki,renesančnik,i
876,japonskih,japonski,h
877,brodolomu,brodolom,u
878,njihove,njihov,e
879,urbanem,urban,em
880,obiskanem,obiskan,em
881,opremljenega,opremljen,ega
882,neusklajenega,neusklajen,ega
883,rimskimi,rimski,mi
884,pločnikov,pločnik,ov
885,avtomobilu,avtomobil,u
886,teritorije,teritorij,e
887,njenimi,njen,imi
888,okvirji,okvir,ji
889,neizrazite,neizrazit,e
890,jajčecem,jajčece,m
891,športih,šport,ih
892,laksativom,laksativ,om
893,avtobusu,avtobus,u
894,poročena,poročen,a
895,heroina,heroin,a
896,preživele,preživel,e
897,šolskim,šolski,m
898,zadržani,zadržan,i
899,pozdrava,pozdrav,a
900,koroških,koroški,h
901,nekaterimi,nekateri,mi
902,samčevem,samčev,em
903,pršiču,pršič,u
904,roparjem,ropar,jem
905,zaščiteno,zaščiten,o
906,farmarjih,farmar,jih
907,orisana,orisan,a
908,poslušnosti,poslušnost,i
909,večera,večer,a
910,križu,križ,u
911,značajev,značaj,ev
912,izpita,izpit,a
913,sira,sir,a
914,vgrajeni,vgrajen,i
915,neprijetnostmi,neprijetnost,mi
916,človekovem,človekov,em
917,vključeni,vključen,i
918,prazniki,praznik,i
919,razredih,razred,ih
920,medvrstniških,medvrstniški,h
921,elektronskim,elektronski,m
922,slikarja,slikar,ja
923,snovi,snov,i
924,zločinih,zločin,ih
925,glavate,glavat,e
926,obremenjena,obremenjen,a
927,znižanjem,znižanje,m
928,boleči,boleč,i
929,vezane,vezan,e
930,lopovom,lopov,om
931,razcepljenih,razcepljen,ih
932,pretepenih,pretepen,ih
933,kočicah,kočica,h
934,posamezniki,posameznik,i
935,izvirnosti,izvirnost,i
936,obnovljene,obnovljen,e
937,omenjenem,omenjen,em
938,urina,urin,a
939,riža,riž,a
940,veliki,velik,i
941,standardov,standard,ov
942,prijatelja,prijatelj,a
943,upesnjeno,upesnjen,o
944,vrzeli,vrzel,i
945,korenu,koren,u
946,vesoljskih,vesoljski,h
947,tujim,tuj,im
948,pogreznjeni,pogreznjen,i
949,vsako,vsak,o
950,pikami,pika,mi
951,izvoru,izvor,u
952,razširjene,razširjen,e
953,ozaveščenostjo,ozaveščenost,jo
954,jajčnikom,jajčnik,om
955,prostore,prostor,e
956,prerezana,prerezan,a
957,našo,naš,o
958,skokov,skok,ov
959,ogorčeni,ogorčen,i
960,oceanom,ocean,om
961,duhove,duh,ove
962,uveljavljenem,uveljavljen,em
963,skupnosti,skupnost,i
964,neurjem,neurje,m
965,logih,log,ih
966,priljubljeni,priljubljen,i
967,časopisu,časopis,u
968,izpostavljena,izpostavljen,a
969,glasbeniku,glasbenik,u
970,foruma,forum,a
971,vodniku,vodnik,u
972,opozicijskih,opozicijski,h
973,enem,en,em
974,raziskovanjem,raziskovanje,m
975,družbeniki,družbenik,i
976,tečaji,tečaj,i
977,trni,trn,i
978,uradniki,uradnik,i
979,puča,puč,a
980,značajskimi,značajski,mi
981,dejavnostmi,dejavnost,mi
