,full_word,pt1,rest
812,believes,believe,s
813,partnered,partner,ed
814,planning,plan,ning
815,shortened,shorten,ed
816,wines,wine,s
817,circulations,circulation,s
818,perfumes,perfume,s
819,Americas,America,s
820,originated,originate,d
821,tasks,task,s
822,hinges,hing,es
823,networks,network,s
824,earthquakes,earthquake,s
825,pyramids,pyramid,s
826,accouterments,accouterment,s
827,avenues,avenue,s
828,visiting,visit,ing
829,arterials,arterial,s
830,think-,think,-
831,reservoirs,reservoir,s
832,lungs,lung,s
833,shafts,shaft,s
834,guests,guest,s
835,tactics,tactic,s
836,miles,mile,s
837,milling,mill,ing
838,sinking,sink,ing
839,slanting,slant,ing
840,sectors,sector,s
841,heading,head,ing
842,flakes,flake,s
843,noises,noise,s
844,dwellers,dweller,s
845,colors,color,s
846,oozed,ooze,d
847,deleted,delete,d
848,repaired,repair,ed
849,scramblers,scrambler,s
850,winces,wince,s
851,prompting,prompt,ing
852,girls,girl,s
853,containers,container,s
854,mermaids,mermaid,s
855,outs,out,s
856,drafting,draft,ing
857,refugees,refugee,s
858,calibrated,calibrate,d
859,Texans,Texan,s
860,flooding,flood,ing
861,frowned,frown,ed
862,feeds,feed,s
863,accomplishments,accomplishment,s
864,laughing,laugh,ing
865,attempted,attempt,ed
866,towns,town,s
867,embowered,embower,ed
868,viewpoints,viewpoint,s
869,correspondences,correspondence,s
870,substances,substance,s
871,demons,demon,s
872,wearing,wear,ing
873,added,add,ed
874,inhabitants,inhabitant,s
875,emphasizes,emphasize,s
876,minds,mind,s
877,doctors,doctor,s
878,discussing,discuss,ing
879,bays,bay,s
880,peasants,peasant,s
881,skirts,skirt,s
882,knees,knee,s
883,interpreting,interpret,ing
884,bottoms,bottom,s
885,inferences,inference,s
886,statements,statement,s
887,olives,olive,s
888,scrambled,scramble,d
889,spelling,spell,ing
890,authors,author,s
891,subdomains,subdomain,s
892,lofts,loft,s
893,rescinded,rescind,ed
894,accomplished,accomplish,ed
895,publishers,publisher,s
896,walks,walk,s
897,packages,package,s
898,glared,glare,d
899,beckons,beckon,s
900,plazas,plaza,s
901,supporters,supporter,s
902,killings,killing,s
903,Wars,War,s
904,killing,kill,ing
905,guaranteed,guarantee,d
906,boutiques,boutique,s
907,styles,style,s
908,photographers,photographer,s
909,traveling,travel,ing
910,motorways,motorway,s
911,darkest,dark,est
912,reproduced,reproduce,d
913,containing,contain,ing
914,tarred,tar,red
915,vehicles,vehicle,s
916,doomed,doom,ed
917,feathers,feather,s
918,lists,list,s
919,times,time,s
920,pages,page,s
921,preservatives,preservative,s
922,constitutes,constitute,s
923,schedules,schedule,s
924,analyzed,analyze,d
925,Edwards,Edward,s
926,stocking,stock,ing
927,chartering,charter,ing
928,cockles,cockle,s
929,manipulated,manipulate,d
930,continued,continue,d
931,faces,face,s
932,ordained,ordain,ed
933,gladdened,gladden,ed
934,horseshoes,horseshoe,s
935,Jews,Jew,s
936,Roaring,Roar,ing
937,inhabiting,inhabit,ing
938,adopted,adopt,ed
939,regarded,regard,ed
940,slaveholders,slaveholder,s
941,aiming,aim,ing
942,reviewing,review,ing
943,taxied,taxi,ed
944,goes,go,es
945,meals,meal,s
946,denying,deny,ing
947,blankets,blanket,s
948,hairs,hair,s
949,officials,official,s
950,dates,date,s
951,reverted,revert,ed
952,props,prop,s
953,directors,director,s
954,squawking,squawk,ing
955,concerning,concern,ing
956,donors,donor,s
957,pointing,point,ing
958,co-founded,co-found,ed
959,provides,provide,s
960,allows,allow,s
961,dismissed,dismiss,ed
962,concepts,concept,s
963,predicted,predict,ed
964,creations,creation,s
965,purchased,purchase,d
966,tales,tale,s
967,journals,journal,s
968,ligaments,ligament,s
969,terms,term,s
970,selecting,select,ing
971,polluted,pollute,d
972,bases,base,s
973,leprechauns,leprechaun,s
974,seas,sea,s
975,hitting,hit,ting
976,beaten,beat,en
977,segregationists,segregationist,s
978,marshes,marsh,es
979,socks,sock,s
980,customs,custom,s
981,routines,routine,s
982,collaborated,collaborate,d
983,lowering,lower,ing
984,illustrates,illustrate,s
985,provisions,provision,s
986,rapists,rapist,s
987,transforms,transform,s
988,gloves,glove,s
989,perspectives,perspective,s
990,docks,dock,s
991,flown,flow,n
992,contacted,contact,ed
993,alarming,alarm,ing
994,Battles,Battle,s
995,mentioning,mention,ing
996,campaigning,campaign,ing
997,launching,launch,ing
998,commitments,commitment,s
999,bears,bear,s
1000,mobiles,mobile,s
1001,returned,return,ed
1002,exhibits,exhibit,s
1003,marginalized,marginalize,d
1004,geologists,geologist,s
1005,CDs,CD,s
1006,officers,officer,s
1007,annoyances,annoyance,s
1008,suits,suit,s
1009,sorts,sort,s
1010,watering,water,ing
1011,greeted,greet,ed
1012,ascetics,ascetic,s
1013,derived,derive,d
1014,imprisoned,imprison,ed
1015,bigger,big,ger
1016,evolved,evolve,d
1017,magnifying,magnify,ing
1018,appointed,appoint,ed
1019,identifying,identify,ing
1020,comments,comment,s
1021,ventures,venture,s
1022,waves,wave,s
1023,savages,savage,s
1024,ribs,rib,s
1025,organizations,organization,s
1026,habits,habit,s
1027,besieged,besiege,d
1028,compounds,compound,s
1029,enjoyed,enjoy,ed
1030,rains,rain,s
1031,dispatched,dispatch,ed
1032,videos,video,s
1033,sounds,sound,s
1034,Builders,Builder,s
1035,prolonged,prolong,ed
1036,donned,don,ned
1037,Nations,Nation,s
1038,winked,wink,ed
1039,tens,ten,s
1040,punctuated,punctuate,d
1041,incensed,incense,d
1042,honored,honor,ed
1043,airlines,airline,s
1044,frolicking,frolick,ing
1045,winking,wink,ing
1046,pan-democrats,pan-democrat,s
1047,diminishes,diminish,es
1048,opinions,opinion,s
1049,later,late,r
1050,referred,refer,red
1051,pinpointed,pinpoint,ed
1052,dresses,dress,es
1053,dinosaurs,dinosaur,s
1054,talked,talk,ed
1055,lengths,length,s
1056,reputations,reputation,s
1057,licenses,license,s
1058,gone,go,ne
1059,explains,explain,s
1060,formed,form,ed
1061,tempered,temper,ed
1062,brings,bring,s
1063,moans,moan,s
1064,stuffing,stuff,ing
1065,Folies,Folie,s
1066,Tours,Tour,s
1067,avoiding,avoid,ing
1068,actions,action,s
1069,accustomed,accustom,ed
1070,users,user,s
1071,obliterated,obliterate,d
1072,pantheons,pantheon,s
1073,stoats,stoat,s
1074,interactions,interaction,s
1075,happening,happen,ing
1076,boulevards,boulevard,s
1077,Goals,Goal,s
1078,jams,jam,s
1079,aspects,aspect,s
1080,generates,generate,s
1081,terrors,terror,s
1082,torrents,torrent,s
1083,accommodations,accommodation,s
1084,stationed,station,ed
1085,Øhavets,Øhavet,s
1086,strangers,stranger,s
1087,seeded,seed,ed
1088,suspected,suspect,ed
1089,offering,offer,ing
1090,puppets,puppet,s
1091,calmest,calm,est
1092,fortunes,fortune,s
1093,considerations,consideration,s
1094,letting,let,ting
1095,mapped,map,ped
1096,likened,liken,ed
1097,inscribed,inscribe,d
1098,flourishing,flourish,ing
1099,interspersed,intersperse,d
1100,hundreds,hundred,s
1101,hoaxes,hoax,es
1102,rounds,round,s
1103,considered,consider,ed
1104,lends,lend,s
1105,gifts,gift,s
1106,teachers,teacher,s
1107,hotels,hotel,s
1108,watched,watch,ed
1109,storybooks,storybook,s
1110,fundraising,fundrais,ing
1111,recognized,recognize,d
1112,dressers,dresser,s
1113,bugs,bug,s
1114,rises,rise,s
1115,united,unite,d
1116,essentials,essential,s
1117,oceans,ocean,s
1118,winks,wink,s
1119,suffering,suffer,ing
1120,guided,guide,d
1121,reeds,reed,s
1122,jogs,jog,s
1123,kilometers,kilometer,s
1124,texts,text,s
1125,cockpits,cockpit,s
1126,favoured,favour,ed
1127,employees,employee,s
1128,curves,curve,s
1129,nominated,nominate,d
1130,helping,help,ing
1131,Humvees,Humvee,s
1132,fired,fire,d
1133,sisters,sister,s
1134,lifted,lift,ed
1135,reinterred,reinter,red
1136,tripping,trip,ping
1137,points,point,s
1138,rosters,roster,s
1139,gains,gain,s
1140,floods,flood,s
1141,signaled,signal,ed
1142,folded,fold,ed
1143,bridges,bridge,s
1144,locusts,locust,s
1145,forming,form,ing
1146,artworks,artwork,s
1147,shopping,shop,ping
1148,wooing,woo,ing
1149,standing,stand,ing
1150,ways,way,s
1151,viewers,viewer,s
1152,oozes,ooze,s
1153,sooner,soon,er
1154,fullest,full,est
1155,scores,score,s
1156,components,component,s
1157,climbing,climb,ing
1158,being,be,ing
1159,embarked,embark,ed
1160,and,a,nd
1161,Animated,Animate,d
1162,shouted,shout,ed
1163,nobler,noble,r
1164,bolting,bolt,ing
1165,plates,plate,s
1166,particles,particle,s
1167,radiators,radiator,s
1168,planned,plan,ned
1169,emitting,emit,ting
1170,rebels,rebel,s
1171,capped,cap,ped
1172,viewing,view,ing
1173,awarded,award,ed
1174,responds,respond,s
1175,crawling,crawl,ing
1176,friends,friend,s
1177,regards,regard,s
1178,commented,comment,ed
1179,positions,position,s
1180,Senators,Senator,s
1181,snorted,snort,ed
1182,realized,realize,d
1183,equivalents,equivalent,s
1184,nephews,nephew,s
1185,adapted,adapt,ed
1186,rewarded,reward,ed
1187,Clouds,Cloud,s
1188,polygons,polygon,s
1189,accusations,accusation,s
1190,endeavors,endeavor,s
1191,editors,editor,s
1192,illuminated,illuminate,d
