,full_word,pt1,rest
296,intentaremos,intentar,emos
297,compensaron,compensar,on
298,capitanías,capitanía,s
299,numerosos,numeroso,s
300,papeletas,papeleta,s
301,humanidades,humanidad,es
302,medio-ambientales,medio-ambiental,es
303,peligros,peligro,s
304,precarios,precario,s
305,depredadores,depredador,es
306,noruegos,noruego,s
307,mostrara,mostrar,a
308,celosías,celosía,s
309,albergará,albergar,á
310,kilogramos,kilogramo,s
311,consumidos,consumido,s
312,estaría,estar,ía
313,hortalizas,hortaliza,s
314,disturbios,disturbio,s
315,ponentes,ponente,s
316,deportistas,deportista,s
317,sorprendentes,sorprendente,s
318,vectores,vector,es
319,exploraron,explorar,on
320,cabritos,cabrito,s
321,dejaron,dejar,on
322,medallas,medalla,s
323,supuestos,supuesto,s
324,adheridos,adherido,s
325,agresores,agresor,es
326,dotados,dotado,s
327,abordaron,abordar,on
328,bolivianos,boliviano,s
329,denunciaron,denunciar,on
330,producidos,producido,s
331,trasladarán,trasladar,án
332,desfavorecidos,desfavorecido,s
333,cargamentos,cargamento,s
334,intelectuales,intelectual,es
335,enfermos,enfermo,s
336,permanecerá,permanecer,á
337,pararía,parar,ía
338,fincas,finca,s
339,caramelos,caramelo,s
340,carcajadas,carcajada,s
341,trasplantes,trasplante,s
342,espaciales,espacial,es
343,llevará,llevar,á
344,dependerá,depender,á
345,trayectos,trayecto,s
346,preliminares,preliminar,es
347,bocadillos,bocadillo,s
348,ministeriales,ministerial,es
349,plásticos,plástico,s
350,protagonismos,protagonismo,s
351,servidores,servidor,es
352,dudas,duda,s
353,ciclos,ciclo,s
354,desventuras,desventura,s
355,folclóricos,folclórico,s
356,generará,generar,á
357,actuará,actuar,á
358,convertirá,convertir,á
359,fraudes,fraude,s
360,locuras,locura,s
361,siguientes,siguiente,s
362,reservas,reserva,s
363,favorecerían,favorecer,ían
364,cuartelillos,cuartelillo,s
365,calypsos,calypso,s
366,comarcales,comarcal,es
367,sensores,sensor,es
368,asistentes,asistente,s
369,acuíferos,acuífer,os
370,dispuestos,dispuesto,s
371,tristes,triste,s
372,beliceños,beliceño,s
373,prosperará,prosperar,á
374,permitirá,permitir,á
375,agregados,agregado,s
376,trajes,traje,s
377,rodillas,rodilla,s
378,optará,optar,á
379,peloteros,pelotero,s
380,fallecimientos,fallecimiento,s
381,redes,red,es
382,párpados,párpado,s
383,victoriosos,victorioso,s
384,pantanos,pantano,s
385,interesará,interesar,á
386,bebidas,bebida,s
387,cosméticos,cosmético,s
388,envases,envase,s
389,himnos,himno,s
390,autoridades,autoridad,es
391,disociados,disociado,s
392,cajas,caja,s
393,impedirá,impedir,á
394,convictos,convicto,s
395,escenarios,escenario,s
396,micras,micra,s
397,fracturas,fractura,s
398,inconvenientes,inconveniente,s
399,forzosos,forzoso,s
400,eventos,evento,s
401,tripas,tripa,s
402,noches,noche,s
403,reproducirán,reproducir,án
404,párkings,párking,s
405,devolverá,devolver,á
406,cables,cable,s
407,aéreos,aéreo,s
408,pívots,pívot,s
409,pronunciaron,pronunciar,on
410,correrías,correría,s
411,apuntes,apunte,s
412,gotas,gota,s
413,refinerías,refinería,s
414,orales,oral,es
415,forales,foral,es
416,comandos,comando,s
417,sorteos,sorteo,s
418,dichos,dicho,s
419,serbias,serbia,s
420,gallinetas,gallineta,s
421,expresaré,expresar,é
422,listos,listo,s
423,consejos,consejo,s
424,neonatos,neonato,s
425,décadas,década,s
426,ascensores,ascensor,es
427,jornadas,jornada,s
428,luminosos,luminoso,s
429,hábitos,hábito,s
430,ayudará,ayudar,á
431,rebanadas,rebanada,s
432,temáticos,temático,s
433,cuyos,cuyo,s
434,elevarán,elevar,án
435,contenedores,contenedor,es
436,escudos,escudo,s
437,bonaerenses,bonaerense,s
438,bichitos,bichito,s
439,varados,varado,s
440,banqueros,banquero,s
441,ovetenses,ovetense,s
442,escandalizaron,escandalizar,on
443,excluidos,excluido,s
444,piquetes,piquete,s
445,embates,embate,s
446,tirrias,tirria,s
447,ovejas,oveja,s
448,convertirán,convertir,án
449,elevaron,elevar,on
450,empañara,empañar,a
451,arrancaron,arrancar,on
452,productores,productor,es
453,putrefactos,putrefacto,s
454,desplazaron,desplazar,on
455,bebés,bebé,s
456,luchará,luchar,á
457,relacsos,relacso,s
458,bronquios,bronquio,s
459,coincidencias,coincidencia,s
460,pasivos,pasivo,s
461,invitadas,invitada,s
462,compras,compra,s
463,indeseados,indeseado,s
464,empeoraron,empeorar,on
465,ramos,ramo,s
466,prominentes,prominente,s
467,desperdicios,desperdicio,s
468,indexados,indexado,s
469,colocaron,colocar,on
470,correrá,correr,á
471,tomaron,tomar,on
472,regresarán,regresar,án
473,sancionadores,sancionador,es
474,inevitables,inevitable,s
475,manías,manía,s
476,ángeles,ángel,es
477,nobles,noble,s
478,integrantes,integrante,s
479,trapicheos,trapicheo,s
480,análogos,análogo,s
481,vería,ver,ía
482,adjuntos,adjunto,s
483,vascos,vasco,s
484,energías,energía,s
485,ingredientes,ingrediente,s
486,reparos,reparo,s
487,damas,dama,s
488,ametralladoras,ametralladora,s
489,serpentinas,serpentina,s
490,respetará,respetar,á
491,polémicas,polémica,s
492,usaron,usar,on
493,seminarios,seminario,s
494,incrementaría,incrementar,ía
495,puertos,puerto,s
496,apresuraron,apresurar,on
497,negociados,negociado,s
498,discursos,discurso,s
499,devastadora,devastador,a
500,ruegos,ruego,s
501,emplazamientos,emplazamiento,s
502,episodios,episodio,s
503,trasvasaría,trasvasar,ía
504,concentrados,concentrado,s
505,primeros,primero,s
506,mencionados,mencionado,s
507,litros,litro,s
508,patrullarán,patrullar,án
509,llenos,lleno,s
510,propuestos,propuesto,s
511,aumentarán,aumentar,án
512,zancadillas,zancadilla,s
513,pegados,pegado,s
514,cosechas,cosecha,s
515,tangibles,tangible,s
516,criaturas,criatura,s
517,genios,genio,s
518,fanfarrias,fanfarria,s
519,imprudencias,imprudencia,s
520,ficheros,fichero,s
521,socorristas,socorrista,s
522,frecuencias,frecuencia,s
523,pacíficos,pacífico,s
524,cánceres,cáncer,es
525,rotos,roto,s
526,defoliantes,defoliante,s
527,reconciliables,reconciliable,s
528,cuadrangulares,cuadrangular,es
529,abordarán,abordar,án
530,viajarán,viajar,án
531,increparon,increpar,on
532,cobertizos,cobertizo,s
533,plasmaron,plasmar,on
534,empleará,emplear,á
535,gnomos,gnomo,s
536,cáscaras,cáscara,s
537,ruedecillas,ruedecilla,s
538,carecerían,carecer,ían
539,vientos,viento,s
540,taquígrafos,taquígrafo,s
541,D-A,D,-A
542,juicios,juicio,s
543,compradores,comprador,es
544,amantes,amante,s
545,aforados,aforado,s
546,fundaron,fundar,on
547,debilidades,debilidad,es
548,canas,cana,s
549,atronadoras,atronador,as
550,homosexuales,homosexual,es
551,borraron,borrar,on
552,acancionados,acancionado,s
553,rechazaron,rechazar,on
554,naranjas,naranja,s
555,cruciales,crucial,es
556,temidos,temido,s
557,recrudecerán,recrudecer,án
558,cifraron,cifrar,on
559,puros,puro,s
560,solidarizaron,solidarizar,on
561,acompañara,acompañar,a
562,reprobables,reprobable,s
563,implicaría,implicar,ía
564,corredores,corredor,es
565,enterarás,enterar,ás
566,impenetrables,impenetrable,s
567,refinaron,refinar,on
568,extraños,extraño,s
569,ascendientes,ascendiente,s
570,asistirán,asistir,án
571,deberíamos,deber,íamos
572,disputará,disputar,á
573,actos,acto,s
574,pósters,póster,s
575,coordenadas,coordenada,s
576,psicológicos,psicológico,s
577,inventores,inventor,es
578,pobres,pobre,s
579,bombardeos,bombardeo,s
580,corinthianos,corinthiano,s
581,superficiales,superficial,es
582,varillas,varilla,s
583,CNN+,CNN,+
584,emitirán,emitir,án
585,pertenencias,pertenencia,s
586,caracterizarán,caracterizar,án
587,quasiunidimensionales,quasiunidimensional,es
588,compromisarios,compromisario,s
589,uvas,uva,s
590,autoritarios,autoritario,s
591,puyas,puya,s
592,desagradables,desagradable,s
593,prebendas,prebenda,s
594,protestantes,protestante,s
595,nitratos,nitrato,s
596,consecuencias,consecuencia,s
597,establecimientos,establecimiento,s
598,cabeceras,cabecera,s
599,mensualidades,mensualidad,es
600,llegaría,llegar,ía
601,inadecuados,inadecuado,s
602,arrebataron,arrebatar,on
603,pagaran,pagar,an
604,lenguajes,lenguaje,s
605,liderados,liderado,s
606,rizos,rizo,s
607,desestabilizadores,desestabilizador,es
608,sopas,sopa,s
609,cubiertos,cubierto,s
610,cláusulas,cláusula,s
611,meses,mes,es
612,delincuentes,delincuente,s
613,inyectaron,inyectar,on
614,valencianistas,valencianista,s
615,olvidados,olvidado,s
616,despacharon,despachar,on
617,veterinarios,veterinario,s
618,desfilaron,desfilar,on
619,empates,empate,s
620,sinsabores,sinsabor,es
621,cederán,ceder,án
622,secretos,secreto,s
623,repasará,repasar,á
624,electrónicos,electrónico,s
625,bebidos,bebido,s
626,visos,viso,s
627,gibraltareños,gibraltareño,s
628,rencillas,rencilla,s
629,focos,foco,s
630,obligados,obligado,s
631,períodos,período,s
632,peregrinos,peregrino,s
633,forcejeos,forcejeo,s
634,procesadores,procesador,es
635,reforzarán,reforzar,án
636,terroristas,terrorista,s
637,trabajadora,trabajador,a
638,cohetes,cohete,s
639,guardaron,guardar,on
640,molinos,molino,s
641,chabolas,chabola,s
642,tus,tu,s
643,cuadriláteros,cuadrilátero,s
644,dignos,digno,s
645,circenses,circense,s
646,caudales,caudal,es
647,escribirá,escribir,á
648,daría,dar,ía
649,marchitos,marchito,s
650,aceptaríamos,aceptar,íamos
651,cuartos,cuarto,s
652,sustanciosos,sustancioso,s
653,residiría,residir,ía
654,fisuras,fisura,s
655,batirá,batir,á
656,acumularon,acumular,on
657,diluidos,diluido,s
658,impulsores,impulsor,es
659,éticos,ético,s
660,aceptaría,aceptar,ía
661,bodas,boda,s
662,pitidos,pitido,s
663,leerán,leer,án
664,ideólogos,ideólogo,s
665,griegos,griego,s
666,rentables,rentable,s
667,conseguiría,conseguir,ía
668,sexos,sexo,s
669,estratégicos,estratégico,s
670,traqueteantes,traqueteante,s
671,pieles,piel,es
672,atribuibles,atribuible,s
673,actuaron,actuar,on
674,fenómenos,fenómeno,s
675,adelantaría,adelantar,ía
676,causas,causa,s
677,pedirán,pedir,án
678,discriminatorios,discriminatorio,s
679,tomos,tomo,s
680,injusticias,injusticia,s
681,antigubernamentales,antigubernamental,es
682,letras,letra,s
683,crearon,crear,on
684,convocados,convocado,s
685,improbables,improbable,s
686,dedicaremos,dedicar,emos
687,reproductivos,reproductivo,s
688,grafismos,grafismo,s
689,presupuestarios,presupuestario,s
690,ponencias,ponencia,s
691,aguaron,aguar,on
692,desplazados,desplazado,s
693,alimentos,alimento,s
694,editoriales,editorial,es
695,aludes,alud,es
696,molestos,molesto,s
697,garantizaría,garantizar,ía
698,toreros,torero,s
699,reformistas,reformista,s
700,determinados,determinado,s
701,levantaran,levantar,an
702,próximos,próximo,s
703,carreteras,carretera,s
704,calmantes,calmante,s
705,mercaderías,mercadería,s
706,condenas,condena,s
707,centroamericanos,centroamericano,s
708,aminas,amina,s
709,reptiles,reptil,es
710,compositores,compositor,es
711,pagos,pago,s
712,ofrecería,ofrecer,ía
713,terminaré,terminar,é
714,abriría,abrir,ía
715,gramos,gramo,s
716,amotinados,amotinado,s
717,viajaron,viajar,on
718,pudientes,pudiente,s
719,corbatas,corbata,s
720,globales,global,es
721,infecciosos,infeccioso,s
722,desheredados,desheredado,s
723,difíciles,difícil,es
724,custodiados,custodiado,s
725,diligencias,diligencia,s
726,dejaría,dejar,ía
727,indefinidos,indefinido,s
728,discutirá,discutir,á
729,potestades,potestad,es
730,tributos,tributo,s
731,alistaron,alistar,on
732,vestidos,vestido,s
733,asesinados,asesinado,s
734,vergonzantes,vergonzante,s
735,tutores,tutor,es
736,hinchados,hinchado,s
737,temporales,temporal,es
738,seré,ser,é
739,sindicalistas,sindicalista,s
740,especies,especie,s
741,incompletos,incompleto,s
742,gallegos,gallego,s
743,sombras,sombra,s
744,radares,radar,es
745,materiales,material,es
746,repetidos,repetido,s
747,rectores,rector,es
748,senadores,senador,es
749,narcodólares,narcodólar,es
750,oyentes,oyente,s
751,tórtolas,tórtola,s
752,ampliaron,ampliar,on
753,milagrosos,milagroso,s
754,indicadores,indicador,es
755,competentes,competente,s
756,fuentes,fuente,s
757,cualificados,cualificado,s
758,cerezas,cereza,s
759,músicas,música,s
760,profesores,profesor,es
761,canchas,cancha,s
762,bomberos,bombero,s
763,puertas,puerta,s
764,medicinas,medicina,s
765,segundos,segundo,s
766,calculados,calculado,s
767,incrédulos,incrédulo,s
768,rodeos,rodeo,s
769,reglamentos,reglamento,s
770,confederales,confederal,es
771,crónicas,crónica,s
772,financiará,financiar,á
773,catástrofes,catástrofe,s
774,guardametas,guardameta,s
775,mangos,mango,s
776,asiáticos,asiático,s
777,fijados,fijado,s
778,contribuyentes,contribuyente,s
779,colombianos,colombiano,s
780,patologías,patología,s
781,escalofriantes,escalofriante,s
782,despistes,despiste,s
783,microbios,microbio,s
784,cafetales,cafetal,es
785,esperanzas,esperanza,s
786,demostraron,demostrar,on
787,retiraría,retirar,ía
788,contactaron,contactar,on
789,socios,socio,s
790,produciría,producir,ía
791,objetores,objetor,es
792,condimentaron,condimentar,on
793,camas,cama,s
794,responsables,responsable,s
795,fronterizos,fronterizo,s
796,mediaría,mediar,ía
797,químicos,químico,s
798,tratados,tratado,s
799,implantara,implantar,a
800,dibujantes,dibujante,s
801,playas,playa,s
802,licencias,licencia,s
803,genéricos,genérico,s
804,provocaría,provocar,ía
805,arrumbaron,arrumbar,on
806,quedaré,quedar,é
807,excursionistas,excursionista,s
808,averías,avería,s
809,mundos,mundo,s
810,forzados,forzado,s
811,satisfechos,satisfecho,s
812,rectas,recta,s
813,independientes,independiente,s
814,pollitos,pollito,s
815,acampados,acampado,s
816,cometidos,cometido,s
817,rejonearon,rejonear,on
818,parisienses,parisiense,s
819,autosuficientes,autosuficiente,s
820,ingresos,ingreso,s
821,comisarios,comisario,s
822,villas,villa,s
823,collages,collage,s
824,mejoras,mejora,s
825,activará,activar,á
826,probará,probar,á
827,magníficos,magnífico,s
828,deportivistas,deportivista,s
829,debates,debate,s
830,acompañantes,acompañante,s
831,alvéolos,alvéolo,s
832,frecuentes,frecuente,s
833,alcaldes,alcalde,s
834,rechazara,rechazar,a
835,airosos,airoso,s
836,acosaron,acosar,on
837,locos,loco,s
838,ímprobos,ímprobo,s
839,simulados,simulado,s
840,incidentes,incidente,s
841,desventajas,desventaja,s
842,velocidades,velocidad,es
843,temas,tema,s
844,palos,palo,s
845,conejos,conejo,s
846,polémicos,polémico,s
847,obstáculos,obstáculo,s
848,atractivos,atractivo,s
849,concluiremos,concluir,emos
850,butacas,butaca,s
851,pioneros,pionero,s
852,chárteres,chárter,es
853,fibras,fibra,s
854,chatarreros,chatarrero,s
855,historias,historia,s
856,laborables,laborable,s
857,enseñanzas,enseñanza,s
858,espots,espot,s
859,glóbulos,glóbulo,s
860,torpes,torpe,s
861,artículos,artículo,s
862,reservados,reservado,s
863,variedades,variedad,es
864,farmacias,farmacia,s
865,alumbraron,alumbrar,on
866,leyes,ley,es
867,esbozaron,esbozar,on
868,individualidades,individualidad,es
869,ejecutivos,ejecutivo,s
870,teléfonos,teléfono,s
871,polacos,polaco,s
872,modelos,modelo,s
873,cuajara,cuajar,a
874,accionistas,accionista,s
875,payesas,payesa,s
876,imaginarios,imaginario,s
877,californianos,californiano,s
878,salidas,salida,s
879,bises,bis,es
880,mortificantes,mortificante,s
881,librados,librado,s
882,organizadores,organizador,es
883,recogeré,recoger,é
884,dólares,dólar,es
885,concursos,concurso,s
886,lindos,lindo,s
887,afeitados,afeitado,s
888,directora,director,a
889,cándidos,cándido,s
890,citas,cita,s
891,despampanantes,despampanante,s
892,vivientes,viviente,s
893,efectuaron,efectuar,on
894,contaminantes,contaminante,s
895,goleadores,goleador,es
896,monos,mono,s
897,mangueras,manguera,s
898,topes,tope,s
899,durará,durar,á
900,témpanos,témpano,s
901,contarán,contar,án
902,protectores,protector,es
903,mozas,moza,s
904,tropicales,tropical,es
905,neveras,nevera,s
906,encontrarán,encontrar,án
907,detenidos,detenido,s
908,compasivos,compasivo,s
909,ligamentos,ligamento,s
910,infartos,infarto,s
911,recuadros,recuadro,s
912,telefónicos,telefónico,s
913,criterios,criterio,s
914,prestados,prestado,s
915,intolerables,intolerable,s
916,sobrinos,sobrino,s
917,nombres,nombre,s
918,guías,guía,s
919,puñetazos,puñetazo,s
920,apilamientos,apilamiento,s
921,archivos,archivo,s
922,hagiógrafos,hagiógrafo,s
923,ecopacifistas,ecopacifista,s
924,localidades,localidad,es
925,bañistas,bañista,s
926,arroparon,arropar,on
927,disparidades,disparidad,es
928,nostalgias,nostalgia,s
929,campanas,campana,s
930,apropiados,apropiado,s
931,avisaron,avisar,on
932,daremos,dar,emos
933,abuelos,abuelo,s
934,ocasionaron,ocasionar,on
935,aquellas,aquel,las
936,ofrecimientos,ofrecimiento,s
937,restarle,restar,le
938,exgenerales,exgeneral,es
939,diversos,diverso,s
940,dará,dar,á
941,tributarios,tributario,s
942,timbales,timbal,es
943,encargaron,encargar,on
944,coloniales,colonial,es
945,agotará,agotar,á
946,merecería,merecer,ía
947,garantizará,garantizar,á
948,secesionismos,secesionismo,s
949,cargas,carga,s
950,adeptos,adepto,s
951,mazazos,mazazo,s
952,conveniencias,conveniencia,s
953,dientes,diente,s
954,mesofases,mesofase,s
955,empatados,empatado,s
956,confirmarían,confirmar,ían
957,paralelos,paralelo,s
958,morales,moral,es
959,cuantos,cuanto,s
960,cristales,cristal,es
961,rancios,rancio,s
962,sobresaltados,sobresaltado,s
963,decretos,decreto,s
964,expropiados,expropiado,s
965,imponentes,imponente,s
966,discrepancias,discrepancia,s
967,instantáneas,instantánea,s
968,mundiales,mundial,es
969,relevistas,relevista,s
970,corearan,corear,an
971,indecisos,indeciso,s
972,chalets,chalet,s
973,lectores,lector,es
974,grabarán,grabar,án
975,estereotipos,estereotipo,s
976,turismos,turismo,s
977,dependientes,dependiente,s
978,lucharon,luchar,on
979,tardes,tarde,s
980,universales,universal,es
981,excepcionales,excepcional,es
982,congojos,congojo,s
983,empleadas,empleada,s
984,legislativas,legislativa,s
985,recelosos,receloso,s
986,evaluará,evaluar,á
987,iones,ion,es
988,ingresados,ingresado,s
989,bárbaros,bárbaro,s
990,scouts,scout,s
991,arqueólogos,arqueólogo,s
992,elevará,elevar,á
993,refunfuñados,refunfuñado,s
994,laborales,laboral,es
995,sacas,saca,s
996,encaramaron,encaramar,on
997,riñas,riña,s
998,rectificara,rectificar,a
999,ruinas,ruina,s
1000,esprays,espray,s
1001,ciudadanas,ciudadana,s
1002,centrados,centrado,s
1003,puños,puño,s
1004,funcionará,funcionar,á
1005,convocará,convocar,á
1006,actores,actor,es
1007,alquenos,alqueno,s
1008,afrontará,afrontar,á
1009,familiares,familiar,es
1010,saludables,saludable,s
1011,sinceros,sincero,s
1012,autonómicos,autonómico,s
1013,ultimatums,ultimatum,s
1014,transportara,transportar,a
1015,infinitos,infinito,s
1016,ocupará,ocupar,á
1017,hortofrutícolas,hortofrutícola,s
1018,marchantes,marchante,s
1019,negarían,negar,ían
1020,entes,ente,s
1021,riberas,ribera,s
1022,separaron,separar,on
1023,evacuaron,evacuar,on
1024,vibrará,vibrar,á
1025,constructora,constructor,a
1026,milicias,milicia,s
1027,defensoras,defensora,s
1028,adelantaron,adelantar,on
1029,blandos,blando,s
1030,puntas,punta,s
1031,atónitos,atónito,s
1032,encajaría,encajar,ía
1033,pensamientos,pensamiento,s
1034,incidencias,incidencia,s
1035,tretas,treta,s
1036,destrozaron,destrozar,on
1037,dictarán,dictar,án
1038,planeara,planear,a
1039,raudos,raudo,s
1040,lograra,lograr,a
1041,burlas,burla,s
1042,prostitutas,prostituta,s
1043,requerimientos,requerimiento,s
1044,provincias,provincia,s
1045,aterradores,aterrador,es
