,full_word,pt1,rest
203,jokalariekin,jokalari,ekin
204,gailurrean,gailur,rean
205,jaira,jai,ra
206,diruzaina,diruzain,a
207,analistak,analista,k
208,azkarra,azkar,ra
209,pinguinoak,pinguino,ak
210,Kiepi,Kiep,i
211,atxiloketak,atxiloketa,k
212,urrearekin,urre,arekin
213,nekazariek,nekazari,ek
214,urratzeen,urratze,en
215,neurrietarako,neurri,etarako
216,zuzendariaren,zuzendari,aren
217,ikus-entzuleen,ikus-entzule,en
218,garbirik,garbi,rik
219,urrian,urri,an
220,guztia,guzti,a
221,espetxeko,espetxe,ko
222,gehiengoa,gehiengo,a
223,minuturako,minutu,rako
224,paramilitarrak,paramilitar,rak
225,gertatuaren,gertatu,aren
226,errealitatea,errealitate,a
227,penaltia,penalti,a
228,Berastegin,Berastegi,n
229,Felixen,Felix,en
230,Duesseldorfen,Duesseldorf,en
231,bizikletako,bizikleta,ko
232,materialek,material,ek
233,hegoaldekoek,hegoalde,koek
234,Perotek,Perot,ek
235,askatasunen,askatasun,en
236,arrexkaz,arrexka,z
237,upeletik,upel,etik
238,alderdiari,alderdi,ari
239,konpartsaren,konpartsa,ren
240,sufritutako,sufritu,tako
241,osatuta,osatu,ta
242,helikopteroak,helikoptero,ak
243,etxeak,etxe,ak
244,jangarritzat,jangarri,tzat
245,kondenatuko,kondenatu,ko
246,Wimbledonen,Wimbledon,en
247,Vasco-ri,Vasco,-ri
248,gogorrean,gogor,rean
249,Zigandak,Ziganda,k
250,berbizkundea,berbizkunde,a
251,hilabeteren,hilabete,ren
252,elkarrizketaren,elkarrizketa,ren
253,urteetan,urte,etan
254,akordioetara,akordio,etara
255,Tanzanian,Tanzania,n
256,ibilbidea,ibilbide,a
257,umeen,ume,en
258,Moskuk,Mosku,k
259,zabortegiak,zabortegi,ak
260,mazizoak,mazizo,ak
261,lapurtarra,lapurtar,ra
262,normalena,normal,ena
263,bidaiariak,bidaiari,ak
264,Bundestageko,Bundestag,eko
265,karezkoetan,kare,zkoetan
266,noraino,nora,ino
267,partikulaz,partikula,z
268,handia,handi,a
269,intelektualen,intelektual,en
270,jolasa,jolas,a
271,zapatistarekin,zapatista,rekin
272,Sudupek,Sudupe,k
273,aurrekoen,aurreko,en
274,beldurra,beldur,ra
275,eskualdean,eskualde,an
276,Aizpuruk,Aizpuru,k
277,Siriako,Siria,ko
278,Europakoa,Europa,koa
279,Andreasen,Andreas,en
280,berogailua,berogailu,a
281,pribatuari,pribatu,ari
282,paketeak,pakete,ak
283,infernuan,infernu,an
284,Hegoameriketara,Hegoameriketa,ra
285,autobuseko,autobus,eko
286,isuriei,isuri,ei
287,norbaitentzat,norbait,entzat
288,ondorioz,ondorio,z
289,Coffeyren,Coffey,ren
290,segurtasuna,segurtasun,a
291,golarekin,gol,arekin
292,Jalabertek,Jalabert,ek
293,uharte-presondegian,uharte-presondegi,an
294,eskandaluaren,eskandalu,aren
295,Morellako,Morella,ko
296,Putinek,Putin,ek
297,egokituta,egokitu,ta
298,partiduaren,partidu,aren
299,faboritoak,faborito,ak
300,danbolineruaz,danbolineru,az
301,argibideen,argibide,en
302,ahala,ahal,a
303,aldarrikatuko,aldarrikatu,ko
304,jarraipeneko,jarraipen,eko
305,ezarritako,ezarri,tako
306,andanaren,andana,ren
307,orokorrean,orokor,rean
308,segituko,segitu,ko
309,EAEko,EAE,ko
310,kilometroak,kilometro,ak
311,Hondarribian,Hondarribia,n
312,gozatuko,gozatu,ko
313,BBKren,BBK,ren
314,auzitegietara,auzitegi,etara
315,gertuagoko,gertu,agoko
316,talderako,talde,rako
317,politikaz,politika,z
318,erorikoaren,eroriko,aren
319,Miarritzen,Miarritze,n
320,AVTko,AVT,ko
321,Arabako,Araba,ko
322,preserbatiborik,preserbatibo,rik
323,hozte-sistemako,hozte-sistema,ko
324,amaierako,amaiera,ko
325,azaleko,azal,eko
326,hagatxotik,hagatxo,tik
327,meategietako,meategi,etako
328,hormak,horma,k
329,esportazioak,esportazio,ak
330,ikuspegitik,ikuspegi,tik
331,Alexander-en,Alexander,-en
332,jarrerak,jarrera,k
333,irudia,irudi,a
334,kementsuagoa,kementsu,agoa
335,Jamellik,Jamelli,k
336,OSCEren,OSCE,ren
337,polita,polit,a
338,oztopoa,oztopo,a
339,jalgitzea,jalgi,tzea
340,lehenagokoak,lehenago,koak
341,trenak,tren,ak
342,arrazoirik,arrazoi,rik
343,PTri,PT,ri
344,uretan,ur,etan
345,Suvako,Suva,ko
346,markagailuari,markagailu,ari
347,arrastoari,arrasto,ari
348,guk,gu,k
349,gaiei,gai,ei
350,kubikoarekin,kubiko,arekin
351,IUk,IU,k
352,sobietarren,sobietar,ren
353,antzezlanaren,antzezlan,aren
354,Albertok,Alberto,k
355,bestea,beste,a
356,Clintoni,Clinton,i
357,Laxaltek,Laxalt,ek
358,ahantziko,ahantzi,ko
359,Salazarrek,Salazar,rek
360,onartuz,onartu,z
361,zoruak,zoru,ak
362,Goiherrik,Goiherri,k
363,eskasena,eskas,ena
364,Anek,Ane,k
365,meharrez,mehar,rez
366,Txetxenian,Txetxenia,n
367,Rojorengan,Rojo,rengan
368,Lezaman,Lezama,n
369,okerrago,oker,rago
370,fusilekin,fusil,ekin
371,Gozalezek,Gozalez,ek
372,neurtuko,neurtu,ko
373,izanez,izan,ez
374,eskasagoak,eskas,agoak
375,arazoren,arazo,ren
376,elkarrizketarako,elkarrizketa,rako
377,podiumean,podium,ean
378,bideak,bide,ak
379,tiroz,tiro,z
380,elkarreraginak,elkarreragin,ak
381,Greziaren,Grezia,ren
382,boterearekiko,botere,arekiko
383,dionisiakoa,dionisiako,a
384,Zuberoan,Zuberoa,n
385,txapelketan,txapelketa,n
386,definituko,definitu,ko
387,Ji-Kooren,Ji-Koo,ren
388,erakargarria,erakargarri,a
389,Donibaneko,Donibane,ko
390,etorria,etorri,a
391,Meadowsen,Meadows,en
392,eguraldiak,eguraldi,ak
393,Errastiren,Errasti,ren
394,aukeratua,aukeratu,a
395,orokortasunean,orokortasun,ean
396,lagunetan,lagun,etan
397,suediarra,suediar,ra
398,prebentiboa,prebentibo,a
399,lapurtarren,lapurtar,ren
400,txistularia,txistulari,a
401,denboraren,denbora,ren
402,Floresen,Flores,en
403,beldurrik,beldur,rik
404,abduktorean,abduktore,an
405,arauen,arau,en
406,Ansteyk,Anstey,k
407,lanarekin,lan,arekin
408,ezberdinak,ezberdin,ak
409,Halganden,Halgand,en
410,zedin,z,edin
411,isilunea,isilune,a
412,bakarreko,bakar,reko
413,gertakarien,gertakari,en
414,federazioek,federazio,ek
415,gizakiaren,gizaki,aren
416,etxeen,etxe,en
417,betilerik,betile,rik
418,19:03rekin,19:03,rekin
419,lasartearrek,lasartear,rek
420,seme-alabak,seme-alaba,k
421,PP-REN,PP,-REN
422,baliagarria,baliagarri,a
423,gozoagoak,gozo,agoak
424,demokraziari,demokrazia,ri
425,geldiketak,geldiketa,k
426,UPNrekin,UPN,rekin
427,eufemismoz,eufemismo,z
428,Basurtuko,Basurtu,ko
429,istilutsua,istilutsu,a
430,arriskutsuena,arriskutsu,ena
431,senideei,senide,ei
432,egunez,egun,ez
433,Virgiliorena,Virgilio,rena
434,Pinochetek,Pinochet,ek
435,sinesgarritasuna,sinesgarritasun,a
436,Arestik,Aresti,k
437,beharraren,behar,raren
438,argazkien,argazki,en
439,NATOn,NATO,n
440,Diversekin,Divers,ekin
441,sarrerako,sarrera,ko
442,nerbioak,nerbio,ak
443,Wiiken,Wiik,en
444,sargoriak,sargori,ak
445,leihoaren,leiho,aren
446,hauteskundeei,hauteskunde,ei
447,erantzuleak,erantzule,ak
448,lagunduko,lagundu,ko
449,kolpera,kolpe,ra
450,gizonezkoek,gizonezko,ek
451,ahaleginean,ahalegin,ean
452,herri-nortasuna,herri-nortasun,a
453,finaletik,final,etik
454,gobernuburua,gobernuburu,a
455,SPDk,SPD,k
456,arrazialak,arrazial,ak
457,Kantauriko,Kantauri,ko
458,landetxera,landetxe,ra
459,Txaikovskiri,Txaikovski,ri
460,ironikoa,ironiko,a
461,egutegian,egutegi,an
462,Bartzelonara,Bartzelona,ra
463,borobila,borobil,a
464,Maradonaren,Maradona,ren
465,errentaren,errenta,ren
466,emanak,eman,ak
467,Imazek,Imaz,ek
468,Maneren,Mane,ren
469,estropadak,estropada,k
470,antzerkiaren,antzerki,aren
471,Peresen,Peres,en
472,lehendakariarekin,lehendakari,arekin
473,asmoaz,asmo,az
474,Eibarrera,Eibar,rera
475,minutuetatik,minutu,etatik
476,botatako,bota,tako
477,haserreturik,haserretu,rik
478,desordenatuta,desordenatu,ta
479,Baskoniak,Baskonia,k
480,informatikariek,informatikari,ek
481,elkarrekin,elkar,rekin
482,aitarekin,aita,rekin
483,nagusietan,nagusi,etan
484,garaipenari,garaipen,ari
485,Aubenasen,Aubenas,en
486,eskaintzari,eskaintza,ri
487,zigortuak,zigortu,ak
488,bidezko,bide,zko
489,Bretainiari,Bretainia,ri
490,lortuz,lortu,z
491,profesionaltasunaren,profesionaltasun,aren
492,gudulariek,gudulari,ek
493,alemanaren,aleman,aren
494,konponbideak,konponbide,ak
495,04:30ean,04:30,ean
496,praktikorik,praktiko,rik
497,Ipuruako,Ipurua,ko
498,diaboloa,diabolo,a
499,Zurbanoko,Zurbano,ko
500,Mesak,Mesa,k
501,alturako,altura,ko
502,Monterok,Montero,k
503,emazteak,emazte,ak
504,Solaemanek,Solaeman,ek
505,Chiapasen,Chiapas,en
506,Debatik,Deba,tik
507,Arrastoak,Arrastoa,k
508,parraren,parra,ren
509,PSE-EEk,PSE-EE,k
510,EArekin,EA,rekin
511,urtetik,urte,tik
512,aldizkarian,aldizkari,an
513,harriturik,harritu,rik
514,zatiarena,zati,arena
515,justuago,justu,ago
516,atseginezko,atsegin,ezko
517,aitzinekoen,aitzin,ekoen
518,gainontzekoak,gainontzeko,ak
519,bakea,bake,a
520,boikotaren,boikot,aren
521,Trent500-rentzako,Trent500-,rentzako
522,zozketan,zozketa,n
523,ostiralean,ostiral,ean
524,eskuinean,eskuin,ean
525,higrofanoa,higrofano,a
526,normala,normal,a
527,gatazkan,gatazka,n
528,erremintako,erreminta,ko
529,kolpeak,kolpe,ak
530,klasizismoa,klasizismo,a
531,islak,isla,k
532,ulergaitzak,ulergaitz,ak
533,ETAk,ETA,k
534,gorenekoa,goreneko,a
535,EBko,EB,ko
536,botata,bota,ta
537,bereizketak,bereizketa,k
538,Farrowren,Farrow,ren
539,bertikala,bertikal,a
540,garrantziak,garrantzi,ak
541,aldeen,alde,en
542,Espainian,Espainia,n
543,likistasuna,likistasun,a
544,atzerriei,atzerri,ei
545,olinpismoaren,olinpismo,aren
546,zibila,zibil,a
547,saskibaloian,saskibaloi,an
548,besaulkitik,besaulki,tik
549,erreferentziarik,erreferentzia,rik
550,horixkak,horixka,k
551,Labriten,Labrit,en
552,blokeko,bloke,ko
553,izanak,izan,ak
554,ordutegia,ordutegi,a
555,txapeldunordeari,txapeldunorde,ari
556,militarrek,militar,rek
557,gehienak,gehien,ak
558,zartatuta,zartatu,ta
559,zaletasuna,zaletasun,a
560,moldatutako,moldatu,tako
561,itsusiak,itsusi,ak
562,estatuetan,estatu,etan
563,kaltegarriak,kaltegarri,ak
564,kartzelara,kartzela,ra
565,motakoarentzat,mota,koarentzat
566,onenek,on,enek
567,etxebizitzaren,etxebizitza,ren
568,azala,azal,a
569,rallyeko,rally,eko
570,m.,m,.
571,senideen,senide,en
572,iturburua,iturburu,a
573,bikainak,bikain,ak
574,normaltasunez,normaltasun,ez
575,balentriak,balentria,k
576,sexua,sexu,a
577,finalerdietara,finalerdi,etara
578,iruindarra,iruindar,ra
579,Hingisek,Hingis,ek
580,kanpoan,kanpo,an
581,trikitixarekin,trikitixa,rekin
582,atxilotua,atxilotu,a
583,zerrendan,zerrenda,n
584,ordezkaritzat,ordezkari,tzat
585,ezkerra,ezker,ra
586,aldaparen,aldapa,ren
587,Tauranek,Tauran,ek
588,salbuetsita,salbuetsi,ta
589,ikusitakoan,ikusi,takoan
590,Olanori,Olano,ri
591,ekimenak,ekimen,ak
592,rallyen,rally,en
593,leihoetako,leiho,etako
594,Iturriagagoitiari,Iturriagagoitia,ri
595,eredua,eredu,a
596,lurra,lur,ra
597,Bavariako,Bavaria,ko
598,kantuaren,kantu,aren
599,buruzagiak,buruzagi,ak
600,aldaketak,aldaketa,k
601,belarriak,belarri,ak
602,adostasunean,adostasun,ean
603,parkearen,parke,aren
604,boxeolariarekin,boxeolari,arekin
605,Estoniak,Estonia,k
606,faltsutzea,faltsutze,a
607,portadak,portada,k
608,jolasekin,jolas,ekin
609,euskaraz,euskara,z
610,poderioz,poderio,z
611,kudeaketak,kudeaketa,k
612,armistizioa,armistizio,a
613,abertzaleko,abertzale,ko
614,Numanciaren,Numancia,ren
615,ordezkariekin,ordezkari,ekin
616,plana,plan,a
617,bihotzean,bihotz,ean
618,jarraitzaileek,jarraitzaile,ek
619,Ordorikari,Ordorika,ri
620,gizonek,gizon,ek
621,Vicentekoa,Vicente,koa
622,hasiz,hasi,z
623,Eibarrentzat,Eibar,rentzat
624,Leganesen,Leganes,en
625,koadroren,koadro,ren
626,denboran,denbora,n
627,Arsenalen,Arsenal,en
628,Ivanoven,Ivanov,en
629,Ismaren,Isma,ren
630,kartzelako,kartzela,ko
631,abiatuta,abiatu,ta
632,ezaguna,ezagun,a
633,zaharkituak,zaharkitu,ak
634,Arteszenak,Arteszena,k
635,kontentzioso-administratiboa,kontentzioso-administratibo,a
636,lerroan,lerro,an
637,gogorrenak,gogor,renak
638,guzti-guztiak,guzti-guzti,ak
639,Jerusalemi,Jerusalem,i
640,Espilek,Espil,ek
641,gibelean,gibel,ean
642,ordezkarion,ordezkari,on
643,Zearrarekin,Zearra,rekin
644,gailurrera,gailur,rera
645,datak,data,k
646,aginduak,agindu,ak
647,Ullibarriko,Ullibarri,ko
648,Urzaizek,Urzaiz,ek
649,8.000tik,8.000,tik
650,historiako,historia,ko
651,ikuskizunak,ikuskizun,ak
652,landare-saltzaileen,landare-saltzaile,en
653,salatutakoak,salatu,takoak
654,hizketaldien,hizketaldi,en
655,Jonesek,Jones,ek
656,ikuspen-konoaren,ikuspen-kono,aren
657,atzelariak,atzelari,ak
658,puntuetara,puntu,etara
659,karrakak,karraka,k
660,Entralgoren,Entralgo,ren
661,larruaren,larru,aren
662,guneak,gune,ak
663,FIFAk,FIFA,k
664,denboraldietan,denboraldi,etan
665,urtarrilean,urtarril,ean
666,kostuak,kostu,ak
667,haurtzaindegian,haurtzaindegi,an
668,jaietan,jai,etan
669,amonak,amona,k
670,EHko,EH,ko
671,ligaxkako,ligaxka,ko
672,izenpetutako,izenpetu,tako
673,biolentziaren,biolentzia,ren
674,lehiak,lehia,k
675,frogarik,froga,rik
676,biharkoa,bihar,koa
677,Mendizorrotzako,Mendizorrotza,ko
678,sartuko,sartu,ko
679,neurrien,neurri,en
680,ordezkariek,ordezkari,ek
681,korsikarren,korsikar,ren
682,agentziako,agentzia,ko
683,Alemaniako,Alemania,ko
684,FPOEko,FPOE,ko
685,Fiorentinako,Fiorentina,ko
686,Austriara,Austria,ra
687,gutunean,gutun,ean
688,errazago,erraz,ago
689,Errusiaren,Errusia,ren
690,atxilotutako,atxilotu,tako
691,Ormaetxeak,Ormaetxea,k
692,jalkitako,jalki,tako
693,koalizioko,koalizio,ko
694,santuen,santu,en
695,jaurtitzearen,jaurti,tzearen
696,Verbruggeni,Verbruggen,i
697,Zuriaren,Zuria,ren
698,zabaletik,zabal,etik
699,etorkizunean,etorkizun,ean
700,urdina,urdin,a
701,Bielorrusiako,Bielorrusia,ko
702,gobernadoreei,gobernadore,ei
703,egokien,egoki,en
704,haztatuz,haztatu,z
705,komandoak,komando,ak
706,Madariagarentzat,Madariaga,rentzat
707,gorpuak,gorpu,ak
708,Morik,Mori,k
709,Georgian,Georgia,n
710,malkoei,malko,ei
711,jabegoko,jabego,ko
712,tokietatik,toki,etatik
713,ezinbestekoa,ezinbesteko,a
714,modernoko,moderno,ko
715,aipuak,aipu,ak
716,besteari,beste,ari
717,III.ak,III.,ak
718,karratukoa,karratu,koa
719,erreportajea,erreportaje,a
720,etorkizunari,etorkizun,ari
721,probokazioa,probokazio,a
722,mermeladarekin,mermelada,rekin
723,txistuarekin,txistu,arekin
724,asteko,aste,ko
725,atzokoa,atzo,koa
726,koadernoan,koaderno,an
727,saririk,sari,rik
728,antzerkian,antzerki,an
729,poliziaburua,poliziaburu,a
730,arduraduna,arduradun,a
731,arloko,arlo,ko
732,akuratutako,akuratu,tako
733,agintariei,agintari,ei
734,Montesek,Montes,ek
735,xenofoboak,xenofobo,ak
736,ustean,uste,an
737,Abadiñoko,Abadiño,ko
738,gure,gu,re
739,hautagaien,hautagai,en
740,liderrei,lider,rei
741,Gaztainuzketako,Gaztainuzketa,ko
742,Bananako,Banana,ko
743,manifestatzaileen,manifestatzaile,en
744,juridikoak,juridiko,ak
745,azkarrean,azkar,rean
746,bete-betekoa,bete-beteko,a
747,zertara,zer,tara
748,zalantzarik,zalantza,rik
749,"%35,61rekin","%35,61",rekin
750,pibotaren,pibot,aren
751,ikusgarriak,ikusgarri,ak
752,arabiarrak,arabiar,rak
753,esanguratsua,esanguratsu,a
754,begitatik,begi,tatik
755,gehiagotan,gehi,agotan
756,eginik,egin,ik
757,txapeldunarekin,txapeldun,arekin
758,osatutako,osatu,tako
759,Italiara,Italia,ra
760,goxoen,goxo,en
761,Miranderen,Mirande,ren
762,edukia,eduki,a
763,Hustiakuntza,H,ustiakuntza
764,proiektuaren,proiektu,aren
765,Parisen,Paris,en
766,hostoak,hosto,ak
767,okupazioaren,okupazio,aren
768,paretsuak,paretsu,ak
769,itzulerarako,itzulera,rako
770,minututik,minutu,tik
771,kurbak,kurba,k
772,Cookstowngo,Cookstown,go
773,atzerarazi,atzeraraz,i
774,18:00etatik,18:00,etatik
775,zozketatuko,zozketatu,ko
776,Mendizorrotzara,Mendizorrotza,ra
777,errealitateko,errealitate,ko
778,begiradak,begirada,k
779,bielorrusiarrak,bielorrusiar,rak
780,kualitatiboa,kualitatibo,a
781,helmugarantz,helmuga,rantz
782,jardunaldian,jardunaldi,an
783,zantzurik,zantzu,rik
784,nagusietako,nagusi,etako
785,Amerikako,Amerika,ko
786,armeniarren,armeniar,ren
787,iltzatuta,iltzatu,ta
788,egiletzat,egile,tzat
789,indartsuago,indartsu,ago
790,bisaturik,bisa,turik
791,hiruhilekoan,hiruhileko,an
792,prozeduraren,prozedura,ren
793,buruz,buru,z
794,armarria,armarri,a
795,kiloko,kilo,ko
796,erabakiarekin,erabaki,arekin
797,eraikuntzari,eraikuntza,ri
798,erabiliko,erabili,ko
799,eskaerarik,eskaera,rik
800,antzinako,antzina,ko
801,maiatzean,maiatz,ean
802,etsita,etsi,ta
803,distentsioa,distentsio,a
804,Polancok,Polanco,k
805,Houdari,Houda,ri
806,monopolioa,monopolio,a
807,positiboak,positibo,ak
808,garrantzitsua,garrantzitsu,a
809,zorrotza,zorrotz,a
810,errepertorioa,errepertorio,a
811,zorua,zoru,a
812,egoerari,egoera,ri
813,estatuetako,estatu,etako
814,etxeari,etxe,ari
815,bahitzaileek,bahitzaile,ek
816,Arakilen,Arakil,en
817,jendearen,jende,aren
818,pilotariek,pilotari,ek
819,sistematikoa,sistematiko,a
820,aurrebaldintzatzat,aurrebaldintza,tzat
821,Trimblek,Trimble,k
822,Kremlingo,Kremlin,go
823,17:00etan,17:00,etan
824,eginen,egin,en
825,mamia,mami,a
826,enparauek,enparau,ek
827,golegilea,golegile,a
828,istripua,istripu,a
829,euskaldungoa,euskaldungo,a
830,hiriak,hiri,ak
831,erdialderako,erdialde,rako
832,sortuko,sortu,ko
833,eutsiko,eutsi,ko
834,nahiak,nahi,ak
835,aitortzarik,aitortza,rik
836,apirilean,apiril,ean
837,bizi-seinalerik,bizi-seinale,rik
838,negoziazioetan,negoziazio,etan
839,UPNk,UPN,k
840,portugaldarra,portugaldar,ra
841,Lafuenteren,Lafuente,ren
842,anitzeko,anitz,eko
843,logiko-zientifikoarekin,logiko-zientifiko,arekin
844,elbarrituei,elbarritu,ei
845,kontzentrazioak,kontzentrazio,ak
846,Roosten,Roost,en
847,jardueran,jarduera,n
848,aurrealdea,aurrealde,a
849,alorra,alor,ra
850,afiliazioan,afiliazio,an
851,bikoteak,bikote,ak
852,belaunalditan,belaunaldi,tan
853,langelara,langela,ra
854,zaurien,zauri,en
855,lehiatuko,lehiatu,ko
856,intsumisoan,intsumiso,an
857,erakargarriena,erakargarri,ena
858,erantzunaren,erantzun,aren
859,azkarragoa,azkar,ragoa
860,Iruñean,Iruñea,n
861,EBk,EB,k
862,madrildarrak,madrildar,rak
863,galderari,galdera,ri
864,irakaslearen,irakasle,aren
865,aterpetxeak,aterpetxe,ak
866,hezkuntzarako,hezkuntza,rako
867,Felipek,Felipe,k
868,zurrumurruei,zurrumurru,ei
869,ekoitzitakoa,ekoitzi,takoa
870,lehenengoak,lehenengo,ak
871,emaitzarekin,emaitza,rekin
872,kontraerasoa,kontraeraso,a
873,Osasunak,Osasuna,k
874,zura,zur,a
875,PANek,PAN,ek
876,Kanboko,Kanbo,ko
877,testuan,testu,an
878,Lampreko,Lampre,ko
879,formularik,formula,rik
880,kontsumoaren,kontsumo,aren
881,auzoan,auzo,an
882,erdaraz,erdara,z
